字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	妮塔妮塔妮塔妮塔~穿新衣的妮塔~	妮塔妮塔妮塔妮塔~穿新衣的妮塔~	ニタニタニタ♪新しい服に着替えたニタ♪	니타 니타 니타 니타~ 새 옷 입은 니타~	Nita, Nita, Nita, Nita~ In a brand-new outfit, it's Nita~!						0	2.7版本妮塔入队剧情
page1.2	贫穷的妮塔~打工的妮塔~总会有把保险柜~填满的一天！	貧窮的妮塔~打工的妮塔~總會有把保險箱~填滿的一天！	貧乏なニタ～働くニタ～いつか金庫をいっぱいに！	가난한 니타~ 알바하는 니타♪ 언젠가는 금고를~ 가득 채울 거야!	Poor little Nita~ Hardworking Nita~ One day she'll stuff her safe 'til it bursts with money~						0	2.7版本妮塔入队剧情
page1.3	（浴室里传来五音不全的歌声，算不上好听却很有活力，仿佛能看到妮塔在水雾中欢快地舞动。）	（浴室傳來五音不全的歌聲，不算好聽卻很有活力，彷彿看見妮塔在水霧中歡快地舞動。）	（浴室から音痴の歌声が聞こえてくる。上手とは言えないけど、やたら元気で、湯気の中で楽しげに踊るニタの姿が目に浮かぶ。）	(욕실에서 음치의 노랫소리가 들려왔다. 듣기 좋다고는 할 수 없었지만, 그 목소리에는 넘치는 활력이 가득했다. 물안개 속에서 니타가 신나게 춤추는 모습이 눈앞에 그려지는 듯했다.)	(Off-key humming floated in from the bathroom. The melody? All over the place. The energy? Through the roof. I could practically see her dancing in the steam, swinging her hips.)						0	2.7版本妮塔入队剧情
page1.4	（已经把“填满保险箱”的梦想编成歌了吗……）	（已經把「填滿保險箱」的夢想編成歌了嗎……）	（まさか「金庫を満たす」ってフレーズを歌にしちゃうとは…）	(이제는 '금고 채우기'를 꿈의 노래로 만들어 버린 건가…)	(She actually turned her dream of “filling the vault” into a song…)						0	2.7版本妮塔入队剧情
page1.5	嗯？是分析员在外面吗？	嗯？是分析員在外面嗎？	ん？分析員だよね？	응? 밖에 있는 거, 혹시 분석가야?	Hmm? Adjutant, is that you out there?						0	2.7版本妮塔入队剧情
page1.6	是我。	是我。	そうだ。	응, 나야.	Yeah, it's me.						0	2.7版本妮塔入队剧情
page1.7	啊……那分析员岂不是听到了我的自创歌……呜哇，好羞耻。	啊……那分析員豈不是聽到我的自創歌了……嗚哇，好羞恥。	わあっ、じゃあ今の鼻歌、聞こえちゃったか…やだ、なんか恥ずかしい。	아… 그럼 분석가가 설마 내 자작곡 들은 거야…? 으아악, 창피해.	Ah — so you heard that, huh...? Ugh, that's so embarrassing...						0	2.7版本妮塔入队剧情
page1.8	我倒是第一次发现，妮塔还有创作歌曲的艺术天分呢。	我倒是第一次發現，妮塔還有創作歌曲的藝術天賦呢。	いや、ある意味ニタのアーティスト性（？）を発見した気分だよ。	난 오히려 처음 알았어, 니타한테 이런 작곡 재능이 있었다니.	Gotta say, I didn't know you had a knack for songwriting.						0	2.7版本妮塔入队剧情
page1.9	就是这曲风……怎么说呢，有点复古的感觉……	就是這曲風…怎麼說呢，有點復古的感覺……	でもなんかちょっと昭和っぽいというか、懐かしさを感じるというか…	다만 이 곡 분위기가… 뭐랄까, 좀 복고풍이네.	Though the style does feel... a little retro...						0	2.7版本妮塔入队剧情
page1.10	可能是因为前阵子去孤儿院看望孩子们的时候，一起看了些老动画片吧。	可能是因為前陣子去孤兒院探望孩子們的時候，一起看了些老動畫片吧。	こないだ孤児院で子どもたちと古いアニメ観たせいかな。	아마 얼마 전에 보육원에 아이들 보러 갔을 때 같이 옛날 애니메이션을 봐서 그런 걸지도?	Maybe because I was watching old cartoons with the kids at the orphanage last week.						0	2.7版本妮塔入队剧情
page1.11	怀旧的旋律不知不觉就印在脑子里了。	懷舊的旋律不知不覺就印在腦中了。	意外と頭にこびりついててさ…	그때 들은 멜로디가 나도 모르게 머릿속에 각인됐나 봐.	Those catchy tunes really get stuck in your head.						0	2.7版本妮塔入队剧情
page1.12	分析员~稍等我一下，我马上出来哦~	分析員~等一下，我馬上出來喔~	分析員、ちょっと待ってて♪すぐ出るから！	분석가~ 조금만 기다려! 금방 나갈게~	Just hang tight, Adjutant~ I'll be out in a flash!						0	2.7版本妮塔入队剧情
