字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	唔……分析员，你的脸好红啊。嘿嘿，身体也烫烫的。	唔……分析員，你的臉好紅。嘿嘿，身體也燙燙的。	ふふ…やっぱり顔真っ赤だよ、分析員。体も熱いし…	음… 분석가의 얼굴이 너무 빨갛네, 몸도 뜨겁고.	Hmm... Adjutant, your face is super red. Hehe~ And you're burning up all over, too.						0	2.7版本妮塔入队剧情
page1.2	你该不会是为这个，故意拉我泡那么久的吧？	你該不會是為了這個，故意拉我泡那麼久的吧？	まさか、それが狙いでずっと浸かってたのか？	설마 이것 때문에 일부러 나를 오랫동안 온천에 몸을 담그게 한 건 아니겠지?	Don't tell me you kept us in the hot spring this long just to see me flush.						0	2.7版本妮塔入队剧情
page1.3	没有没有，分析员火热的样子我又不是没见过。	沒有沒有，分析員火熱的樣子我又不是沒看過。	ちがうちがう！分析員が熱くなるとこなんて、今まで何度も見てるけど。	그럴 리가, 분석가가 달아오르는 모습을 본 적이 없는 것도 아니고.	Nah, it's not like this is my first time seeing you all hot and steamy.						0	2.7版本妮塔入队剧情
page1.4	就在妮塔打趣我时，眼神里忽现一丝意外，双手捂在胸前，试图控制住即将滑落的白色浴巾。	就在妮塔打趣我時，眼神裡忽現一絲意外，雙手摀在胸前，試圖控制住即將滑落的白色浴巾。	ニタがくすくす笑っていると、急に白いバスタオルがずり落ちそうになり、慌てて胸元を押さえた。	나를 놀리던 중, 니타의 눈빛에 약간의 놀라움이 보였고, 그녀는 두 손으로 가슴을 감싸며 흘러내리려는 하얀 가운을 잡으려고 했다.	As Nita teased me, a flicker of surprise crossed her eyes. Her hands darted to her chest, catching the towel that had started slipping from her body.						0	2.7版本妮塔入队剧情
page1.5	糟糕……浴衣松掉了。	糟糕……浴衣鬆掉了。	やば…タオル緩んできちゃった。	이런… 가운이 헐거워졌네.	Oops... looks like my towel's coming loose.						0	2.7版本妮塔入队剧情
page1.6	她大方地转过身，饱满的双股几乎要贴在我身上。	她大方地轉過身，飽滿的雙股幾乎要貼在我身上。	ニタはあっけらかんと背中を向け、豊満なヒップラインがこちらに迫る。	그녀는 시원하게 몸을 돌렸고, 통통하고 꽉 찬 두 곳이 거의 내 몸에 닿을 것만 같았다.	She turned without the slightest hint of embarrassment — her toned, supple curves coming dangerously close to brushing against me.						0	2.7版本妮塔入队剧情
page1.7	分析员~帮个忙~	分析員~幫個忙~	分析員～ちょっと手伝ってよ～	분석가~ 나 좀 도와줘~	Adjutant~ Mind giving me a hand?						0	2.7版本妮塔入队剧情
page1.8	就在我耐心为她整理浴衣时，她频繁活动着肩颈。	就在我耐心為她整理浴衣時，她頻繁地活動著肩頸。	タオルを直してやろうと近づくと、ニタはたびたび肩を回している。	내가 차근하게 그녀의 가운을 정리하던 중, 그녀는 자꾸 어깨와 목을 움직였다.	As I reached to adjust the towel, her shoulders kept rolling back.						0	2.7版本妮塔入队剧情
page1.9	不舒服吗？是刚才拉伸得不够？	不舒服嗎？是剛才拉伸不夠？	どこか痛いのか？ウォーミングアップ不足か？	어디 불편해? 방금 한 스트레칭으로는 부족한 건가?	Sore muscles? Maybe we didn't stretch enough before the bath.						0	2.7版本妮塔入队剧情
page1.10	大概吧？都怪分析员太心软啦，应该对我更用力一点才对。	大概吧？都怪分析員太心軟啦，應該對我用力一點才對。	まあ、ストレッチ足りなかったのかな。分析員がちょっと甘やかすから悪いんだよ、ほんとはもっと強くぐいっとやってくれないと。	아마도? 분석가가 너무 살살 했어, 좀 더 힘을 줬어야 했는데.	Maybe... or maybe it's your fault for going too easy on me~ You should've pushed harder.						0	2.7版本妮塔入队剧情
page1.11	也不知道是谁刚才疼得嗷嗷叫……	也不知道是誰剛才痛得叫個不停……	いや、さっき散々「痛え！」って騒いでいただろ…	그러는 사람이 방금은 아프다고 그렇게 소리를 질러댔잖아…	Says the one who spent the whole time whining about her poor, aching muscles...						0	2.7版本妮塔入队剧情
page1.12	分析员~再帮我放松一下吧，这次我保证不叫唤，你多用力都行。	分析員~再幫我放鬆吧，這次我保證不喊出聲，你多用力都行。	今回は文句言わないから、もうちょっと肩をほぐしてくれない？どんだけ力込めても平気だよ。	분석가~ 한 번 더 해줘, 이번엔 소리 안 지를 테니까 힘 좀 더 써줘.	Haha~ Help me stretch a little more, will ya? I promise I won't make a sound this time. Go as hard as you like.						0	2.7版本妮塔入队剧情
page1.13	好吧，既然你都这么说了，我还能放着你不管吗？	好吧，既然你都這麼說了，我還能放你不管嗎？	わかったよ、ニタがそう言うならしかたないな。	좋아, 그렇게까지 말하는데 제대로 모셔줘야지.	Well, if you insist. How could I possibly say no?						0	2.7版本妮塔入队剧情
page1.14	见我同意，妮塔畅快一笑，忙不迭地就往<orange>疗愈中心</>跑去。	見我同意，妮塔暢快一笑，立刻就往<orange>療癒中心</>跑去。	私の返事を聞いて、ニタは嬉しそうに笑い、さっさと<orange>ヒールサロン</>に向かって走り出した。	내가 그녀를 받아주자 니타는 환하게 웃으며 <orange>힐링 센터</>로 재빠르게 달려갔다.	At my answer, Nita lit up with a grin and practically skipped out of the sauna toward the <orange>Healing Center</>, giddy with anticipation.						0	2.7版本妮塔入队剧情
page1.15	分析员，换好衣服，就快点来找我吧！	分析員，換好衣服，就快點來找我吧！	着替え終わったら来てよ！待ってるからっ！	분석가, 옷만 갈아입고 바로 와!	Go get changed and come find me, okay?						0	2.7版本妮塔入队剧情
