字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	分……分析员……	分……分析員……	ぶ、分析員…	분… 분석가…	A—A—Adjutant...						0	2.7版本妮塔入队剧情
page1.2	怎么说话都结巴起来了？	怎麼說話都結巴起來了？	どうした？やけに緊張してないか？	왜 말을 더듬는 거야?	What's with the stuttering?						0	2.7版本妮塔入队剧情
page1.3	我看到了……就是……	我看到了……就是……	見ちゃったんだよ…その…	나 봤어… 그거…	I—I saw... you...						0	2.7版本妮塔入队剧情
page1.4	你想说我把你照片设成头像那事儿？	你想說我把你照片設成頭像那件事？	私がニタの写真をアイコンにしてること？	내가 네 사진을 프로필로 설정한 거 말하는 거야?	You mean the part where your face is now my profile pic?						0	2.7版本妮塔入队剧情
page1.5	对啊……分析员的行为，很奇怪啊！	對啊……分析員的行為，很奇怪啊！	そう！なんか…変だよ、あれ！	맞아… 왜 그런 거야?! 좀 이상해서!	Right... I mean... Don't you think that's... kinda weird!?						0	2.7版本妮塔入队剧情
page1.6	哪里奇怪了？想让你感受到我满满的爱，有问题吗？	哪裡奇怪了？想讓你感受到我滿滿的愛，有問題嗎？	どこが変なんだ？ニタにたっぷり愛を感じてほしいだけだけど。問題あるか？	뭐가 이상한데? 네가 내 사랑을 느끼길 바래서 그런 거지~ 무슨 문제라도 있어?	What's weird about wanting you to know exactly how much I adore you?						0	2.7版本妮塔入队剧情
page1.7	呜啊！这也太直接了。	嗚嗚嗚！這也太直接了吧。	うわーっ！ それ、あまりにも直球すぎるよ…！	아, 그게… 너무 확 들어온 느낌이랄까…	GAHHH—! This is TOO MUCH! I can't!!						0	2.7版本妮塔入队剧情
page1.8	内心慌乱间，妮塔抬起双手，盖住了自己发烫的脸颊。	內心慌亂間，妮塔抬起雙手，蓋住了自己發燙的臉頰。	うろたえるニタは真っ赤な顔を両手で覆い…	마음이 혼란스러운지, 니타는 두 손으로 달아오른 얼굴을 가렸다.	Flustered beyond saving, Nita threw both hands over her face, as if hiding could stop the heat rushing up her cheeks.						0	2.7版本妮塔入队剧情
page1.9	透过指缝，她偷偷地观察着我的反应，却又在四目相对的瞬间迅速移开视线。	透過指縫，她偷偷地觀察著我的反應，卻又在四目相對的瞬間迅速移開視線。	指の隙間からこちらをチラチラ見てはサッと目をそらす。	니타는 손가락 사이로 내 반응을 슬쩍 엿보았지만, 눈이 마주치는 순간 바로 시선을 돌렸다.	She peeked through her fingers — but the moment our eyes met, she turned away in a panic.						0	2.7版本妮塔入队剧情
page1.10	这幅使劲克制心中翻涌情绪的样子，倒有点不像平时大大咧咧的她了。	這副使勁克制心中翻湧情緒的樣子，倒有點不像平常大大咧咧的她了。	いつも大雑把なニタが、こんなに乙女な仕草を見せるなんてちょっと可愛い。	이렇게 마음속에서 끓어오르는 감정을 억누르려는 모습은 평소의 털털한 니타답지 않았다.	And just like that... the loud, fearless Nita vanished — replaced by a flustered mess.						0	2.7版本妮塔入队剧情
page1.11	可能是被你感染了吧，我觉得我也该更直来直往些。	可能是被你感染了吧，我覺得我也該更直來直往。	たぶんニタの影響を受けたんだろ。ニタがいつも全力でまっすぐ来てくれるから、私ももっと素直になってみようって思ったんだ。	나도 니타한테서 영향을 받은 것 같아. 그래서 조금 더 직설적으로 표현해야겠다고 생각했지.	Maybe your honesty's been rubbing off on me. The way you always say what's in your heart.						0	2.7版本妮塔入队剧情
page1.12	虽然是双向奔赴的恋人，但我承认，一直是妮塔走向我的步数更多。	雖然是雙向奔赴的戀人，但我承認，一直是妮塔走向我的步數更多。	恋人って言っても、ここまでニタのほうが積極的に踏み込んでくれたろ？	감정은 쌍방향으로 서로를 향해 나아가야 하는데, 항상 니타가 더 많이 다가왔다고 생각해서.	We've both been walking toward each other. But deep down... I've always known you've been doing most of the walking.						0	2.7版本妮塔入队剧情
page1.13	光是目光为你停留片刻，都能让你的心跳达到理论值……	光是目光為你停留片刻，都能讓你的心跳達到理論值……	ただ視線が一瞬ニタに留まるだけで、ニタの心拍は理論値に達してしまう…	잠깐만 니타를 쳐다보는 것만으로도 니타의 심장이 최대치로 뛰는 걸 보면…	Even just holding my gaze for a few seconds sends your heart into overdrive...						0	2.7版本妮塔入队剧情
page1.14	但感情这事儿，总得两人不断地相互靠近，对吧？	但感情這事，總得兩人不斷地互相靠近，對吧？	ただ、恋愛は二人で近づかなきゃ成立しない。	어쨌든 사랑이라는 건 둘이서 함께 다가가야 하는 거잖아?	But I can't keep letting you do all the work, can I?						0	2.7版本妮塔入队剧情
page1.15	所以这次，就让我多踏出几步，多爱你一点吧。	所以這次，就讓我多踏出幾步，多愛你一點吧。	だから今度は、私からぐいっと踏み出してみたいと思ってさ。	그래서 이번엔 내가 조금 더 다가가고, 더 많이 표현해 보려고.	So this time— let me be the one to close the distance. Let me love you — more. Better. Louder.						0	2.7版本妮塔入队剧情
page1.16	我从来没觉得奔向分析员是很辛苦的事情，反倒是分析员为我做这么多……	我從來沒覺得奔向分析員是很辛苦的事情，反而是分析員為我做這麼多……	私、分析員に向かって走るのは全然嫌じゃなかったし、むしろ楽しかったけど…逆にここまでされると…	분석가한테 먼저 다가가는 건 힘들지 않아. 단지 분석가가 날 위해 이렇게까지 한다는 게…	I never thought of it as a grind... Running toward you, I mean. But now that you're doing all this just for me...?						0	2.7版本妮塔入队剧情
page1.17	心里都觉得有点惭愧了……	心裡都覺得有點慚愧了……	ちょっと申し訳ないよ…	조금 부끄러울 뿐이지…	I don't know. It kinda makes me feel like... I don't deserve this much love.						0	2.7版本妮塔入队剧情
page1.18	妮塔只要拿出“大胆接受”的平常心就好了，如果觉得开心，就大大方方地告诉我。	妮塔只要拿出「大膽接受」的平常心就好了，如果覺得開心，就大大方方地告訴我。	遠慮するな。嬉しいなら素直にそう言ってくれ。	니타는 그냥 평소처럼 대담하게 받아들이면 돼. 기쁠 때도 평소처럼 네 기쁨을 나한테 나눠주면 돼.	Of course you do. You just be your fearless self and enjoy it. If it makes you happy, you let me know. Loud and clear.						0	2.7版本妮塔入队剧情
page1.19	我现在已经超级开心，超级幸福了！	我現在已經超開心，超幸福了！	い、今めっちゃ嬉しい…めっちゃ幸せだよ！	맞아, 난 지금 세상에서 제일 행복해!	Then hear me now — I'm happy. Like... heart-soaringly, mind-blowingly happy!						0	2.7版本妮塔入队剧情
page1.20	别那么容易满足，我的正式行动还没开始呢。	別那麼容易滿足，我的正式行動還沒開始。	そんなに簡単に満足しないでくれよ。まだ「本番」はこれからだ。	그래도 아직 만족하긴 일러. 아직 난 시작도 안 했으니까.	Dream bigger, honey. That was just the test run. The real fun hasn't even started.						0	2.7版本妮塔入队剧情
page1.21	还……还有行动吗？	還……還有行動嗎？	え…ま、まだ何かするつもりなの？	아… 아직도 뭐가 더 있는 거야?	Th—There's more!?						0	2.7版本妮塔入队剧情
page1.22	妮塔……可以把那些我忽略的思念、关心都说给我听吗？	妮塔……可以把那些我忽略的思念、關心都說給我聽嗎？	ニタが君なりに抱いてくれてた想いや心配…もっと知りたい。	니타… 내가 미처 알아채지 못했던 네 마음을 조금만 더 들려줄 수 있을까?	Nita... Will you tell me about all the love I missed? All the feelings I was too slow to see, too late to catch?						0	2.7版本妮塔入队剧情
page1.23	我想知道，然后<orange>回馈给我的恋人同样的爱。</>	我想知道，然後<orange>回饋給我的戀人同樣的愛。</>	そして<orange>同じだけ愛を返したいんだ</>。隠さず教えてくれないか？	그 마음을 알고 싶어, 그리고 <orange>네가 전해준 마음을 나도 똑같이 돌려주고 싶어.</>	Because I want to know them all — so I can <orange>return each one with something just as beautiful.</>						0	2.7版本妮塔入队剧情
page1.24	红晕从她的脸颊泛起，又从颧骨蔓延到耳根。	紅暈從她的臉頰泛起，又從顴骨蔓延到耳根。	ニタの頬に再び赤みが広がり、耳のあたりまで染まっていく。	니타의 볼이 붉어지더니, 이어서 서서히 귓가까지 번져갔다.	A blush bloomed across her cheeks, spreading all the way to the tips of her ears.						0	2.7版本妮塔入队剧情
page1.25	但妮塔却浑然不觉，只是呆呆的，像座雕塑。	但妮塔卻渾然不覺，只是呆呆的，像座雕塑。	でも本人は自分がどれだけ真っ赤になってるか気づいていないようで、呆然として固まっている。	그리고 멍하니 조각상처럼 서 있었다.	But Nita didn't seem to notice. She just stood there, still as a statue.						0	2.7版本妮塔入队剧情
page1.26	时间的流动在她身上仿佛变得缓慢而粘稠。	時間的流動在她身上彷彿變得緩慢而黏稠。	彼女の周りだけ時間がゆっくり流れているようだ。	시간의 흐름이 그녀에게는 무겁고 느리게 느껴졌다.	Time itself seemed to slow around her.						0	2.7版本妮塔入队剧情
page1.27	突然这么说，我有点想不起来。现在感觉晕乎乎的，好像飘在空中一样。	突然這麼說，我有點想不起來。現在感覺暈乎乎的，好像飄在空中一樣。	急に言われても、頭が真っ白で…もうふわふわ浮いてるみたい…全然言葉が出てこないよ…	갑자기 이런 말을 하려니, 뭐라고 해야 할지 모르겠어. 머리가 어지럽고, 마치 몸이 공중에 떠 있는듯한 기분이야.	Sorry... I need a minute. Feels like I'm walking on clouds right now...						0	2.7版本妮塔入队剧情
page1.28	没关系，慢慢来吧。	沒關係，慢慢來吧。	焦らなくていいさ。	괜찮아, 천천히 말해봐.	It's okay. I'm not going anywhere.						0	2.7版本妮塔入队剧情
