字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	哇！！！痛快，和分析员一起运动真是太爽了。	哇！！！痛快，和分析員一起運動真是太爽了。	うおおっ！！！やっぱ分析員と一緒に体を動かすのは最高だよ！	후, 속이 다 시원하네! 분석가랑 하니까 정말 끝내주는데?	Whoa!! That was amazing! Working out with you is the best!						0	2.7版本妮塔入队剧情
page1.2	很少有人能跟上我的节奏，练到这个地步呢。不愧是分析员~耐力跟天启者相比，一点都不落下风。	很少有人能跟上我的節奏，練到這個地步呢。不愧是分析員~耐力跟天啟者相比，一點都不落下風。	こんなにバチバチにやり合える相手、そうそういないしね。覚醒者相手でも全然引けを取らないとかマジですごい！	내 페이스를 맞출 수 있는 사람은 거의 없는데, 이렇게까지 버텨내다니… 역시 분석가야! 지구력만큼은 계시자 못지않네!	Not many people can keep up with me for that long. You're something else, Adjutant~ Your stamina's totally Manifestation-tier!						0	2.7版本妮塔入队剧情
page1.3	呼~这段时间案头工作缠身，我也好久没这么大汗淋漓过了。	呼~這段時間文書工作纏身，我也好久沒這麼大汗淋漓過了。	はあ♪最近はデスクワークが多くて、こんな汗だくは久しぶりだな。	후~ 요즘 계속 책상 앞에만 앉아 있어서, 이렇게 땀을 흘린 게 얼마 만인지 모르겠어.	Hoo~ With all the desk work lately, it's been ages since I've broken this much of a sweat.						0	2.7版本妮塔入队剧情
page1.4	房间里充斥着两个人的喘息声，水珠自妮塔额头、背脊、腿间滑落。滴滴答答地在地板上汇成了一片水迹。	房間裡充斥著兩個人的喘息聲，水珠自妮塔額頭、背脊、腿間滑落。滴滴答答地在地板上匯成了一片水跡。	部屋には二人の荒い呼吸が満ち、ニタの額や背中、太腿からは汗が滴り落ちて床にちいさな水たまりを作っている。	방 안은 거칠어진 숨소리로 가득 찼고, 땀방울이 니타의 이마, 등, 허벅지를 타고 미끄러져 내려갔다.	Our breaths echoed through the room. Sweat trickled from Nita's forehead, down her spine, trailing along the curve of her thighs, pooling faintly beneath us.						0	2.7版本妮塔入队剧情
page1.5	她的脸颊上既有一层绯红，也有潮润后的光泽，让我忍不住伸出手轻轻为她擦拭。	她的臉頰上既有一層緋紅，也有潮潤後的光澤，讓我忍不住伸出手輕輕為她擦拭。	その頬は上気して艶やかに光り、思わず手を伸ばして拭ってやると…	그녀의 붉어진 뺨과 촉촉한 피부에 눈길이 끌린 나는 무의식중에 손을 뻗어 그녀의 얼굴을 닦아주었다.	Her cheeks were flushed, skin slick with heat and perspiration. Before I even realized it, my hand had already reached out — gently brushing away the sweat from her face.						0	2.7版本妮塔入队剧情
page1.6	湿漉漉的衣服牢牢吸附在她的身躯上，勾勒出若隐若现的，让人心跳的轮廓。	濕漉漉的衣服牢牢吸附在她的身軀上，勾勒出若隱若現的，讓人心跳的輪廓。	ウェアがしっとり肌に貼り付いて、たわわなラインが浮き出ていた。	촉촉하게 젖은 옷이 몸에 달라붙어 그녀의 실루엣을 더욱 도드라지게 만들었고, 그 아찔한 윤곽에 순간적으로 심장이 두근거렸다.	Her clothes clung to her like a second skin, soaked and revealing in ways that made it nearly impossible to look away...						0	2.7版本妮塔入队剧情
page1.7	这件居家服，还挺适合妮塔的……	這件居家服，還蠻適合妮塔的……	そのウェア…ニタに似合っているな。	이 홈웨어, 니타한테 잘 어울리는데…?	That loungewear really suits you, Nita...						0	2.7版本妮塔入队剧情
page1.8	分析员上次也说过这话~不过再适合也不能继续穿啦，轻轻一拧都能挤出水。	分析員上次也說過這話~不過再適合也不能繼續穿啦，輕輕一擰都能擠出水。	へへ、分析員は前にも言ってたよね？でもどれだけ似合ってても、こんなに汗でベタベタじゃもう着てられないよ…	분석가가 저번에도 똑같이 말했잖아~ 그래도 더 이상 못 입겠어. 살짝만 짜도 물이 뚝뚝 떨어진다니까.	You said that last time too~ But hey, even if it looks good, I can't stay in it forever — I'm soaked through.						0	2.7版本妮塔入队剧情
page1.9	嘿嘿，我们赶紧去<orange>洗个澡</>，换套干爽的衣服吧，这么湿着可不行。	嘿嘿，我們趕緊去<orange>洗個澡</>，換套乾爽的衣服吧，這麼濕著可不行。	よし、<orange>シャワー</>浴びて着替えよう！こんなに濡れたままじゃ風邪ひいちゃうよ。	헤헤, 얼른 <orange>씻고</> 보송한 옷으로 갈아입자. 이렇게 젖은 채로 있으면 감기 걸린다고~	Let's <orange>hit the showers</> and get changed, yeah? Can't stay all sweaty like this.						0	2.7版本妮塔入队剧情
