字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	终于……	終於……	ようやく……	드디어…	At last...						0	3.6主线剧情
2	于罗森兰与索伦尼亚的边界荒野，犹如苦行僧般踽踽独行的苏菲——在她的视野中渐渐出现了“树”的轮廓。	於羅森蘭與索倫尼亞的邊界荒野，猶如苦行僧般踽踽獨行的蘇菲——在她的視野中漸漸出現了「樹」的輪廓。	ローズランとソレンニアの境界にある荒れ野で、行脚僧のようにひとり歩くソフィー――その視界に、次第に「デンドロン」の輪郭が浮かび上がった。	로젠란과 소레니아 경계의 황야에서 고행승처럼 홀로 걷고 있던 소피의 시야에 점차 '나무'의 윤곽이 나타났다.	On the barren frontier between Luchellan and Sorenia, Sophie trudged on alone, one solitary step after another. Slowly, the outline of a Tree took shape on the horizon.						0	3.6主线剧情
3	她不复平日里的冷静，而是久违地、难以克制地笑出声来，几乎要笑出眼泪。	她不復平日裡的冷靜，而是久違地、難以克制地笑出聲來，幾乎要笑出眼淚。	彼女はいつもの冷静さをかなぐり捨て、久しぶりに、抑えきれない笑い声を上げた。	그녀는 평소의 침착함을 버리고 오랜만에 참을 수 없다는 듯 웃음을 터뜨렸는데, 거의 눈물이 날 지경이었다.	Her usual composure cracked. She let out a laugh, strange in her own ears. And then another, until her eyes stung with tears.						0	3.6主线剧情
4	苏菲从未想过就这么得到了一切。	蘇菲從未想過就這樣得到了一切。	ソフィーは、まさかこんな風にすべてを手に入れるとは考えてもみなかった。	소피는 이렇게 모든 것을 얻게 되리라고는 생각하지 못했다.	Sophie had never expected it to be this easy, to have it all drop into her lap.						0	3.6主线剧情
5	为了实现最终的愿望，她甘愿扮演着埃达最虔诚的信徒。	為了實現最終的願望，她甘願扮演著埃達最虔誠的信徒。	最終的な願いを叶えるため、彼女はエッダの最も敬虔な信徒を演じ続けたのだ。	최종 목표를 실현하기 위해 그녀는 기꺼이 에다의 가장 독실한 신자 역할을 자처했다.	To reach her final wish, she had painstakingly played the part of Edda's most devout believer.						0	3.6主线剧情
6	她如愿以偿地得到了埃达赐予的力量，那力量已经不输于天启者，但对苏菲来说还远远不够。	她如願以償地得到了埃達賜予的力量，那力量已經不輸於天啟者，但對蘇菲來說還遠遠不夠。	彼女は願い通りエッダから力を授かった。その力は覚醒者にも劣らないものだが、ソフィーにとってはまだ不十分だった。	그녀는 원하던 대로 에다에게서 힘을 얻었다. 그것은 계시자에게 뒤지지 않을 만큼의 힘이었지만, 소피에게는 아직 턱없이 부족했다.	She had taken the power Edda granted her, power as strong as a Manifestation. But to her, it was still nowhere near enough.						0	3.6主线剧情
7	所以她是那么希望能够得到playername的支持，只要有了他的支持……	所以她是那麼希望能夠得到playername的支持，只要有了他的支持……	だからこそ、彼女はあれほどplayernameの協力を求めたのだ。彼の力さえあれば……	그래서 그녀는 그렇게나 playername의 지지를 바랐다. 그의 지지만 있다면…	That was why she'd wanted playername on her side so badly. If she had him with her...						0	3.6主线剧情
8	不，那些都不重要了。	不，那些都不重要了。	いや、そんなことはもうどうでもいい。	아니, 그런 것들은 이제 중요하지 않다.	No. None of that mattered anymore.						0	3.6主线剧情
9	苏菲看向自己的掌心，明明隔着一层皮肤，她却能清晰地看到覆于其下的泰坦物质。	蘇菲看向自己的掌心，明明隔著一層皮膚，她卻能清晰地看到覆於其下的泰坦物質。	ソフィーは手のひらを見つめた。肌一枚隔てているはずなのに、その下を覆うタイタン物質がはっきりと見えた。	소피는 자신의 손바닥을 바라보았다. 분명 피부 한 겹이 가로막고 있는데도 그 밑을 덮고 있는 타이탄 물질이 선명히 보였다.	Sophie lowered her gaze to her palm. She could see the Titagen moving beneath her skin.						0	3.6主线剧情
