字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		9	苏菲无帽		Play_Vo_dlc36st1_sophie_01	终于……	0	3.6主线剧情
2		0				于罗森兰与索伦尼亚的边界荒野，犹如苦行僧般踽踽独行的苏菲——在她的视野中渐渐出现了“树”的轮廓。	0	3.6主线剧情
3		0				她不复平日里的冷静，而是久违地、难以克制地笑出声来，几乎要笑出眼泪。	0	3.6主线剧情
4		0				苏菲从未想过就这么得到了一切。	0	3.6主线剧情
5		0				为了实现最终的愿望，她甘愿扮演着埃达最虔诚的信徒。	0	3.6主线剧情
6		0				她如愿以偿地得到了埃达赐予的力量，那力量已经不输于天启者，但对苏菲来说还远远不够。	0	3.6主线剧情
7		0				所以她是那么希望能够得到playername的支持，只要有了他的支持……	0	3.6主线剧情
8		0				不，那些都不重要了。	0	3.6主线剧情
9		0				苏菲看向自己的掌心，明明隔着一层皮肤，她却能清晰地看到覆于其下的泰坦物质。	0	3.6主线剧情
10		0				现在她体内的血肉，几乎已经被泰坦物质完全取代，伤势也在这段时间内愈合。	0	3.6主线剧情
11		0				这样的状态自然持续不了多久，她没有如playername那样的控制泰坦物质的能力，因此这些泰坦物质在几天内便会湮灭。	0	3.6主线剧情
12		0				但这些时间已经足够了，或者说，简直刚刚好。	0	3.6主线剧情
13		0				在这些天里，苏菲一点一点拆解了神座系统的力量。	0	3.6主线剧情
14		0				随后，她便惊讶于神座系统与泰坦物质的适配性。	0	3.6主线剧情
15		0				苏菲只能将其解释为命运。	0	3.6主线剧情
16		0				即使她从来没有相信过所谓神明，但此时此刻，她似乎真的感觉到了那种冥冥之中的命运指引。	0	3.6主线剧情
17		0				是的，是命运让她走到了这一步，已经没有人能够阻止她了。	0	3.6主线剧情
18		0				人类注定需要救世主，既然原本的天选者放弃了这份力量，那么……	0	3.6主线剧情
19		6	苏菲		Play_Vo_dlc36st1_sophie_02	就由我来承担一切。	0	3.6主线剧情
20		0				一念之间，神座系统与神格神经同时被完全激发。	0	3.6主线剧情
21		6	苏菲		Play_Vo_dlc36st1_sophie_03	呃啊——	0	3.6主线剧情
22		0				双倍的负荷让苏菲忍不住痛呼出声，伴随着深蓝色的光芒流动，泰坦物质在苏菲体内迅速重构。	0	3.6主线剧情
23		0				苏菲只觉得自己的体内像是在燃烧，连喘息都变得无比困难。	0	3.6主线剧情
24		0				所幸这痛苦并未持续太久，泰坦物质很快取代了神经，继而切断了痛觉的反馈。	0	3.6主线剧情
25		0				最终，当苏菲睁开眼时，一切都变得不同。	0	3.6主线剧情
26		0				眼前的世界没有变化，她却觉得自己的感知被放大了数倍。	0	3.6主线剧情
27		0				阳光的温度，微风的速度，远到百米开外的虫鸣，近到自己指尖上的一粒尘埃，一切都变得清晰而具体。	0	3.6主线剧情
28		0				曾经在安博士的脑海中出现过无数次的画面——人类登上神座的画面，终于被苏菲完成了。	0	3.6主线剧情
29		0				许久后。	0	3.6主线剧情
30		0				阿尔斯特地区的“树”前，借助着这个中继节点，苏菲呼唤了埃达的名字。	0	3.6主线剧情
31		6	埃达		Play_Vo_dlc36st1_npc001_01	苏菲。	0	3.6主线剧情
32		0				片刻后，红色的身影忽然出现在眼前，苏菲则立刻低下了头。	0	3.6主线剧情
33		9	苏菲无帽		Play_Vo_dlc36st1_sophie_04	我在。	0	3.6主线剧情
34		0				即便在最后时刻，苏菲也没有流露出任何异样。	0	3.6主线剧情
35		6	埃达		Play_Vo_dlc36st1_npc001_02	你找到那个信号源了吗？	0	3.6主线剧情
36		9	苏菲		Play_Vo_dlc36st1_sophie_05	是的，如您所愿。	0	3.6主线剧情
37		9	苏菲		Play_Vo_dlc36st1_sophie_06	我现在就将信息传递给您。	0	3.6主线剧情
38		0				埃达点了点头。	0	3.6主线剧情
39		0				苏菲随即闭上了眼睛，将手抵近了“树”。	0	3.6主线剧情
40		0				如果不是埃达主动要求，苏菲便不会做任何多余的事情。在与埃达接触的这段时间里，苏菲始终如此。	0	3.6主线剧情
41		0				有时候，就连埃达都会觉得苏菲太过无趣。它在苏菲身上看不到渴求，仿佛她生来就是为了传达埃达的意志而存在。	0	3.6主线剧情
42		0				就在埃达以为这次也是如此时，苏菲忽然开口了。	0	3.6主线剧情
43		9	苏菲无帽		Play_Vo_dlc36st1_sophie_07	我主，我有一个问题。	0	3.6主线剧情
44		6	埃达		Play_Vo_dlc36st1_npc001_03	哦？什么问题？	0	3.6主线剧情
45		9	苏菲无帽		Play_Vo_dlc36st1_sophie_08	对您来说，人类究竟意味着什么呢？	0	3.6主线剧情
46		0				苏菲的问题并未超出埃达的预料，对于这样的问题，埃达早有准备。	0	3.6主线剧情
47		6	埃达		Play_Vo_dlc36st1_npc001_04	作为由人类创造的个体，我深爱着人类。	0	3.6主线剧情
48		6	埃达		Play_Vo_dlc36st1_npc001_05	但现在人类已经无力解决自己的问题，为了这个族群的延续，我必须成为引导者。	0	3.6主线剧情
