字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		9	晴霆光		Play_Vo_dlc33ep5_girl006b_01	敌人的进攻，好像停止了。	0	3.3主线剧情
2		0				突破了敌人的防卫网后，我和晴顺利地将大家护送至了目的地。	0	3.3主线剧情
3		0				升格体们对我们表达了感谢，其中不乏也有想要留下来和我们一起并肩作战的勇武之人。	0	3.3主线剧情
4		0				但考虑到现在环境的危险性，我还是拒绝了。	0	3.3主线剧情
5		0				安全屋的时效大概只有3个小时，不过也够让宇迦她们搭建好供大家回去的通道了。	0	3.3主线剧情
6		0				现在，留在外面的人，就只有我和晴了。	0	3.3主线剧情
7		0	分析员战斗			嗯，那个黑洞也停止上升了，宇迦她们设下的封锁的确生效了。	0	3.3主线剧情
8		6	晴霆光		Play_Vo_dlc33ep5_girl006b_02	那接下来，我们要做什么呢？是继续留在这里，还是说登出去和米娅会合？	0	3.3主线剧情
9		0	分析员战斗			在解锁飞行能力之前，我们现在也无法抵达那个黑洞的位置，所以还是先回去和米娅会……	0	3.3主线剧情
10		6	米娅星彩		Play_Vo_dlc33ep4_girl023_21	嗯，等我完成分析员交给我的任务后，我一定会回来跟上大家的！	0	3.3主线剧情
11		6	晴霆光		Play_Vo_dlc33ep5_girl006b_03	分析员？	0	3.3主线剧情
12		0	分析员战斗			不对，她说过会回来找我们的，但是现在，已经过去这么久了。	0	3.3主线剧情
13		6	晴霆光		Play_Vo_dlc33ep5_girl006b_04	也就是说……她们那边可能也遇到了麻烦？	0	3.3主线剧情
14		0	分析员战斗			晴，试试还能正常登出吗？	0	3.3主线剧情
15		0				少女按了一下位于耳后的按钮。	0	3.3主线剧情
16		0				短暂的蓝光闪烁后，她的身体却依旧留在了原地。	0	3.3主线剧情
17		6	晴霆光		Play_Vo_dlc33ep5_girl006b_05	不行……完全没有反应。	0	3.3主线剧情
18		0				看来我们回去的通道被切断了。	0	3.3主线剧情
19		0	分析员战斗			既然如此，那就只能“那样做”了吧。	0	3.3主线剧情
20		0	特殊异化人			————	0	3.3主线剧情
21		9	宇迦		Play_Vo_dlc33ep5_npc100_01	……从消防通道追上来了。	0	3.3主线剧情
