字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				也许，我无法抵达那个位置， 拼尽全力都抵达不了。	0	3.3主线剧情
2		0				但即便如此，我依旧选择迈开脚步，奔跑起来。	0	3.3主线剧情
3		0				啊……一定是这样的，我一定是为了能够触及到那道光芒，才奔跑起来的。	0	3.3主线剧情
4		0				映入眼帘的是一望无际的天空。	0	3.3主线剧情
5		0				那是无需仰视，仅仅是目视前方便能看到的风景。	0	3.3主线剧情
6		0				没有可以踏足的道路，也没有尽头。	0	3.3主线剧情
7		0				与生活在地面上的人不同，生活在新恒提罗的人们似乎并没有“边界”的概念。	0	3.3主线剧情
8		0				可即便如此，她们似乎依旧被什么东西拖住了脚步。	0	3.3主线剧情
9		0				……	0	3.3主线剧情
10		0				正是这一望无际的天空。	0	3.3主线剧情
11		0				那是即便全力奔跑，也无法越过的屏障。	0	3.3主线剧情
13		0				在一切“纷争”都已被完美解决的天空之城中，那些困扰着地面世界的人们的问题，似乎也并没有消弭。	0	3.3主线剧情
14		0				强风吹拂，少女松开了手中的纸飞机。	0	3.3主线剧情
15		0				白色的机翼短暂地切开天空。	0	3.3主线剧情
16		0				随后，没入视线无法穿透的云层。	0	3.3主线剧情
17		0				坠入大地。	0	3.3主线剧情
18		6	友人A		Play_Vo_dlc33ep1_lameiA_01	呜……再过一个月就要毕业了啊……	0	3.3主线剧情
19		0				吹开遮挡着视线的斜刘海，个子娇小的女孩仰面感叹道。	0	3.3主线剧情
20		6	友人B		Play_Vo_dlc33ep1_lameiB_01	是啊，到时候我就能回家继承便利店啦~	0	3.3主线剧情
21		0				而回应她的，则是梳着一头漂亮金色卷发的女孩。	0	3.3主线剧情
22		4	友人A		Play_Vo_dlc33ep1_lameiA_02	诶？你不打算考大学吗？	0	3.3主线剧情
23		5	友人B		Play_Vo_dlc33ep1_lameiB_02	考得上再说呗。	0	3.3主线剧情
24		6	米娅		Play_Vo_dlc33ep1_girl023_01	喂喂，你就这么放弃了？	0	3.3主线剧情
25		6	友人B		Play_Vo_dlc33ep1_lameiB_03	没办法啊，我已经尽力了，但真的不是读书的料。	0	3.3主线剧情
26		6	友人A		Play_Vo_dlc33ep1_lameiA_03	就是就是！哪像米娅，天天玩还能考这么好。	0	3.3主线剧情
27		6	米娅		Play_Vo_dlc33ep1_girl023_02	谢谢夸奖~哎，等等……你该不会是在讽刺我吧？！	0	3.3主线剧情
28		0				少女突然反应了过来。	0	3.3主线剧情
29		1	友人A		Play_Vo_dlc33ep1_lameiA_04	哎嘿嘿，被发现了~	0	3.3主线剧情
30		0				刚刚还满脸坏笑的小个子女孩很快便发出了令人同情的悲鸣。	0	3.3主线剧情
31		0				看着两人，金发的女孩叹了一口气，随即又认真地看向了米娅。	0	3.3主线剧情
32		1	友人B		Play_Vo_dlc33ep1_lameiB_04	对了，米娅，你有想过毕业了要成为什么样的人吗？	0	3.3主线剧情
33		3	米娅		Play_Vo_dlc33ep1_girl023_03	什么样的人？嗯……啊，对了，我要成为天启者~	0	3.3主线剧情
34		1	友人B		Play_Vo_dlc33ep1_lameiB_05	……	0	3.3主线剧情
35		6	友人A		Play_Vo_dlc33ep1_lameiA_05	唔……那以后我们一起玩的机会就少了呀……	0	3.3主线剧情
36		1	友人B		Play_Vo_dlc33ep1_lameiB_06	喂，天启者什么的明显是在开玩笑吧。而且我不是问这个，我是想知道——	0	3.3主线剧情
37		0	友人B		Play_Vo_dlc33ep1_lameiB_07	刚体，升格体，米娅会选择哪一边呢？	0	3.3主线剧情
38		6	友人A		Play_Vo_dlc33ep1_lameiA_06	我选刚体！	0	3.3主线剧情
39		6	友人B		Play_Vo_dlc33ep1_lameiB_08	没问你啦。	0	3.3主线剧情
40		6	米娅		Play_Vo_dlc33ep1_girl023_04	唔，我想想哦……	0	3.3主线剧情
