字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				世界树公司，办公室。	0	3.4预告剧情（3.3版本内容）
2		0	分析员无帽			情况如何？	0	3.4预告剧情（3.3版本内容）
3		6	陶			意料之中。	0	3.4预告剧情（3.3版本内容）
4		6	陶			封闭血清的影响还在持续，埃达仍然处于虚弱期。	0	3.4预告剧情（3.3版本内容）
5		6	陶			如果是以前，就算集成了世界树的算力，恒沙也连槲寄生的防火墙都够不着。	0	3.4预告剧情（3.3版本内容）
6		0				登陆槲寄生空间站，从根源解决埃达——我和陶从未忘记这个目标。	0	3.4预告剧情（3.3版本内容）
7		0				所以，在得到了恒沙的支持、从新恒提罗归来后，我便向她提出——那个计划可以正式启动了。	0	3.4预告剧情（3.3版本内容）
8		0				北风航天中心已经修复完毕，由军方驻防。公司的其他业务临时收缩，海姆达尔队员悉数待命。	0	3.4预告剧情（3.3版本内容）
9		0				一系列掩人耳目的行动中，火箭也完成了运输，等待最关键的一步——	0	3.4预告剧情（3.3版本内容）
10		0				在接入世界树的算力后，恒沙发起了对槲寄生服务器的攻击。由反击的程度确认了埃达的状态。	0	3.4预告剧情（3.3版本内容）
11		0	分析员无帽			那就启动吧。从现在开始，我们要和埃达抢时间了。	0	3.4预告剧情（3.3版本内容）
12		0	分析员无帽			卡罗琳，按之前的部署，让她们出发。立刻。	0	3.4预告剧情（3.3版本内容）
13		6	卡罗琳			是，任务已发布。	0	3.4预告剧情（3.3版本内容）
14		0	分析员无帽			嗯，我下去跟一下进度。	0	3.4预告剧情（3.3版本内容）
15		0				出门前，我看见陶出神地盯着通讯终端上跳动的信息，眼也不眨。	0	3.4预告剧情（3.3版本内容）
16		0	分析员无帽			陶？	0	3.4预告剧情（3.3版本内容）
17		6	陶			嗯？	0	3.4预告剧情（3.3版本内容）
18		0	分析员无帽			在担心？	0	3.4预告剧情（3.3版本内容）
19		6	陶			……	0	3.4预告剧情（3.3版本内容）
20		0				她抿了抿嘴，坐直了身子。	0	3.4预告剧情（3.3版本内容）
21		0	分析员无帽			该来的总会来，能做的也都做了。	0	3.4预告剧情（3.3版本内容）
22		0	分析员无帽			放宽心，有我在呢。	0	3.4预告剧情（3.3版本内容）
23		0				陶摸了摸眉心，向我露出一个有点勉强的笑。	0	3.4预告剧情（3.3版本内容）
24		6	陶			去忙吧。再怎么担心，最后还不是都落在你身上了。	0	3.4预告剧情（3.3版本内容）
25		0	分析员无帽			这么想就对了，你看我都不急。	0	3.4预告剧情（3.3版本内容）
26		0				朝她挥了挥手，一副轻松的样子，走出了办公室。	0	3.4预告剧情（3.3版本内容）
27		0				等门关上，才深深吸了一口气。	0	3.4预告剧情（3.3版本内容）
28		0				说不急是在撒谎，那是为了安慰陶。实际上，对于接下来这个充满风险的计划，我也没办法做到云淡风轻。	0	3.4预告剧情（3.3版本内容）
29		0				但，就像我说的——该来的总会来，能做的也都做了。	0	3.4预告剧情（3.3版本内容）
30		0				我不会心存侥幸，希望一切水到渠成。我也不会妄自菲薄，忽视一直以来的积累和努力。	0	3.4预告剧情（3.3版本内容）
31		0				毕竟，我也不是当初那个我了。	0	3.4预告剧情（3.3版本内容）
32		0				嗡——	0	3.4预告剧情（3.3版本内容）
33		6	卡罗琳			playername——	0	3.4预告剧情（3.3版本内容）
34		0	分析员无帽			嗯？	0	3.4预告剧情（3.3版本内容）
35		6	卡罗琳			研发部需要你过去一趟，“丧钟”的最后一次测试。	0	3.4预告剧情（3.3版本内容）
36		0	分析员无帽			知道了。	0	3.4预告剧情（3.3版本内容）
37		6	研发部代表			性能测试结束。猫汐尔前辈可以先出来了。	0	3.4预告剧情（3.3版本内容）
38		6	研发部代表			playername先生！您的压力测试结果还没好，麻烦稍等……	0	3.4预告剧情（3.3版本内容）
39		0	分析员无帽			嗯。	0	3.4预告剧情（3.3版本内容）
40		6	猫汐尔病号服			呼……	0	3.4预告剧情（3.3版本内容）
41		6	猫汐尔病号服			playername……还疼吗？	0	3.4预告剧情（3.3版本内容）
42		0	分析员无帽			已经缓过来了。	0	3.4预告剧情（3.3版本内容）
43		0	分析员无帽			差不多适应了。临战情况下，应该不会影响行动了。	0	3.4预告剧情（3.3版本内容）
44		6	猫汐尔病号服			唔……	0	3.4预告剧情（3.3版本内容）
45		0				猫汐尔伸手摸了摸我的脸，眨巴眨巴眼睛。	0	3.4预告剧情（3.3版本内容）
46		0	分析员无帽			好了，出去等我吧。	0	3.4预告剧情（3.3版本内容）
47		6	猫汐尔病号服			好的喵。	0	3.4预告剧情（3.3版本内容）
48		0				没过多久，研究员示意我可以离开了。取下身上的各种仪器吸盘，猫汐尔已经换好衣服在等我了。	0	3.4预告剧情（3.3版本内容）
49		0				她正低头看着自己的报告，报告详细记录了测试前后她身体参数的变化。	0	3.4预告剧情（3.3版本内容）
51		0	分析员无帽			哪有问题吗？	0	3.4预告剧情（3.3版本内容）
52		6	猫汐尔病号服			和以前一样，只是累而已。	0	3.4预告剧情（3.3版本内容）
53		6	猫汐尔病号服			报告上也没有什么异常喵。没有皮外伤，骨密度正常，血压也降下来了。	0	3.4预告剧情（3.3版本内容）
54		6	猫汐尔病号服			不要担心了喵。	0	3.4预告剧情（3.3版本内容）
55		0	分析员无帽			嗯，还是要多注意。你比别人更容易受伤，小心点儿没坏处。	0	3.4预告剧情（3.3版本内容）
56		6	猫汐尔病号服			知道了喵。playername是关心我。	0	3.4预告剧情（3.3版本内容）
57		6	猫汐尔病号服			但我也很在乎playername哦。虽然我不会疼，但playername会。	0	3.4预告剧情（3.3版本内容）
58		6	猫汐尔病号服			想到playername会疼，我大概也能体会那种心情了。所以我很小心地喵。	0	3.4预告剧情（3.3版本内容）
59		0				她扬了扬手上的报告，我摸了摸她的脑袋。	0	3.4预告剧情（3.3版本内容）
60		0	分析员无帽			好了，去休息。你可是我的秘密武器。	0	3.4预告剧情（3.3版本内容）
61		6	猫汐尔病号服			唔……再摸两下喵。	0	3.4预告剧情（3.3版本内容）
62		0				她受用地顶着我的手，眼睛也眯了起来。	0	3.4预告剧情（3.3版本内容）
63		0	分析员无帽			去吧去吧。	0	3.4预告剧情（3.3版本内容）
64		6	猫汐尔病号服			嗯。playername也要加油哦。	0	3.4预告剧情（3.3版本内容）
65		0				猫汐尔敲了敲我的左胸，转身走了。	0	3.4预告剧情（3.3版本内容）
