字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	特殊异化人			————	0	3.3主线剧情
2		0				广场上仅剩的一撮怪物突然像是接到了某种指令般，聚集在了一起，咆哮着向我冲来。	0	3.3主线剧情
3		0				是想用前排同伴的身体作为掩护吗？	0	3.3主线剧情
4		0				可惜它们完全错估了我手中这把特制武器的杀伤力。	0	3.3主线剧情
5		0				几声枪响过后，它们便失去了行动能力，停在了离我大概还有2米左右的地方，不甘地嘶吼着。	0	3.3主线剧情
6		0	分析员战斗			晴，交给你了。	0	3.3主线剧情
7		6	晴霆光		Play_Vo_dlc33ep4_girl006b_01	收到。	0	3.3主线剧情
8		0				少女点了点头，随后俯下身来压低重心，将手中的长刃收至腰侧。	0	3.3主线剧情
9		6	晴霆光		Play_Vo_dlc33ep4_girl006b_02	把你们的目光……	0	3.3主线剧情
10		0	特殊异化人			——！！！	0	3.3主线剧情
11		6	晴霆光		Play_Vo_dlc33ep4_girl006b_03	从他身上挪开！！！	0	3.3主线剧情
12		0				一道绚丽的弧光划过。	0	3.3主线剧情
13		0				刀刃甚至未曾触及敌人，仅凭凌厉的剑气就将残存的怪物拦腰斩断，甚至就连它们身后的空间也发生了一定程度的扭曲。	0	3.3主线剧情
14		6	晴霆光		Play_Vo_dlc33ep4_girl006b_04	解决了。	0	3.3主线剧情
15		9	米娅星彩			……	0	3.3主线剧情
16		0				这一击深深地震撼到了我身旁的另一位少女。	0	3.3主线剧情
17		6	米娅星彩		Play_Vo_dlc33ep4_girl023_01	这就是天启者……真正的实力……	0	3.3主线剧情
18		0	？？？		Play_Vo_dlc33ep4_boss210_01	呵呵呵……	0	3.3主线剧情
19		0				上空传来了一阵令人脊背发凉的阴笑。	0	3.3主线剧情
20		6	米娅星彩		Play_Vo_dlc33ep4_girl023_02	分析员，那家伙在对面的楼顶上！	0	3.3主线剧情
21		0				顺着米娅手指的方向望去，一团被黑雾笼罩的人影，正漂浮在空中。	0	3.3主线剧情
22		9	米娅星彩		Play_Vo_dlc33ep4_girl023_03	……她是想躲回黑洞吗？	0	3.3主线剧情
23		6	晴霆光		Play_Vo_dlc33ep4_girl006b_05	休想。	0	3.3主线剧情
24		0				晴迈步挡在我身前，再次摆出了挥剑的架势。	0	3.3主线剧情
25		6	晴霆光		Play_Vo_dlc33ep4_girl006b_06	我绝对不会放过任何对playername出手的……	0	3.3主线剧情
26		0				但是……	0	3.3主线剧情
27		0	分析员战斗			等等，晴。她不是敌人！	0	3.3主线剧情
28		6	晴霆光		Play_Vo_dlc33ep4_girl006b_07	哎？	0	3.3主线剧情
29		0				我伸手拦住了她。	0	3.3主线剧情
30		0				回响在城市上空的笑声愈加放肆，但是，却不见那团黑雾有任何行动。	0	3.3主线剧情
31		0				是陷阱。	0	3.3主线剧情
32		0				果然，见我们许久不再动作，那团黑雾渐渐散去。	0	3.3主线剧情
33		0				只是，从黑雾中现身的，并非是我在星辉室看到的那位。	0	3.3主线剧情
34		6	乐土居民A		Play_Vo_dlc33ep4_npc101_01	唔……	0	3.3主线剧情
35		6	乐土居民A		Play_Vo_dlc33ep4_npc101_02	我这是……	0	3.3主线剧情
36		0				是被吸入黑洞的升格体吗？	0	3.3主线剧情
37		0	乐土居民A		Play_Vo_dlc33ep4_npc101_03	呀——	0	3.3主线剧情
38		0				话音未落，女孩的身体骤然失去支撑，如同被剪断丝线的木偶，朝着下方漆黑的裂隙直直坠去。	0	3.3主线剧情
39		0				即便是在天界乐土，依旧存在着虚拟重力。	0	3.3主线剧情
40		0				没有犹豫的时间。我猛地蹬地跃起，手臂前伸，在千钧一发之际拖住了她的腰际。	0	3.3主线剧情
41		0				然而，就在我抱住她的瞬间，四周突然又翻涌起几团黑雾。	0	3.3主线剧情
42		0				数枚漆黑的能量弹从四面八方激射而来——	0	3.3主线剧情
43		0				我迅速调整姿态，单手护住怀中的女孩，猛然抬起另一只手臂。	0	3.3主线剧情
44		0				感受到了危险，手甲上的能量屏障如盾牌般展开——	0	3.3主线剧情
45		0				漆黑的弹壳划过我的脸颊，然却都未能撼动我的平衡。	0	3.3主线剧情
46		0				我稳稳落地，怀中的女孩虽然面色铁青，但看上去并未受伤。	0	3.3主线剧情
47		0				黑影已经放弃追击了吗……	0	3.3主线剧情
48		0	分析员战斗			安全了。	0	3.3主线剧情
49		6	乐土居民A		Play_Vo_dlc33ep4_npc101_04	哎？我们已经安全了吗……等等你是？！	0	3.3主线剧情
50		0	？？？		Play_Vo_dlc33ep4_boss210_02	呵呵。	0	3.3主线剧情
51		0				从女孩的小腹中，突然伸出了一条由黑雾凝聚而成的手臂，挥舞着匕首刺向了我的胸口。	0	3.3主线剧情
52		0				果然，她的本体藏在了这里。	0	3.3主线剧情
53		0				这自以为是的偷袭却早已被我识破，刚刚那句“安全了”，仅仅是用来钓鱼的诱饵。	0	3.3主线剧情
54		0	？？？		Play_Vo_dlc33ep4_boss210_03	？！	0	3.3主线剧情
55		0				我反握住那条手臂，然后用力将其扯出——	0	3.3主线剧情
56		0				一团漆黑的扭曲人形被硬生生拽出，重重砸在地上。	0	3.3主线剧情
57		0				我顺势伸手将一脸惊恐的女孩护在身后，然后举枪对着刚想起身的黑影扣动了扳机。	0	3.3主线剧情
58		0				黑影狼狈地翻滚躲过，刚想要闪身从侧面接近我，但是——	0	3.3主线剧情
59		0				右侧，一道冷冽的刀光封死去路。	0	3.3主线剧情
60		0				左侧，米娅的枪口也已锁定目标。	0	3.3主线剧情
61		0	分析员战斗			别白费力气了，这种程度的偷袭对我无效。	0	3.3主线剧情
62		6	？？？		Play_Vo_dlc33ep4_boss210_04	啧！	0	3.3主线剧情
63		0	分析员战斗			如果你是真的罗赞，那就应该清楚，我从不打没有把握的仗。	0	3.3主线剧情
64		9	米娅星彩		Play_Vo_dlc33ep4_girl023_04	（不打没有把握的仗……）	0	3.3主线剧情
65		0	分析员无帽			清醒的判断力。米娅，无论何时都要保持冷静。	0	3.3主线剧情
66		0	分析员无帽			但也不是说要压抑自己的情绪，明白什么时候该克制，什么时候该行动。	0	3.3主线剧情
67		0	分析员无帽			在踏上这条路之前，勇气和镇静，缺一不可。	0	3.3主线剧情
68		9	米娅星彩		Play_Vo_dlc33ep4_girl023_05	（原来是这个意思啊……）	0	3.3主线剧情
69		6	晴霆光		Play_Vo_dlc33ep4_girl006b_08	你这个家伙，究竟是谁……	0	3.3主线剧情
70		0	？？？		Play_Vo_dlc33ep4_boss210_05	……	0	3.3主线剧情
71		0				顶着罗赞外表的黑影只是咧了咧嘴角，露出了一个诡异的微笑。	0	3.3主线剧情
72		9	米娅星彩		Play_Vo_dlc33ep4_girl023_06	切，不会说话吗。	0	3.3主线剧情
73		0	？？？		Play_Vo_dlc33ep4_boss210_06	呵。	0	3.3主线剧情
74		0				一声阴冷的狞笑刚落地，耳后便传来了黑雾再次凝聚起来的声音。	0	3.3主线剧情
75		0				是刚刚的在空中被我弹开的子弹碎片，它们在黑雾的操控下，又重新指向了我们——	0	3.3主线剧情
76		6	晴霆光		Play_Vo_dlc33ep4_girl006b_09	分析员，小心！	0	3.3主线剧情
77		0				晴在刹那间也反应了过来，随后背身准备格挡。	0	3.3主线剧情
78		0				就在我的视线从那个黑影身上移开的刹那，突然意识到了一件事。	0	3.3主线剧情
79		0				诱导。	0	3.3主线剧情
80		0				为什么会选择从我与晴的身后发起攻击，明明知道这些碎片会被我们轻易弹开，但她还是选择这么做，那么，原因大概只有一个了。	0	3.3主线剧情
81		0				那是因为她想要诱导我们转身……然后趁机突破包围圈中最薄弱的一环。	0	3.3主线剧情
82		0				耳后传来了破风声，黑影如鬼魅般掠出直扑向米娅。	0	3.3主线剧情
83		6	米娅星彩		Play_Vo_dlc33ep4_girl023_07	你这混蛋，别小看我啊！！！	0	3.3主线剧情
84		9				少女咬紧牙关连续扣动扳机，枪火在空间中炸开数朵刺目的火花。	0	3.3主线剧情
85		0				虽然指节因太过紧张而不断颤抖着，但是却依旧没有退缩之意。	0	3.3主线剧情
86		9	米娅星彩		Play_Vo_dlc33ep4_girl023_08	（冷静，一定要冷静……不能被愤怒和恐惧支配……）	0	3.3主线剧情
87		0	？？？		Play_Vo_dlc33ep4_boss210_07	呵呵呵……	0	3.3主线剧情
88		9	米娅星彩		Play_Vo_dlc33ep4_girl023_09	什么？！	0	3.3主线剧情
89		0				然而，子弹却尽数落空，黑影以违背物理法则的姿势扭曲闪避。	0	3.3主线剧情
90		0				见少女手中的武器已经无法对自己构成威胁后，黑影抵住匕首托把，向着少女的眉心狠狠刺去——	0	3.3主线剧情
91		0	？？？		Play_Vo_dlc33ep4_boss210_08	？！！	0	3.3主线剧情
92		0				手臂传来被灼烧般的剧痛，但好在，我还是赶上了。	0	3.3主线剧情
93		9	米娅星彩		Play_Vo_dlc33ep4_girl023_10	分析员……	0	3.3主线剧情
94		0				少女颤抖的瞳孔中，倒映着突然介入的身影。	0	3.3主线剧情
95		0	分析员战斗			呵，差点就被你骗过去了。	0	3.3主线剧情
96		0				染血的手指如铁钳般扣住黑影的肩膀，将其牢牢地定在我面前的空地上。	0	3.3主线剧情
97		0	分析员战斗			晴！	0	3.3主线剧情
98		6	晴霆光		Play_Vo_dlc33ep4_girl006b_10	收到！！！	0	3.3主线剧情
99		0				蓄势已久的刀刃迸发绚丽的光焰，少女几乎将全身的力道都压在了这一击中。	0	3.3主线剧情
100		0	？？？		Play_Vo_dlc33ep4_boss210_09	唔呃！！！	0	3.3主线剧情
101		0				黑影背后突然展开的装甲泛着冷光，那分明是和我手甲一模一样的防御系统。	0	3.3主线剧情
102		9	晴霆光		Play_Vo_dlc33ep4_girl006b_11	哎？！	0	3.3主线剧情
103		0				金色的光刃在与漆黑的装甲接触的瞬间，如同脆弱的玻璃般分崩离析……	0	3.3主线剧情
104		6	晴霆光		Play_Vo_dlc33ep4_girl006b_12	为什么我的剑会被……	0	3.3主线剧情
105		0				少女琥珀色的瞳孔剧烈收缩。	0	3.3主线剧情
106		0				而趁着她失神的刹那，数十条暗影束带如同毒蛇般从黑影的背后窜出，瞬间缠绕上断裂的刀刃。	0	3.3主线剧情
107		6	晴霆光		Play_Vo_dlc33ep4_girl006b_13	唔额……	0	3.3主线剧情
108		0				原来如此，是你的心没能跟上身体的速度啊。	0	3.3主线剧情
109		0				眼前的景象开始扭曲。罗赞的身影在虚实间不断切换。	0	3.3主线剧情
110		0				晴用力摇头试图驱散幻觉，但当她试图激活光刃再生时，所有能量都已被那些诡异的束带吞噬殆尽。	0	3.3主线剧情
111		0				这个家伙……一边与我们战斗，一边不断成长着。	0	3.3主线剧情
112		0				不能再与其纠缠下去了，我握紧双拳，启动了右侧手甲上的手炮发射装置……	0	3.3主线剧情
113		0	分析员战斗			晴，松手后退！	0	3.3主线剧情
114		9	晴霆光		Play_Vo_dlc33ep4_girl006b_14	是！哎，等等……分析员——	0	3.3主线剧情
115		0				少女的身体先于思考执行了命令，等意识到不对劲时已经太迟。	0	3.3主线剧情
116		0	？？？		Play_Vo_dlc33ep4_boss210_10	呜？！	0	3.3主线剧情
117		0				一声巨大的爆炸以我和黑影为中心扩散开来。	0	3.3主线剧情
118		0				即便我提前架设好了护盾，也无济于事，强大的冲击力将我的护甲几乎全部冲碎。	0	3.3主线剧情
119		0				虽然没有伤及要害，但当我努力站起来时，全身骨头还是发出不堪重负的哀鸣。	0	3.3主线剧情
120		0				而敌人……	0	3.3主线剧情
121		0				黑影的形体彻底溃散，只剩下一团蠕动的黑雾在原地挣扎。	0	3.3主线剧情
122		0	？？？		Play_Vo_dlc33ep4_boss210_11	原……	0	3.3主线剧情
123		0	？？？		Play_Vo_dlc33ep4_boss210_12	原来如此……	0	3.3主线剧情
124		0	？？？		Play_Vo_dlc33ep4_boss210_13	是你的心没能……跟上身体的速度啊。	0	3.3主线剧情
125		0				黑雾中传来断断续续的呓语。	0	3.3主线剧情
126		0	？？？		Play_Vo_dlc33ep4_boss210_14	呵呵呵……呵呵呵呵呵呵……	0	3.3主线剧情
127		0				随后慢慢消散，而天空中则开始笼罩起大片乌云。	0	3.3主线剧情
128		6	晴霆光		Play_Vo_dlc33ep4_girl006b_15	……	0	3.3主线剧情
129		6	米娅星彩		Play_Vo_dlc33ep4_girl023_11	她是在准备下一轮攻击吗？	0	3.3主线剧情
