字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	起源物种		Play_Vo_dlc33ep10_boss210_01	——————！！！！	0	3.3主线剧情
2		6	米娅星彩		Play_Vo_dlc33ep10_girl023_01	这家伙是怎么回事……	0	3.3主线剧情
3		6	米娅星彩		Play_Vo_dlc33ep10_girl023_02	哪怕被轰成了碎片也能恢复过来，这样的怪物我们真的能……	0	3.3主线剧情
b-1	b-1	0					0	3.3主线剧情
4	b-1-1	0				打起精神来，米娅！	0	3.3主线剧情
5		6	米娅星彩		Play_Vo_dlc33ep10_girl023_03	哎？分析员？！	0	3.3主线剧情
6		6	米娅星彩		Play_Vo_dlc33ep10_girl023_04	抱……抱歉。	0	3.3主线剧情
7		0				回过神来的米娅迅速摇了摇头，似乎是想将脑子里堆积的负面情绪全部甩出去。	0	3.3主线剧情
8		0				不过，会产生这样的情绪，也怨不得她。	0	3.3主线剧情
9		0	分析员战斗			米娅能坚持到现在已经很了不起了。	0	3.3主线剧情
10		0				此刻四周都被高浓度的信息态乱流包裹着，如果是普通人的话，估计早就已经精神崩溃了。	0	3.3主线剧情
11		0	分析员战斗			所以，不用自责，打起精神来，接下来的战斗，还需要米娅……	0	3.3主线剧情
12		6	米娅星彩		Play_Vo_dlc33ep10_girl023_05	分析员？！！	0	3.3主线剧情
13		0				泰坦物质凝聚起来的稳定空间，似乎要到时效了。	0	3.3主线剧情
14		0	起源物种		Play_Vo_dlc33ep10_boss210_02	呵呵呵呵……	0	3.3主线剧情
15		0	起源物种		Play_Vo_dlc33ep10_boss210_03	无论重复多少次，结局都不会改变。	0	3.3主线剧情
16		9	米娅星彩		Play_Vo_dlc33ep10_girl023_06	它开口说话了……等等，这个声音，是之前那个黑影，是罗赞的声音！！	0	3.3主线剧情
17		0	起源物种		Play_Vo_dlc33ep10_boss210_04	哦？因为这个声音所以让你们误会了吗？	0	3.3主线剧情
18		0	分析员战斗			很明显不是吧。	0	3.3主线剧情
19		0	起源物种		Play_Vo_dlc33ep10_boss210_05	呵呵呵，还是你聪明嘛，分析员。	0	3.3主线剧情
20		0	起源物种		Play_Vo_dlc33ep10_boss210_06	说实话……最初苏醒时，我也以为自己是她来着。	0	3.3主线剧情
21		0	起源物种		Play_Vo_dlc33ep10_boss210_07	但是，随着越来越多的意识与信息的不断聚合，我终于意识到了一件事。	0	3.3主线剧情
