字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				享用完午餐后，我专心收拾起被炉上的餐盒，完全没发觉肴在我的视野内消失了几分钟。	0	2.5版本肴好感度重置剧情
2		0				抬起头后，她已经换上了“冬至”装甲，浑身上下散发着凌厉的气场。	0	2.5版本肴好感度重置剧情
3		0	分析员			嗯？怎么在宿舍里穿起装甲来了？	0	2.5版本肴好感度重置剧情
4		6	肴冬至			看不出来吗？	0	2.5版本肴好感度重置剧情
5		0				她扬起下巴，双臂交叠，一副从容不迫的模样。	0	2.5版本肴好感度重置剧情
6		6	肴冬至			这是一种仪式感，提醒我在恒约仪式这件事情上要全力以赴！	0	2.5版本肴好感度重置剧情
7		6	肴冬至			从现在起，我就是作战状态了。	0	2.5版本肴好感度重置剧情
8		0	分析员			这身……我总感觉下一秒这房间就要被你烧个干净了。	0	2.5版本肴好感度重置剧情
9		6	肴冬至			啊？哪有这么夸张？	0	2.5版本肴好感度重置剧情
10		0	分析员			夸张吗，看来你真的不知道自己火力全开的时候是什么样。	0	2.5版本肴好感度重置剧情
11		0	分析员			上次，两个小时就端了降临团的一个据点，啧，真可怕。	0	2.5版本肴好感度重置剧情
12		6	肴冬至			那天情况特殊，至于为什么特殊……你也是知道的……	0	2.5版本肴好感度重置剧情
13		0				肴认真解释着，脸上泛着淡淡的红晕。	0	2.5版本肴好感度重置剧情
14		0				在连续加班好一段时间后，我被安排和肴外出执行作战任务。	0	2.5版本肴好感度重置剧情
15		6	肴			分析员，你的黑眼圈都快熬成青紫色了。	0	2.5版本肴好感度重置剧情
16		0	分析员			没办法，公司最近事儿挺多的，件件都得我亲自过问。	0	2.5版本肴好感度重置剧情
17		6	肴			那什么，我煮了点养生豆浆……专治熬夜后遗症，你要不要来点？	0	2.5版本肴好感度重置剧情
18		0	分析员			还有这种养生豆浆？	0	2.5版本肴好感度重置剧情
19		6	肴			我的秘方，有问题吗？	0	2.5版本肴好感度重置剧情
20		0				她的话带着几分刻意，我几乎可以确定，这杯豆浆是专门为我准备的。	0	2.5版本肴好感度重置剧情
21		0	分析员			行，这次任务难度不高，只是收集情报，估计我们很快就能回去。	0	2.5版本肴好感度重置剧情
22		0				之后，我们顺利地潜入了降临团的地下据点。一踏入其中，我们就感受到一种不祥的宁静。	0	2.5版本肴好感度重置剧情
23		6	肴			退后！有情况！	0	2.5版本肴好感度重置剧情
24		0				在肴提示后，我们迅速进入掩体。几乎是同时，转角爆发出一阵密集的枪声，随后火星四溅。	0	2.5版本肴好感度重置剧情
25		6	肴			她们反应还挺快，火力强悍，动员迅速，撤退路线已经被封锁了。	0	2.5版本肴好感度重置剧情
