字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	奈莉德		Play_Vo_dlc16ep9_girl021_01	敌人的数量还在不断增加，你们还能顶得住吗？	0	2.7版本主线故事
2		6	妮塔		Play_Vo_dlc16ep9_girl003_01	当然！不过分析员，要等一会儿再启动大货梯吗？	0	2.7版本主线故事
3		0	分析员战斗			不，恰恰相反，我们现在就去启动大货梯。	0	2.7版本主线故事
4		6	妮塔		Play_Vo_dlc16ep9_girl003_02	分析员？	0	2.7版本主线故事
5		0	分析员战斗			既然他们是从下面涌上来的，那么我们就直接用大货梯把它们撞个稀巴烂。	0	2.7版本主线故事
6		6	妮塔		Play_Vo_dlc16ep9_girl003_03	但是大货梯的强度……啊，分析员是想到解决方案了吗。	0	2.7版本主线故事
7		6	奈莉德		Play_Vo_dlc16ep9_girl021_02	愿闻其详。	0	2.7版本主线故事
8		0	分析员战斗			既然强度不够，那么我们就避免让其与泰坦直接对撞，仅仅借用它的动能就好。	0	2.7版本主线故事
9		0	分析员战斗			我打算将能量汇聚在电梯正下方，形成一枚巨大的“钻头”。	0	2.7版本主线故事
10		6	奈莉德		Play_Vo_dlc16ep9_girl021_03	然后利用它突破围剿吗？	0	2.7版本主线故事
11		0	分析员战斗			没错。	0	2.7版本主线故事
12		0				我点了点头，为了方便面前的两位理解，我顺手凝聚起周边的泰坦物质，然后做出了一个小小的钻头模型。	0	2.7版本主线故事
13		6	奈莉德		Play_Vo_dlc16ep9_girl021_04	呵，还真是大胆的提议，不过，是我喜欢的风格。	0	2.7版本主线故事
14		0				奈莉德单手叉腰，称赞道。	0	2.7版本主线故事
15		0				那接下来就是——	0	2.7版本主线故事
16		6	妮塔		Play_Vo_dlc16ep9_girl003_04	能量供给就交给我吧。	0	2.7版本主线故事
17		0				一旁的妮塔已经预料到了我接下来想要说的话。	0	2.7版本主线故事
18		0				的确，虽然现在周遭都是泰坦物质，不过这些泰坦物质还是过于零散了，想要完美地塑形，就必须要有更加集中更加纯粹的能源供给……	0	2.7版本主线故事
19		0				而目前能做到这一点的，只有面前的妮塔。	0	2.7版本主线故事
20		6	妮塔		Play_Vo_dlc16ep9_girl003_05	我会释放出悸响…不，是我自己全部的力量。	0	2.7版本主线故事
21		0	分析员战斗			已经放下心中的包袱了吗？	0	2.7版本主线故事
22		6	妮塔		Play_Vo_dlc16ep9_girl003_06	嗯！我已经想通了。	0	2.7版本主线故事
23		6	妮塔		Play_Vo_dlc16ep9_girl003_07	我的力量，是为了守护心爱之人而存在的。	0	2.7版本主线故事
24		6	妮塔		Play_Vo_dlc16ep9_girl003_08	而分析员的存在，便是这一切的证明。	0	2.7版本主线故事
25		0				妮塔闭上眼睛，缓缓地走向我。	0	2.7版本主线故事
26		0				“咚”的一声，然后将额头抵在了我的胸口。	0	2.7版本主线故事
27		6	妮塔		Play_Vo_dlc16ep9_girl003_09	所以，到时候，还请看着我……	0	2.7版本主线故事
28		6	妮塔		Play_Vo_dlc16ep9_girl003_10	看着我，拼尽全力战斗的身影。	0	2.7版本主线故事
b-1	b-1	0					0	2.7版本主线故事
29	b-1-1	0				我会好好看着妮塔的，一如既往。	0	2.7版本主线故事
30		6	奈莉德		Play_Vo_dlc16ep9_girl021_05	学得挺快的啊，playername。	0	2.7版本主线故事
31		0	分析员战斗			谢谢夸奖，不过果然，还是这把手枪更顺手些。	0	2.7版本主线故事
32		0				在我和奈莉德的配合之下，很快周遭三十米敌人便已被束带和子弹肃清。	0	2.7版本主线故事
33		0	泰坦			——	0	2.7版本主线故事
34		0				然而，刚刚被击倒敌人却再次爬了起来，就和十六区的情况一样，有人在不断给它们供能。	0	2.7版本主线故事
35		9	奈莉德		Play_Vo_dlc16ep9_girl021_06	原地复活，这又是什么把戏？	0	2.7版本主线故事
36		0	分析员战斗			好奇吗，回头再和你细说。	0	2.7版本主线故事
37		0	分析员战斗			妮塔，你那边准备得怎么样了？！	0	2.7版本主线故事
38		9	妮塔		Play_Vo_dlc16ep9_girl003_11	就差最后一点了……	0	2.7版本主线故事
39		0				闭上眼睛，调整呼吸，将意识集中于一处。	0	2.7版本主线故事
40		0				然后，无需犹豫，向着心中的那堵火墙迈进。	0	2.7版本主线故事
41		0				如果说，它非要从自己的身边夺走些什么的话，那也无妨——	0	2.7版本主线故事
42		0				将那些不愉快的回忆，留在此处便好。	0	2.7版本主线故事
43		0			Play_Vo_dlc16ep9_girl003_12	我曾经活了下来……	0	2.7版本主线故事
44		0			Play_Vo_dlc16ep9_girl003_13	从浓烟、火焰、崩塌的屋顶中活了下来……	0	2.7版本主线故事
45		0			Play_Vo_dlc16ep9_girl003_14	虽然活了下来，但内心却一直被困在那天的火海中，无法挣脱。	0	2.7版本主线故事
46		0			Play_Vo_dlc16ep9_girl003_15	我很害怕失去，失去那些我所珍视的一切。	0	2.7版本主线故事
47		0			Play_Vo_dlc16ep9_girl003_16	于是便躲到了假小子的外壳中，用坚强和不在乎掩饰恐惧。	0	2.7版本主线故事
48		0			Play_Vo_dlc16ep9_girl003_17	可那道火墙，它始终在我心里燃烧，烧得我无法呼吸，烧得我无法正视自己。	0	2.7版本主线故事
49		0	泰坦			——！	0	2.7版本主线故事
50		9	妮塔		Play_Vo_dlc16ep9_girl003_18	唔嗯！！！	0	2.7版本主线故事
51	b-2-1	0				举起枪射击	0	2.7版本主线故事
52		0	分析员战斗			碍事。	0	2.7版本主线故事
53		9	妮塔		Play_Vo_dlc16ep9_girl003_19	谢谢你，分析员……	0	2.7版本主线故事
54		0			Play_Vo_dlc16ep9_girl003_20	但是啊，现在的我已经不用再逃避了，或者说不能再逃避了。	0	2.7版本主线故事
55		0			Play_Vo_dlc16ep9_girl003_21	因为，即便是这样的我，依旧被所爱之人眷顾着。	0	2.7版本主线故事
56		0	妮塔		Play_Vo_dlc16ep9_girl003_22	一切已经准备就绪。	0	2.7版本主线故事
57		0	妮塔		Play_Vo_dlc16ep9_girl003_23	就请看好了，我华丽的新生——	0	2.7版本主线故事
58		0			Play_Vo_dlc16ep9_girl003_24	再见了，我曾经的不自信。	0	2.7版本主线故事
