字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				陶的办公室。	0	2.8预告剧情
2		0				我接过卡罗琳递来的一封信函。	0	2.8预告剧情
3		0	分析员			这是什么？	0	2.8预告剧情
4		6	卡罗琳			卫城学院的聘请通知书。	0	2.8预告剧情
5		0				本该属于陶的位置，正坐着身形娇小的少女。她双手交叠，撑在下巴的位置，用睿智的目光盯着我。	0	2.8预告剧情
6		0				由于肚子里还有太多疑惑要问，我姑且当作没注意到她努力塑造出的威严模样。	0	2.8预告剧情
7		0	分析员			聘请……通知书？	0	2.8预告剧情
8		0				念叨着这个对我而言久远到有些陌生的名词，我咋了咋舌，尝试揣测陶的想法。	0	2.8预告剧情
9		0	分析员			陶是希望我送什么人进去？去卫城学院卧底？	0	2.8预告剧情
10		0				卡戎海上平台事件已经结束了一段时间，那个特别的埃达完成了她蓄谋已久的进化。	0	2.8预告剧情
11		0				而在我们返回公司休养，等待卫城学院事态平息的这段时间，陶从治疗中短暂的清醒过，给卡罗琳交代了一些信息。	0	2.8预告剧情
12		0				这也是我再次来到这里的理由，我需要陶留下的这些信息。	0	2.8预告剧情
13		0				埃达因她而生。某种意义上而言，她才是对付埃达的专家。	0	2.8预告剧情
14		0				不过……陶的下一步行动计划，是选择动用间谍吗？正在我皱眉思索时，小情报官微微昂起下巴，再次丢出一个令我始料未及的答复。	0	2.8预告剧情
15		6	卡罗琳			不是什么人，就是你。	0	2.8预告剧情
16		0	分析员			我？？	0	2.8预告剧情
17		0				我愣了半晌才回过神来，抬手指了指自己。	0	2.8预告剧情
18		6	卡罗琳			没错！	0	2.8预告剧情
19		6	卡罗琳			公司给你和你的队员安排了安全专员的身份，方便你们进入学院开展调查。	0	2.8预告剧情
24		0	分析员			…安全专员身份？	0	2.8预告剧情
