字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	幸福来得太突然，换好衣服和分析员一起出门的时候，薇蒂雅还有些晕晕乎乎。	幸福來得太突然，換好衣服和分析員一起出門的時候，薇蒂雅還有些恍惚。	突然の幸せに、頬を赤らめたまま外出の支度をするヴィディア。	갑작스러운 행복에 비디야는 나와 함께 외출하기 위해 옷을 갈아입으면서도 조금 어리둥절했다.	This stroke of luck came out of nowhere. Even after getting changed and heading out with the Adjutant, Vidya still felt lightheaded.						0	龙舌兰天鹅座个人剧情
2	你昨天都去过什么地方？	你昨天都去過什麼地方？	昨日はどこを回ったのか、覚えている？	어제 어디 갔었어?	What did you do yesterday?						0	龙舌兰天鹅座个人剧情
3	……！	……！	……！	… !	...!						0	龙舌兰天鹅座个人剧情
4	这个问题让薇蒂雅瞬间清醒过来。	這個問題讓薇蒂雅瞬間清醒過來。	その問いに、ヴィディアは一瞬で現実に引き戻される。	이 질문에 비디야는 순간 정신이 번쩍 들었다.	The question snapped Vidya back to reality.						0	龙舌兰天鹅座个人剧情
5	特别是在仔细回想了一下自己昨天的经历，发现自己似乎大部分时间都在尾随分析员，收集素材后，她的心脏剧烈跳动起来。	特別是在仔細回想了一下自己昨天的經歷，發現自己似乎大部分時間都在尾隨分析員，收集素材後，她的心臟劇烈跳動起來。	昨日の自分の行動を振り返れば、その大半が分析員を尾行していたことに気づき、心臓が激しく高鳴る。	특히 어제 있었던 일을 자세히 떠올려보니, 분석가를 미행하며 소재를 수집하는 데 대부분의 시간을 썼기에 심장이 쿵쾅거리기 시작했다.	After carefully recalling and realizing she'd spent most of yesterday following the Adjutant and gathering notes, her heart began racing.						0	龙舌兰天鹅座个人剧情
6	分，分析员为什么突然问这个……	分、分析員為什麼突然問這個……	そ、それは……なぜ突然そんなことを？	분, 분석가님, 왜 갑자기 그런 걸 물어보세요…	Wh—Why do you ask...?						0	龙舌兰天鹅座个人剧情
7	少女不自觉低下脑袋，垂下的眼眸中满是心虚。	少女不自覺低下頭，垂下的眼眸中滿是心虛。	無意識に視線を逸らすヴィディア。	소녀는 무의식적으로 고개를 숙였고, 바닥을 보는 눈동자에는 죄책감이 가득했다.	She lowered her head without meaning to, her eyes downcast and filled with guilt.						0	龙舌兰天鹅座个人剧情
8	她的手指在身前不断地搅动。	她的手指在身前不斷地攪動。	その指先はもじもじと絡める。	그녀의 손가락은 몸 앞에서 계속 꼼지락거렸다.	Her fingers fidgeted nervously.						0	龙舌兰天鹅座个人剧情
9	明明自己掌握了各种审讯技巧，因此也知晓怎样隐藏自己的情绪，可是在分析员的面前，薇蒂雅发现她用不出任何技巧。	明明自己掌握了各種審訊技巧，因此也知道怎樣隱藏自己的情緒，可是在分析員的面前，薇蒂雅發現她用不出任何技巧。	取調べのテクニックを熟知していても、分析員の前では全て無力だと痛感する。	각종 심문 기술을 마스터했고, 자신의 감정을 숨기는 방법도 알고 있었지만, 분석가 앞에서는 어떤 기술도 쓸 수 없는 비디야였다.	Despite having mastered various interrogation techniques and knowing how to conceal her emotions, Vidya found she couldn't use any of those skills in front of the Adjutant.						0	龙舌兰天鹅座个人剧情
10	这种无力感，就像是面对分析员晚上的英勇，拼尽全力无法战胜一样。	這種無力感，就像是面對分析員晚上的英勇，拼盡全力無法戰勝一樣。	その無力感は、夜の分析員を前に全力を尽くしても敵わなかったときと同じ。	이런 무력감은 마치 밤의 분석가의 영웅적인 모습 앞에서 온 힘을 다해도 이길 수 없는 것과 같았다.	This helplessness reminded her of those nights with him, when she gave everything she had, yet still ended up completely defeated by his stamina.						0	龙舌兰天鹅座个人剧情
11	你刚才自己说了吧？	你剛才自己說了吧？	言っただろう？	네가 방금 그랬잖아?	You said it yourself just now, didn't you?						0	龙舌兰天鹅座个人剧情
