唯一Id	刷新时间	所属区域(区域解锁用)	时间类型	对象类型	怪物类型(0:游荡;1:巡逻;2:boss)	备注	道具程序生成	道具策划配置	随机掉落策划配置	区域名称	自定义参数1	自定义参数2	自定义参数3	自定义参数4	自定义参数5
Id	RefreshTime	Region	TimeType	RegionType	PalType	Desc	Rewards1	Rewards2	Rewards3	RegionName	CustomParam1	CustomParam2	CustomParam3	CustomParam4	CustomParam5
1	300	1	1	1	0	游荡怪区域	{18,1,39,1}		7114	wild_21101	-1	
2	300	1	1	1	0	游荡怪区域	{18,1,6,1}		7115	wild_21102	-1	
3	300	1	1	1	0	游荡怪区域	{18,1,7,1}		7115	wild_21103	-1	
4	300	1	1	1	0	游荡怪区域	{18,1,15,1}		7115	wild_21104	-1	
5	300	1	1	1	0	游荡怪区域	{18,1,39,1}		7114	wild_21105	-1	
6	300	1	1	1	0	游荡怪区域	{18,1,16,1}		7115	wild_21106	-1	
7	300	1	1	1	0	游荡怪区域	{18,1,29,1}		7115	wild_21107	-1	
8	300	1	2	1	0	游荡怪区域	{18,1,42,1}		7114	wild_22101	-1	
9	300	1	2	1	0	游荡怪区域	{18,1,28,1}		7115	wild_22107	-1	
10	300	1	2	1	0	游荡怪区域	{18,1,4,1}		7115	wild_22102	-1	
11	300	1	2	1	0	游荡怪区域	{18,1,17,1}		7114	wild_22103	-1	
12	300	1	2	1	0	游荡怪区域	{18,1,24,1}		7115	wild_22104	-1	
13	300	1	2	1	0	游荡怪区域	{18,1,23,1}		7115	wild_22105	-1	
14	300	1	2	1	0	游荡怪区域	{18,1,42,1}		7114	wild_22106	-1	
15	1200	1	1	1	1	游荡怪区域	{18,1,33,1}		7115	wild_21108	-1	
16	1200	1	2	1	1	游荡怪区域	{18,1,43,1}		7115	wild_22108	-1	
17	300	2	1	1	0	游荡怪区域	{18,1,33,1}		7115	wild_21201	-1	
18	300	2	1	1	0	游荡怪区域	{18,1,9,1}		7116	wild_21202	-1	
19	300	2	1	1	0	游荡怪区域	{18,1,40,1}		7115	wild_21203	-1	
20	300	2	1	1	0	游荡怪区域	{18,1,42,1}		7114	wild_21204	-1	
21	300	2	1	1	0	游荡怪区域	{18,1,39,1}		7114	wild_21205	-1	
22	300	2	1	1	0	游荡怪区域	{18,1,33,1}		7115	wild_21206	-1	
23	1200	2	1	1	1	游荡怪区域	{18,1,38,1}		7116	wild_21207	-1	
24	300	2	2	1	0	游荡怪区域	{18,1,37,1}		7115	wild_22201	-1	
25	300	2	2	1	0	游荡怪区域	{18,1,19,1}		7116	wild_22202	-1	
26	300	2	2	1	0	游荡怪区域	{18,1,38,1}		7116	wild_22203	-1	
27	300	2	2	1	0	游荡怪区域	{18,1,20,1}		7116	wild_22204	-1	
28	300	2	2	1	0	游荡怪区域	{18,1,43,1}		7115	wild_22205	-1	
29	300	2	2	1	0	游荡怪区域	{18,1,37,1}		7115	wild_22206	-1	
30	1200	2	2	1	1	游荡怪区域	{18,1,44,1}		7116	wild_22207	-1	
31	300	3	1	1	0	游荡怪区域	{18,1,33,1}		7115	wild_21301	-1	
32	300	3	1	1	0	游荡怪区域	{18,1,40,1}		7115	wild_21302	-1	
33	300	3	1	1	0	游荡怪区域	{18,1,18,1}		7116	wild_21303	-1	
34	300	3	1	1	0	游荡怪区域	{18,1,8,1}		7116	wild_21304	-1	
35	300	3	1	1	0	游荡怪区域	{18,1,34,1}		7116	wild_21305	-1	
36	300	3	1	1	0	游荡怪区域	{18,1,10,1}		7116	wild_21306	-1	
37	1200	3	1	1	1	游荡怪区域	{18,1,36,1}		7116	wild_21307	-1	
38	300	3	2	1	0	游荡怪区域	{18,1,43,1}		7115	wild_22301	-1	
39	300	3	2	1	0	游荡怪区域	{18,1,37,1}		7115	wild_22302	-1	
40	300	3	2	1	0	游荡怪区域	{18,1,44,1}		7116	wild_22303	-1	
41	300	3	2	1	0	游荡怪区域	{18,1,30,1}		7116	wild_22304	-1	
42	300	3	2	1	0	游荡怪区域	{18,1,25,1}		7116	wild_22305	-1	
43	300	3	2	1	0	游荡怪区域	{18,1,36,1}		7116	wild_22306	-1	
44	1200	3	2	1	1	游荡怪区域	{18,1,34,1}		7116	wild_22307	-1	
45	86400	3	0	1	2	游荡怪区域	{18,1,41,1}			wild_20399	-1	
527		1	1	2		任务区域	{18,1,39,1}			TaskRegion_D_1_1	11	
528		1	1	2		任务区域	{18,1,43,1}			TaskRegion_D_1_2	12	
529		1	1	2		任务区域	{18,1,37,1}			TaskRegion_D_1_3	13	
530		1	1	2		任务区域	{18,1,39,1}			TaskRegion_D_1_4	14	
531		1	2	2		任务区域	{18,1,40,1}			TaskRegion_N_1_1	15	
532		1	2	2		任务区域	{18,1,33,1}			TaskRegion_N_1_2	16	
533		1	2	2		任务区域	{18,1,42,1}			TaskRegion_N_1_3	17	
534		1	2	2		任务区域	{18,1,42,1}			TaskRegion_N_1_4	18	
541		2	1	2		任务区域	{18,1,44,1}			TaskRegion_D_2_1	21	
542		2	1	2		任务区域	{18,1,38,1}			TaskRegion_D_2_2	22	
543		2	1	2		任务区域	{18,1,38,1}			TaskRegion_D_2_4	23	
579		2	1	2		任务区域	{18,1,44,1}			TaskRegion_D_2_3	24	
580		2	2	2		任务区域	{18,1,36,1}			TaskRegion_N_2_1	25	
581		2	2	2		任务区域	{18,1,34,1}			TaskRegion_N_2_2	26	
582		2	2	2		任务区域	{18,1,36,1}			TaskRegion_N_2_3	27	
583		2	2	2		任务区域	{18,1,34,1}			TaskRegion_N_2_4	28	
590		3	1	2		任务区域	{18,1,44,1}			TaskRegion_D_3_1	31	
591		3	1	2		任务区域	{18,1,25,1}			TaskRegion_D_3_2	32	
592		3	1	2		任务区域	{18,1,10,1}			TaskRegion_D_3_3	33	
593		3	1	2		任务区域	{18,1,36,1}			TaskRegion_D_3_4	34	
594		3	2	2		任务区域	{18,1,20,1}			TaskRegion_N_3_1	35	
595		3	2	2		任务区域	{18,1,34,1}			TaskRegion_N_3_2	36	
596		3	2	2		任务区域	{18,1,8,1}			TaskRegion_N_3_3	37	
597		3	2	2		任务区域	{18,1,38,1}			TaskRegion_N_3_4	38	
506		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_0						
507		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_1						
508		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_2						
509		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_3						
510		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_4						
511		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_5						
512		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_6						
513		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_7						
514		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_8						
515		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_9						
516		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_10						
517		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_11						
518		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_12						
519		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_13						
520		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_14						
521		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_15						
522		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_16						
523		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_17						
524		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_18						
525		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_19						
547		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_20						
548		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_21						
550		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_22						
551		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_23						
552		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_24						
553		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_25						
554		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_26						
555		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_27						
556		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_28						
557		3	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_29						
558		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_0						
559		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_1						
560		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_2						
561		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_3						
562		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_4						
563		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_5						
564		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_6						
565		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_7						
566		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_8						
567		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_9						
568		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_10						
569		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_11						
570		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_12						
571		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_13						
572		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_14						
573		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_15						
574		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_16						
575		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_17						
576		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_18						
577		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_19						
578		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_20						
598		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_21						
599		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_22						
600		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_23						
601		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_24						
602		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_25						
603		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_26						
604		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_27						
605		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_28						
606		1	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_29						
607		2	1	4		魔方		{{4,1,6,8,200},{4,3,1,1,150}}		PalMagicCube_C_0						
