字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				卜卜并没有急匆匆带我去见干娘。她告诉我，在正式拜访之前，她还需要做一些准备。	0	2.4版本卜卜个人故事
2		0				少女如此郑重其事的模样，让我不免感受到些压力。	0	2.4版本卜卜个人故事
3		0				然而得知她接下来的目的地后，又让我有些困惑。	0	2.4版本卜卜个人故事
4		0	分析员			要买礼物的话，在公司旁边的商业街不就好了吗？	0	2.4版本卜卜个人故事
5		6	卜卜			哼哼，分析员这就不懂了吧，本天师今日观过天象，那条商业街被黑气笼罩，贸然前往，怕是有无妄之灾。	0	2.4版本卜卜个人故事
6		0				少女一副言之凿凿，煞有介事的模样。	0	2.4版本卜卜个人故事
7		0	分析员			说人话。	0	2.4版本卜卜个人故事
8		0				我伸出一只手，以弹指的姿势接近卜卜的额头。她登时像是小兔子往后蹦了两步，双马尾飞扬着，然后弱弱捂住额头，嚣张的气势一下子弱了下去。	0	2.4版本卜卜个人故事
9		6	卜卜			可恶，分析员就只会这样欺负我。	0	2.4版本卜卜个人故事
10		0				她鼓了鼓脸颊扭过头，用心虚且害臊的语气开口。	0	2.4版本卜卜个人故事
11		6	卜卜			我过去在那条街发过传单，被人赶走了。	0	2.4版本卜卜个人故事
12		0	分析员			你还做过这种兼职？	0	2.4版本卜卜个人故事
13		0	分析员			不过只是发传单的话，为什么要赶走你。	0	2.4版本卜卜个人故事
14		6	卜卜			这个……说来话长。反正本天师是不会去那种险要之地的。	0	2.4版本卜卜个人故事
15		6	卜卜			再说了，那里卖的东西都死贵死贵的。	0	2.4版本卜卜个人故事
16		0	分析员			没关系，你的分析员颇有家资。	0	2.4版本卜卜个人故事
17		0				第一次拜访干娘的礼物，怎么也不该让卜卜来操心。	0	2.4版本卜卜个人故事
18		6	卜卜			不行，不能让分析员花冤枉钱。	0	2.4版本卜卜个人故事
19		6	卜卜			就算分析员不心疼，我也会心疼。我才不要这样浪费分析员的钱。	0	2.4版本卜卜个人故事
20		0				卜卜微微撅嘴表达不满。	0	2.4版本卜卜个人故事
21		0	分析员			是是是！	0	2.4版本卜卜个人故事
22		0				最终，我还是被卜卜带到了市郊的一条商业街。商业街入口最显眼的，是一只模样奇怪的大猫。	0	2.4版本卜卜个人故事
23		6	卜卜			怎么样，很棒吧。	0	2.4版本卜卜个人故事
24		0				卜卜蹦到大猫的身边，拍了拍它敦实的身体，她的表情很是得意。	0	2.4版本卜卜个人故事
25		0	分析员			确实很棒。	0	2.4版本卜卜个人故事
26		0				我指的是人。	0	2.4版本卜卜个人故事
27		6	卜卜			是吧！这可是本天师的杰作！	0	2.4版本卜卜个人故事
28		0	分析员			这只大猫做出来，要花不少工夫吧。	0	2.4版本卜卜个人故事
29		6	卜卜			什么大猫，这个是朔州的神兽，叫貔貅，貔貅！	0	2.4版本卜卜个人故事
30		0	分析员			好吧，貔貅。所以……它的作用是用来招呼客人的？	0	2.4版本卜卜个人故事
31		6	卜卜			不不不。	0	2.4版本卜卜个人故事
32		0				少女在我面前得意洋洋地晃悠着食指。	0	2.4版本卜卜个人故事
33		6	卜卜			作为本天师的杰作，当然不会这么简单。这是风水堪舆的手段，用这玩意做局，可是能广纳财源的。	0	2.4版本卜卜个人故事
