字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				小天师温情提示：	0	2.4版本卜卜个人故事
2		0				为了获得更好的体验，游玩该个人故事前，推荐分析员优先观看《洄纠暗流》剧情。	0	2.4版本卜卜个人故事
3		0				距离“卜卜意识夺回作战”已经过去一段时间，在卜卜的身体彻底恢复后，我得到了她的邀约。	0	2.4版本卜卜个人故事
4		0				静谧的午后，我在公司的天台找到了她。	0	2.4版本卜卜个人故事
5		0				天台上只有她一人在栏杆旁吹着风，少女灰白色夹杂赭色挑染的可爱双马尾在风中轻轻飘舞，整个人看上去像是瓷娃娃般惹眼且精致。	0	2.4版本卜卜个人故事
6		0	卜卜			呼，哈~	0	2.4版本卜卜个人故事
7		0				我向少女靠近的时候，她正小心翼翼向着她捏着的小拳头里哈出一口白气。	0	2.4版本卜卜个人故事
8		0				微寒的空气中，她吐出的小小一团白气很快散开，旋即少女浑身紧绷着盯着自己的拳头，犹豫且缓慢地，一根根张开自己的手指。	0	2.4版本卜卜个人故事
9		0				瞧着她像是拨弄玩具的小动物般的可爱的动作，也让我压不住心底的好奇。	0	2.4版本卜卜个人故事
b-1	b-1	0					0	2.4版本卜卜个人故事
10	b-1-1	0				戳她后背	0	2.4版本卜卜个人故事
11		0	分析员			在做什么呢？	0	2.4版本卜卜个人故事
12		6	卜卜			噗……呜噫！	0	2.4版本卜卜个人故事
13		0				或许是我的手指恰好戳到了少女光滑后背的痒处，也或许是我的出声和动作都太过突然让她受到惊吓，卜卜发出惊叫后没能抓稳手中的东西。	0	2.4版本卜卜个人故事
14		0				一枚铜钱从她手心里滚落，掉在地上后径直往前滚去，少女急急忙忙追了几步，最后眼睁睁看着铜钱滚到了自动贩卖机的底下。	0	2.4版本卜卜个人故事
15		0				她转过头来，有些欲哭无泪地和我对视。	0	2.4版本卜卜个人故事
16		6	卜卜			分~析~员！	0	2.4版本卜卜个人故事
17		0				少女鼓起脸颊，她的声线里，也不好说到底是委屈意味多些，还是撒娇意味多些。	0	2.4版本卜卜个人故事
18		0				她像是小包子一样的鼓起的脸颊，让人很有伸手戳瘪的欲望。然而这是需要补救的时候，我当然不可能继续逗弄她。	0	2.4版本卜卜个人故事
19		0	分析员			我家心胸最为开阔的天师大人，如果我说我不是故意的，你能原谅我吗？	0	2.4版本卜卜个人故事
20		6	卜卜			看在分析员这么会说话的份上，我当然只能原谅你啦。	0	2.4版本卜卜个人故事
21		0				卜卜倒是好哄得很，她动了动娇俏的小鼻子，轻哼一声，就算是原谅我了。而见我向自动贩卖机看去时，她便察觉到我的想法，先一步靠了过去。	0	2.4版本卜卜个人故事
22		6	卜卜			分析员太大只了，不方便，还是我自己来吧。	0	2.4版本卜卜个人故事
23		0				说罢，她撸了撸袖子蹲了下去，试着伸手去够贩卖机底下的铜钱，可她的姿势逐渐放飞自我起来。	0	2.4版本卜卜个人故事
24		0				望着在眼下撅来撅去的小屁股，我忍不住扶额。	0	2.4版本卜卜个人故事
25		0	分析员			卜卜，你一定要这样去捞铜钱吗？	0	2.4版本卜卜个人故事
26		0	卜卜			放心吧，分析员，我不傻，这里又没有其他人。	0	2.4版本卜卜个人故事
27		0	分析员			……我是想提醒你，你现在是天启者。	0	2.4版本卜卜个人故事
28		6	卜卜			对哦！！	0	2.4版本卜卜个人故事
29		0				少女这才如梦初醒般，她急匆匆起身，然后以倒拔垂杨柳般的气势，将自动贩卖机整个拔起，挪到了旁边。	0	2.4版本卜卜个人故事
30		0				对此我倒是习以为常，毕竟拥有这样能力的姑娘，我家里还有着整整齐齐十七个。	0	2.4版本卜卜个人故事
31		0				可在搬开自动贩卖机后，卜卜却是呆在了原地，直愣愣盯着呈反面孤零零躺在地板上的铜钱不动了。	0	2.4版本卜卜个人故事
32		0	分析员			怎么了吗？	0	2.4版本卜卜个人故事
33		6	卜卜			没什么，就是有些感慨，自己居然一下子就成为天启者了。	0	2.4版本卜卜个人故事
34		0				她立马恢复了平常的模样，两三步走过去，将铜钱捡起来，藏进手心里，然后转过头笑眯眯看着我。	0	2.4版本卜卜个人故事
35		0	分析员			你真的只是在感慨这个吗？	0	2.4版本卜卜个人故事
36		6	卜卜			不然呢~难道分析员有别的看法？……那你猜猜我在想什么~	0	2.4版本卜卜个人故事
