字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				有些念头，只是升起就不受控制。	0	
2		0				她想要向他靠近，像是自然而然向往水底的鱼，思慕天空的鸟。	0	
3		0				虽然与他之间已经是很近的距离，可是，她还想要再近一些，更近一些！	0	
4		6	芬妮病号服			可是才说过晚安没多久，现在他应该休息了吧。	0	
5		0	分析员			芬妮。	0	
6		0				忽地，好似烙印在灵魂的熟悉声音在悄寂的大厅响起。	0	
7		0	分析员			我就猜到，你果然还没睡啊。	0	
8		6	芬妮病号服			分，分析员？	0	
9		0				我笑着望向少女带着些呆呆茫然的脸。	0	
10		0	分析员			芬妮刚才叫我什么？	0	
11		6	芬妮病号服			……亲爱的。	0	
12		6	芬妮病号服			可是……你怎么找到这里的？	0	
13		0	分析员			如果我想要找你，就总能找到你。	0	
14		6	芬妮病号服			亲爱的不是都说了晚安吗……	0	
15		0	分析员			我知道，我们说了晚安。可我觉得你应该不怎么睡得着，就来了。现在看来，还好我来了。	0	
16		0	分析员			芬妮好像有些困扰，在想什么？	0	
17		6	芬妮病号服			……在想过去的一些事情。	0	
18		0				我看着她轻声嘟囔着将脑袋撇向一旁，少女娇俏的脸藏着些许不太实诚的表情。	0	
19		0	分析员			今天的芬妮，和我之前认识的，好像有些不大一样。	0	
20		6	芬妮病号服			不一样？	0	
21		0				小狮子登时柳眉一竖，向我瞪来。	0	
22		6	芬妮病号服			哪里不一样？我过去是怎么样的？	0	
23		0	分析员			过去的芬妮，有些问题不会这么藏着掖着。	0	
24		6	芬妮病号服			……	0	
25		0	分析员			如果你有什么想问我的话，可以直接问，我会好好回答的。	0	
26		6	芬妮病号服			……这可是你自己说的。	0	
27		0	分析员			嗯。	0	
28		6	芬妮病号服			我想问……想问……	0	
29		0				我注意到芬妮几次张嘴想要说出什么，可她最后又压下去，故作轻松地换了个问题。	0	
30		6	芬妮病号服			……前段时间在新恒提罗，被我赌气挂断通讯的时候，亲爱的在想什么？	0	
31		0	分析员			我在想……是不是该给你发个短信。	0	
32		6	芬妮病号服			可你没有发。	0	
33		0	分析员			是的。因为想对芬妮说的话太多，当时的情况又很紧急，仓促处理的话，可能弄巧成拙。	0	
34		0	分析员			当然，其实也有最直接能够安慰到芬妮的话。	0	
35		0	分析员			比如做出约定，告诉你，打完这场仗，我就要回去和你缔结恒约，像是这样的。	0	
36		0	分析员			可在要将短信发给你的时候，又觉得场合不太合适，才一直憋下去。	0	
37		0	分析员			让你久等了。	0	
38		0				最后收到芬妮短信的时候，我能够切身感受到她的煎熬和痛楚。	0	
39		0				这让我庆幸，自己还算及时地回到了她的身边。	0	
40		6	芬妮病号服			其实……也不算是久等……	0	
41		6	芬妮病号服			在最需要你的时候，能够得到回应……也是一种特别的幸福。	0	
42		0				她深深记得当天，自己从噩梦惊醒，抱着决意想要推开门，想要向着他奔赴。	0	
43		0				结果在开门的一刻，想见的人就在眼前。	0	
44		0				那时自己是一种怎样的心情呢？就像是分别很久的两个人，忽然相逢在路过时，于人群回首，互望，结果发现对方眼中全是自己。	0	
45		0				心脏，乃至灵魂都被喜悦和幸福滋润。	0	
46		6	芬妮病号服			（不过……这还不是我想要的答案。）	0	
