字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	薇蒂雅病号服			分析员，为什么现在会……	0	
2		0	分析员			来迟了一些，让你担心了。	0	
3		0	薇蒂雅病号服			不是……我没有，可是……为什么？	0	
4		0				薇蒂雅有些语无伦次，她的眼中充盈惊喜和茫然的水光。	0	
5		0				显然，她完全没有预料到我的到来。可她在期待着。	0	
6		0				按照约定，完成任务后我就该来找你的。迟到了几分钟，是我的不对。	0	
7		0				薇蒂雅哽咽了一下，却是没能回话，她的声音像是被某种黏稠的情感堵塞住了。	0	
8		0				我关上房门，走进房间。	0	
9		0	分析员			卡罗琳说了，你是受到有毒物质侵蚀，这可不像是你在通讯里说的那样，只是有些疲惫。	0	
10		6	薇蒂雅病号服			我不是有意想要瞒着您的。	0	
11		0				薇蒂雅发出的声音很轻，不过关上门的房间很安静，我能听清她的话。她声音轻柔的像是能流淌在房间里的光晕里。	0	
12		0	分析员			我知道，你是不想让我担心吧。	0	
13		6	薇蒂雅病号服			我今天没法外出，既然不能去看电影，就想分析员安心完成任务就好了，反正……您也说了，下次还有机会嘛。	0	
14		0				少女梨花带雨的脸上，露出美好的笑靥，那笑容确实是发自内心的喜悦，可在她那被雾气朦胧的眼镜后，她的双眼还在藏掩着某种情绪。	0	
15		6	薇蒂雅病号服			明明我都那样说了，分析员还是来找我……我真的……真的……很开心。	0	
16		0				她纤细的手掌，不自觉摩挲着衣角，好像是在竭力忍耐着什么。	0	
17		0				说这些话的时候，眼泪毫无征兆的从她娇媚白皙的脸颊流落。	0	
17_1		0				她自己似乎毫无所觉，就这样看着我，那样的目光像是醉人的花香一下子就沁入了身体，似乎要将我的灵魂从体内拽出。	0	
18		0				我想要安慰她，可忽然之间……我的目光对上了少女房间墙上的某些装饰品。由于看到的东西过于有冲击力，我一时间忘记了自己想要说什么。	0	
19		0				始终注视着我的薇蒂雅自然注意到我的异常，她顺着我的目光看去，表情呆了一下，然后不安定的抱住自己的胳膊，白皙秀气的脚趾也一根根蜷缩起来。	0	
20		0	薇蒂雅病号服			我……那个……	0	
21		0	分析员			这些照片是……	0	
22		0				少女的房间里贴满了形形色色的照片，照片里呈现形形色色的我……我还是第一次被这么多自己注视着……	0	
23		0				霎时之间，好像不只是泪水，还有蒸汽从少女酡红一片的脸颊蒸出。空气像是被那温度蒸出有些香甜的气息。	0	
24		0	分析员			……从来没被这么关注过，还真是让人挺害羞的。	0	
25		0				我能够感受到少女的窘迫，尴尬，适时给出台阶。	0	
26		0	分析员			我这算是被当做偶像崇拜了吗？	0	
27		6	薇蒂雅病号服			……是，是的……我一直都很崇拜分析员。	0	
28		0				薇蒂雅低着脑袋，明明妄想的时候自己无所谓不能，可真正被当着分析员剖开那些隐私，她觉得自己整个人烫的像是要被烧掉。	0	
29		6	薇蒂雅病号服			如果分析员不喜欢的话……我，我会处理掉的。	0	
30		0	分析员			没关系，被这样崇拜着，或许我会更加有前进的动力。	0	
31		0				为了收集这些东西，薇蒂雅不知道付出多少心血和动力，要是这么处理掉，而且还是让她亲手动手，那也太残忍了。	0	
32		0				少女的心意，是那样的沉重。我必须竭尽全力，才能支撑起她的这份信任。	0	
33		0				虽然我给了台阶，薇蒂雅也顺着下了几步，可她还是忍不住双手捂住了脸颊。	0	
34		6	薇蒂雅病号服			本来应该是和分析员去看电影的，而不是让分析员看到这样有些不堪的东西。	0	
35		0	分析员			我觉得这应该算不上不堪吧……我个人觉得这些照片里的我应该还算帅气？	0	
36		6	薇蒂雅病号服			我，我不是这个意思……	0	
37		0	分析员			嗯。我明白你的意思，至于电影的话……	0	
38		0	分析员			薇蒂雅要不要看看自己的公司账号？	0	
39		6	薇蒂雅病号服			账号？	0	
40		0	分析员			嗯。询问你情况的时候，我顺便找了卡罗琳帮忙，利用公司渠道交换到了你想看那部电影的正版权限，已经发送到你的账户了。	0	
41		0				薇蒂雅的眼神颤了一下，她好像意识到什么，颤巍巍伸手打开了自己的账户……	0	
42		0				少女在虚拟屏幕上操纵数次，拉出了发到她邮箱里的电影，随后目光凝滞。	0	
43		6	薇蒂雅病号服			为什么……为什么……分析员会知道？	0	
44		0				在她的私人账户里静静躺着的，是她第一天就想邀请我去看的电影。多亏了安卡希雅提供的情报。	0	
