字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		瑟瑞斯，医疗部传给我一份你的近期睡眠质量监测报告。		
page0.2	H主角		你的快速眼动期睡眠时长，远低于正常指标，这……		
page0.3	H瑟瑞斯		这意味着我几乎不做梦，缺少整理大脑数据并将短期记忆转化为长期记忆的时间。		
page0.4	H主角		医疗部有提出什么改良你睡眠状况的建议吗？		
page0.5	H瑟瑞斯		有的。根据我的体感调整室内温度、播放舒缓的音乐、尽量避免摄入咖啡因、服用褪黑素……		
page0.6	H主角		那效果如何？		
page0.7	H瑟瑞斯		……虽然我不想让医疗部白为我操心，都配合着尝试了一遍，但尝试前我就知道结果了。		
page0.8	H瑟瑞斯		不过，分析员不用为我担心。		
page0.9	H瑟瑞斯		想想看，不用受到噩梦的困扰也挺好的！也不会梦见不开心的事情。		
page0.10	H瑟瑞斯		何况，我的睡眠时长也足够回复身体状态啦！		
page0.11	H主角		（这个时候她不必勉强自己微笑的，一定得找到办法治疗她的症状。）		
