字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		茉莉安，又是你帮我提前做完了文件工作吧？		
page0.2	H茉莉安		啊，分析员，对不起。		
page0.3	H茉莉安		是我擅自主张了，请您惩罚我吧。		
page0.4	H主角		我不是那个意思，我是特地来感谢你的。		
page0.5	H茉莉安		没有……惩罚了吗？		
page0.6	H主角		怎么可能有！		
page0.7	H主角		话说回来，除了海姆达尔的任务，茉莉安经常会接到很多其他的工作吧？		
page0.8	H茉莉安		确实会，不过也不算很多。		
page0.9	H茉莉安		也就是一些阴极科技的杂志约稿，宣传拍摄筹划，家族的宴会筹备……		
page0.10	H主角		这还不算多吗！茉莉安不会觉得累吗？		
page0.11	H茉莉安		只是些小事，不累的。		
page0.12	H茉莉安		我不希望自己还像小时候一样，只能添麻烦。		
page0.13	H茉莉安		如果连这些都做不到的话……不止会让大家失望，还会让家族蒙羞吧。		
page0.14	H主角		你早就不是曾经的样子了。		
page0.15	H主角		现在的茉莉安，就是一名非常出色的海姆达尔队员。		
