字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H姬辰星		分析员，方便问你个问题吗？		
page0.2	H主角		方便啊。		
page0.3	H姬辰星		黑巧克力、耶洛沙红菜汤、香肠、苹果馅饼、辣椒炖肉，你更喜欢其中的哪种食物？		
					
choice1			黑巧克力		
page1.1	H主角		黑巧克力吧。		
page1.2	H姬辰星		原来如此，分析员更喜欢偏苦的食物呢。		
page1.3	H姬辰星		据说喜欢吃苦味食物的人独立性强，具备领导者的气质。		
					
choice2			耶洛沙红菜汤		
page2.1	H主角		耶洛沙红菜汤吧。		
page2.2	H姬辰星		原来如此，分析员更喜欢偏酸的食物呢。		
page2.3	H姬辰星		据说喜欢吃酸味食物的人无论对自己还是他人都有比较高的要求，有很强的事业心。		
					
choice3			香肠		
page3.1	H主角		香肠吧。		
page3.2	H姬辰星		原来如此，分析员更喜欢偏咸的食物呢。		
page3.3	H姬辰星		据说喜欢吃咸味食物的人往往顺其自然，随遇而安，有很强的适应能力。		
					
choice4			苹果馅饼		
page4.1	H主角		苹果馅饼吧。		
page4.2	H姬辰星		原来如此，分析员更喜欢偏甜的食物呢。		
page4.3	H姬辰星		据说喜欢吃甜味食物的人对待生活的态度要更积极，也更愿意帮助他人。		
					
choice5			辣椒炖肉		
page5.1	H主角		辣椒炖肉吧。		
page5.2	H姬辰星		原来如此，分析员更喜欢偏辣的食物呢。		
page5.3	H姬辰星		据说喜欢吃辣味食物的人总是热情洋溢、做事也很有主见，非常坚持自我。		
					
page6.1	H主角		虽然不一定准，但听起来还挺有趣的。		
page6.2	H主角		这都是从你刚才读的那本书中看到的吗？那本书叫什么？		
page6.3	H姬辰星		吃在耶洛沙，你喜欢的美食暴露了你的性格。		
page6.4	H主角		好长的书名……		
page6.5	H姬辰星		分析员，等到了耶洛沙我们一起去品尝你喜欢的食物吧。		
page6.6	H主角		这个提议不错。		
