字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H肴		……		
page0.2	H主角		肴？		
page0.3	H主角		你在监视卡罗琳？		
page0.4	H肴		嘘……不是监视，只是观察。		
page0.5	H肴		我怀疑，站在那的卡罗琳只是个空壳罢了，真正的她早就不知去哪休息去了。		
page0.6	H肴		你看，你和她聊天，她都是简单回应几句固定的句式，一定是提前设置好的。		
page0.7	H主角		确实。		
page0.8	H肴		可恶……我也好想要这样的能力，这样就更方便摸鱼了！		
page0.9	H主角		你真的接受像卡罗琳一样除了脑部组织外的全身义体化吗？		
page0.10	H肴		呃……这样人生会少很多体验和乐趣吧。		
page0.11	H肴		如果只是为了摸鱼，那代价未免太大了，我付不起。		
page0.12	H主角		所以呢？		
page0.13	H肴		所以我已经冷静下来了。		
page0.14	H肴		仔细想想，还是自己的这具身体最棒了。		
