字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H恩雅		啊，是分析员！		
page0.2	H恩雅		怎么脸色看起来这么不好，如果觉得不舒服，要及时和姐姐说哦~		
page0.3	H主角		啊……没什么，就是最近没睡好。		
page0.4	H主角		最近做了很多乱七八糟的梦，醒来的时候就会很劳累。		
page0.5	H恩雅		还记得是什么样的梦吗？		
page0.6	H主角		具体的记不清了，但都是我从未经历过的事。		
page0.7	H恩雅		那没错了~		
page0.8	H恩雅		分析员，你最近精神和身体都非常紧张、劳累吧。		
page0.9	H恩雅		做梦正是一种心理调节的过程，这是大脑在进行的一种维护和修复。		
page0.10	H主角		那些我从未经历过的事，它们是怎么出现在梦里的？		
page0.11	H恩雅		应该是生活中的一些场景和符号，让你脑中被埋藏的某个记忆被重新激活。		
page0.12	H恩雅		这种符号会在梦境中被放大，与你从经历重新组合。		
page0.13	H恩雅		会不会是……会有你的故人来找你呢~		
