字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		恩雅姐看起来困困的，是昨天没有休息好吗？	0	
page1.2	H恩雅		哎呀，被分析员发现了呢。	0	
page1.3	H恩雅		呵呵，昨天偶然发现了一部好看的悬疑片哦。	0	
page1.4	H恩雅		在一个寂静的雪夜，佩戴假面的宾客们聚集在幽暗古堡，而就在此时，一桩离奇命案……	0	
page1.5	H主角		（怎么有种令人后怕的熟悉感……）	0	
page1.6	H恩雅		形如鬼魅的凶手居然是谁也不曾料到的那个人……	0	
page1.7	H恩雅		呼啊……总之不知不觉就看到半夜了。呵~	0	
page1.8	H主角		想不到恩雅姐喜欢看这类有点刺激的影片呢。	0	
page1.9	H恩雅		呵呵~比起影片，姐姐更想了解分析员看见吓人一跳的画面会有什么反应呢！	0	
page1.12	H恩雅		对了，影片还有同系列的另外一部，今晚分析员要不要和我一起来看呢？	0	
page1.13	H主角		还请不要再熬夜了恩雅姐！	0	
