字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		晴，去耶洛沙的这段时间，辛苦你了。	0	
page1.2	H主角		这个时间你该在房间好好休息。	0	
page1.3	H晴		咳，其实我有事要找分析员，只不过不太希望被人撞见。	0	
page1.4	H主角		什么？	0	
page1.5	H晴		有些……难以启齿，毕竟又要麻烦到你。	0	
page1.6	H主角		如果是我能帮上忙的，我会尽力。	0	
page1.7	H晴		其实，我最近一直在查找资料，学习表演……	0	
page1.8	H主角		怎么突然对这个感兴趣了？	0	
page1.9	H晴		在耶洛沙的车上，如果我能表现得更自然些……	0	
page1.10	H晴		或是提前有所准备，也许就能应对得更游刃有余。	0	
page1.11	H晴		所以，可以麻烦分析员来我房间，陪我对几场戏吗？	0	
page1.12			三小时后	0	
page1.13	H晴		哈，果然面对分析员，总是会不小心流露真情。	0	
page1.14	H主角		嗯……晴现在这个样子就很好了。	0	
