字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		哈啊——		
page1.2	H安卡希雅		好大一个哈欠。		
page1.3	H主角		你以为是谁害的啊，昨晚拉着我打游戏到凌晨。		
page1.4	H安卡希雅		对于刚康复不久的人来说，适当的娱乐有利于找回状态。		
page1.5	H主角		你管这叫“适当”？天都快亮了！		
page1.6	H安卡希雅		对于经常连续十几小时作战的你来说，应该算“适当娱乐”了。		
page1.7	H主角		行吧……		
page1.8	H安卡希雅		这个游戏必须两人一起玩，我也没办法，只能拉上你。		
page1.9	H主角		你今晚能找其他人陪你吗？我想好好休息一下。		
page1.10	H安卡希雅		打游戏也是一种休息。		
page1.11	H主角		我是说我想早点睡觉。		
page1.12	H安卡希雅		……		
page1.13	H主角		怎么了吗？		
page1.14	H安卡希雅		其他人都不会用手柄。		
page1.15	H主角		（对哦，现在基地只有她和我会用手柄。）		
page1.16	H主角		你别这么直勾勾看着我了，我陪你玩就是了。		
page1.17	H安卡希雅		今晚我多准备点咖啡。		
page1.18	H主角		别，我们还是争取早点通关早点睡吧。		
