字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H肴		分析员假期也在忙吗？哦哦——辛苦——	0	
page1.2	H主角		没办法，从耶洛沙带回来大量的数据样本都需要人手整理，我也得上了。	0	
page1.3	H主角		怎么样？上次就算了，这次肴也来帮帮忙吧！	0	
page1.4	H肴		诶？等下等下，我昨天可是超——级辛苦地干满了整整一天啊！	0	
page1.5	H主角		可是昨天本来就是工作日吧……	0	
page1.6	H肴		不过看在分析员这么辛苦的份儿上，我倒是可以教给你一招“加班少少”独门诀窍哦！	0	
page1.7	H主角		说来听听？	0	
page1.8	H肴		嗯嗯~工作嘛，很多时候不外乎是一些重复性的劳动啦。	0	
page1.9	H肴		只要提高工作的熟练度，再多的工作也可以很快完成。	0	
page1.10	H主角		是这个道理。	0	
page1.11	H肴		而加班就是一个提高工作熟练度的好机会！	0	
page1.12	H肴		通过加班熟悉越多的工作内容，工作的效率就越高，工作的用时就越少。	0	
page1.13	H肴		同样数量的工作用时越少，那么加班时间就会越少啊！	0	
page1.14	H肴		好！现在反推！所以说，让加班变少的秘诀就是……	0	
page1.15	H主角		狠狠加班！	0	
page1.16	H肴		不错不错，分析员真是太聪明了！	0	
page1.17	H主角		……	0	
page1.18	H主角		我脸上难道写着“好骗”两个字吗。	0	
page1.19	H肴		诶嘿嘿……	0	
