字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H伊切尔		好奇怪。	0	
page1.2	H主角		有什么问题吗，伊切尔？	0	
page1.3	H伊切尔		我告诉别人自己的姓氏是古斯塔夫的时候，大家好像都很惊讶。	0	
page1.4	H主角		嗯，大概是因为整片大陆上就只有你们一家是这个姓氏吧。	0	
page1.5	H伊切尔		呜？！真的吗？为什么？	0	
page1.6	H主角		我没记错的话，你爷爷没有姓氏，所以你们家族将他的名字传承了下来。	0	
page1.7	H伊切尔		爷爷……	0	
page1.8	H主角		毕竟是那位“第一公民”，其他人感到惊讶也很正常。	0	
page1.9	H伊切尔		第一公民，也就是出门时候走最前面，聚会时候第一个发言。	0	
page1.10	H伊切尔		爷爷带我坐永磁列车时候也要乖乖排队。	0	
page1.11	H伊切尔		所以伊切尔觉得第一公民没什么厉害的。	0	
page1.12	H主角		……	0	
page1.13	H主角		伊切尔，或许这才是他厉害的地方吧。	0	
