字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H姬辰星		分析员知道桌面游戏这种娱乐活动吗？	0	
page1.2	H主角		唔……一般来说会有一张地图，一些角色或技能卡片，还有随机决定的行动步数等等。	0	
page1.3	H主角		说起来很久没有玩过了。辰星也对这类游戏感兴趣吗？	0	
page1.4	H姬辰星		嗯，我最近在阅读系统更新的耶洛沙情报。	0	
page1.5	H姬辰星		信息很多，要记住它们并不容易。	0	
page1.6	H主角		确实，不过这对记忆力超群的辰星来说应该不是问题吧。	0	
page1.7	H姬辰星		分析员……我在想如果以耶洛沙区域为蓝本设计一款桌面游戏，用全息和交互的方式体验……	0	
page1.8	H姬辰星		应该能有助于大家快速了解耶洛沙的基本信息。	0	
page1.9	H姬辰星		大家空闲的时候应该也会喜欢这样的娱乐活动吧。	0	
page1.10	H主角		辰星的想法很有创意呢！	0	
page1.11	H姬辰星		……（脸红）	0	
page1.12	H主角		辰星？	0	
page1.13	H姬辰星		咳咳，有个问题是……研究部传送到我这边的资料过于面面俱到了。	0	
page1.14	H姬辰星		分析员，你应该比我更了解那里，可以帮我筛选出一些关键内容编入游戏中吗？	0	
page1.15	H主角		当然没问题，但我要申请做这款游戏的第一批体验玩家！	0	
