字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		自动贩卖机前的女孩是……琴诺吗？	0	
page1.2	H主角		怎么了，小琴诺？	0	
page1.3	H琴诺		啊，是分析员！	0	
page1.4	H琴诺		那个……巧克力被卡住了。	0	
page1.5	H主角		我看看。嗯，这个得请教下妮塔才行，她对这个熟悉。	0	
page1.6	H主角		等一下，我去问问她。	0	
aside01			半小时后	0	
page1.8	H主角		总算修好了，来，你的巧克力。	0	
page1.9	H琴诺		谢谢分析员！	0	
page1.10	H主角		小琴诺很喜欢巧克力吗？居然能为了一块巧克力等那么久。	0	
page1.11	H琴诺		也……也不是，其实是莫尔索她喜欢。	0	
page1.12	H琴诺		只是，她好像从来不吃我做的巧克力……	0	
page1.13	H主角		啊，还有这种事吗……	0	
page1.14	H主角		（没想到连莫尔索都没法接受琴诺的料理……）	0	
