字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H芙提雅		耶！发现分析员！		
page1.2	H主角		不要说得我像什么珍稀动物一样啊。		
page1.3	H芙提雅		因为芙提雅老师在找分析员哦！嘿嘿~		
page1.4	H主角		找我有什么事？		
page1.5	H芙提雅		因为很羡慕耶洛沙的航天技术，所以我做了一个火箭按摩椅！		
page1.6	H芙提雅		这样在家也能体验飞入太空的感觉！再配上全息场景，就如临其境了！		
page1.7	H主角		按……摩……椅……？		
page1.8	H芙提雅		只要把人绑在上面！就可以体验坐在火箭里升空的感觉！		
page1.9	H芙提雅		不过我自己试了一次，直接晕过去了，醒来还吐了好久……		
page1.10	H主角		所以你是想让我帮你测试是吧？		
page1.11	H芙提雅		对对对！新发明果然还是要让最靠谱的分析员来测试才好！		
page1.12	H主角		行吧，那我们去哪测试啊？		
page1.13	H芙提雅		去训练室就行！快点快点！再过十分钟就要没电了！		
page1.14	H主角		十分钟？		
page1.15	H芙提雅		对呀！快点快点！		
page1.16	H主角		芙提雅，你先别急。		
page1.17	H主角		在测试之前，是不是先解决续航问题比较好呢？		
page1.18	H芙提雅		说得也是呢……嘿嘿……		
page1.19	H主角		（我还是趁她改进期间申请出个外勤吧。）		
