字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H苔丝		唔……		
page1.2	H主角		苔丝？你好像很苦恼的样子。怎么了吗？		
page1.3	H苔丝		诶！？我表现得这么明显吗？		
page1.4	H主角		非常明显，我应该是第一次看见你这么投入地思考。		
page1.5	H苔丝		啊……一不小心就……		
page1.6	H主角		你是遇到什么麻烦了？		
page1.7	H苔丝		不是麻烦不是麻烦，我只是在想啊……		
page1.8	H苔丝		伊切尔那么可爱，像毛绒绒的小动物一样。我要是邀请伊切尔来加入魔术表演，算不算加入了新的小动物。		
page1.9	H主角		你一脸在思考世纪难题的样子，原来是在想这个问题？		
page1.10	H苔丝		对呀。		
page1.11	H主角		伊切尔再可爱也只能算人类助手吧。		
page1.12	H苔丝		也对呢哈哈哈哈……		
page1.13	H主角		不过话又说回来，别人当助手大概排练个一两次就行，如果是伊切尔的话，你最好准备点好吃的。		
page1.14	H苔丝		嗯？是要她做对一步就奖励一个好吃的吗？		
page1.15	H主角		最好是，这孩子有点没耐心。		
page1.16	H苔丝		这么一说，感觉更像小动物了呢！		
page1.17	H主角		好像是……		
page1.18	H苔丝		哇，分析员也陷入沉思了。		
