字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	“美好的结局，并非总是需要一路颠沛流离衬托……”	“美好的結局，並非總是需要一路顛沛流離來襯托……”	「いい結末に辿り着くために、必ずしも苦難の道を通る必要はない」……	 '아름다운 결말은 반드시 험난한 과정을 거쳐야만 오는 게 아니다…'	"Not every happily ever after has to be earned through hardship and pain..."						0	
2	“……我喜欢分析员，我最喜欢分析员。”	“我喜歡分析員，我最喜歡分析員！”	……「分析員のことが好き、大好きよ」。	 '…난 분석가가 좋다. 분석가가 제일 좋아.'	"...I love you, Adjutant, more than anything!"						0	
3	少女一口气写完的誓词在我的手上，我截取她誓词的片段读出声时，那一字一句含在嘴里好似有着蜜糖般的甜味。	少女一口氣寫完的誓詞在我的手上，我截取她誓詞的片段讀出聲時，那一字一句含在嘴裡好似有著蜜糖般的甜味。	彼女が一気に書きあげた誓いの言葉を手に取り、気になる部分を選んで読み上げた。発音するたびに、口の中に甘い味が広がるような錯覚に襲われる。	소녀는 그녀의 맹세를 단숨에 내 손에 적었다. 그녀가 써준 문구를 읽는 순간순간이 마치 사탕처럼 달콤했다.	Her vows, written in one go, now rested in my hands. As I read them aloud, every word tasted like honey, lingering sweetly on my tongue and filling my heart.						0	
4	以前都不知道芬妮还有这样可爱的一面啊。	以前都不知道芬妮還有這麼可愛的一面。	ファニーって、こんな可愛い一面もあるんだな。	페니에게 이렇게 귀여운 구석이 있는 줄 몰랐어.	I never knew my Fenny was such an adorable little poet.						0	
5	我的目光完全无法从眼前灌注了爱意的文字移开。	我的目光完全無法從眼前灌注了愛意的文字移開。	彼女の愛に満ちた文章から目が離せない。	사랑이 가득 담긴 문구에 눈을 떼지 못한다.	My eyes stayed glued to the page, her love pouring out in every line.						0	
6	她的字很灵巧，很飘逸，也很凌厉，带着狮子特有的轻盈和凶狠，可那些文字在我眼中又好似是一只只蝴蝶翩翩起舞。	她的字很靈巧，很飄逸，也很凌厲，帶著獅子特有的輕盈和凶狠，但那些文字在我眼中又好似是一隻隻蝴蝶翩翩起舞。	彼女らしい自由気ままで凶暴さも感じる文字だったが、今の私からすれば、まるで紙面に踊る蝶々のように見える。	페니의 손 글씨는 앙증맞고 옅으면서도 날카로워 보였다. 사자의 가벼운 몸짓과 매서운 성격을 닮았지만, 내 눈에는 마치 나비가 날아다니는 것만 같은 글씨체다.	Her handwriting was elegant, graceful yet sharp, just like the lioness she was — fierce yet nimble. But in my eyes, the words seemed to flutter like butterflies on the page.						0	
7	明明早就过了春天，却像是见到它们在花丛中飞舞，幽幽香气扑鼻而来，浸透灵魂。	明明早就過了春天，卻像是見到它們在花叢中飛舞，幽幽香氣撲鼻而來，浸透靈魂。	春はとっくに過ぎ去ったというのに、その文章の一文字一文字は満開の花の間を、目の前でひらひらと花びらと一緒に舞っているような気がした。	한참이나 지난봄이 다시 돌아와 꽃송이 사이를 날아다니는 것만 같았다. 은은한 꽃향기가 영혼까지 적셨다.	Even though spring had long passed, it felt like I could see butterflies dancing through blossoms, their fragrance surrounding my soul.						0	
8	回过神来，张牙舞爪的纤细影子撞了过来，带着她身上的香气一起。	回過神來，張牙舞爪的纖細影子撞了過來，帶著她身上的香氣一起。	突然、ファニーが私に飛びかかってきた。	정신 차려보니 그녀의 가녀린 몸이 그녀만의 향기와 함께 나를 덮쳤다.	I snapped out of my reverie when a small, fiery blur lunged at me, her familiar scent flooding my senses.						0	
9	笨蛋笨蛋，笨蛋分析员，你……你还给我！	笨蛋笨蛋，笨蛋分析員，你……你還給我！	な、なにすんのよ、分析員のばか！返してよ！	바보 바보, 바보 분석가, 당장… 당장 돌려줘!	Hey, you big dummy! Give it back, Dummy Adjutant!						0	
