字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H芙提雅		分析员！我的呼吸频率和实验室的恒温系统同步了！		3.0版本随机事件
page1.2	H主角		只是巧合吧？		3.0版本随机事件
page1.3	H芙提雅		不，都是每分钟18次！我要把这个现象命名为“芙提雅-空调共振”！		3.0版本随机事件
page1.4	H主角		这种发现……没必要命名的……		3.0版本随机事件
page1.5			实验数据需要及时记录，我没多想，便将笔从她的拳头里抽出。		3.0版本随机事件
page1.6	H主角		借用下。		3.0版本随机事件
page1.7	H芙提雅		啊！我的脉搏也加速了！离分析员越近，耳廓的红外辐射强度也会升高诶！		3.0版本随机事件
page1.8	H主角		原来如此……这么看来，我成为实验数据波动的干扰源了。我这就去隔壁实验室……		3.0版本随机事件
page1.9	H芙提雅		不要不要！根据最新数据，你在场时我的实验效率提升23.6%！		3.0版本随机事件
page1.10	H芙提雅		看！现在我的心跳和处理器闪烁频率同步了！		3.0版本随机事件
page1.11	H主角		你是在拿我做对照实验吗？		3.0版本随机事件
page1.12	H芙提雅		嗯！课题就叫——《论分析员的存在对科研环境的量子化影响》~		3.0版本随机事件
page1.13	H主角		这种论文会被学术委员会驳回的。		3.0版本随机事件
page1.14	H芙提雅		可是……		3.0版本随机事件
page1.15			芙提雅将我的手掌按在她微微起伏的胸口。实验室的白炽灯下，她倔强地仰起泛有红晕的小脸——		3.0版本随机事件
page1.16	H芙提雅		感、感受到了吗？这种振幅……只有你能引发。		3.0版本随机事件
