字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		里芙是在回复邮件吗？		3.0版本随机事件
page1.2	H里芙		嗯……在回绝广告代言邀请。		3.0版本随机事件
page1.3	H里芙		即使从来没答应过，但从夺冠那天起，这些邮件就源源不断，没个尽头。		3.0版本随机事件
page1.4	H里芙		没想到直到今天，这个名头还被惦记着。		3.0版本随机事件
page1.5	H主角		有些好奇，都是些什么代言？		3.0版本随机事件
page1.6	H里芙		空调、冰箱、制冰机……还有什么冰雪乐园？		3.0版本随机事件
page1.7	H里芙		她们说我的气质很适合。		3.0版本随机事件
page1.8	H主角		一点都不适合。		3.0版本随机事件
page1.9	H里芙		诶？		3.0版本随机事件
page1.10	H主角		我的意思是，里芙那么温柔，才不适合代言那些冷冰冰的产品。		3.0版本随机事件
page1.11	H里芙		没关系，我不在乎外人对我的看法。		3.0版本随机事件
page1.12	H里芙		我的温柔，只要展现给亲爱的一个人就好。		3.0版本随机事件
