字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H卜卜		唔……还、还差一点……		3.0版本随机事件
page1.2	H主角		这样够得到吗？		3.0版本随机事件
page1.3	H卜卜		够、够到啦！		3.0版本随机事件
page1.4			卜卜抱着玻璃罐跌进我怀中，罐口的软木塞在她急切的动作下弹开。		3.0版本随机事件
page1.5			我向罐内瞥了眼，挑出一颗相对饱满的果子。		3.0版本随机事件
page1.6	H主角		这颗青梅如何？		3.0版本随机事件
page1.7	H卜卜		看着浸泡得很入味！不愧是分析员~		3.0版本随机事件
page1.8	H主角		那这颗呢？		3.0版本随机事件
page1.9	H卜卜		唔嗯……好甜。		3.0版本随机事件
page1.10	H主角		你指的是青梅还是？		3.0版本随机事件
page1.11	H卜卜		嘿嘿~青梅可是以酸著称，甜的自然是其他的啦。		3.0版本随机事件
page1.12			卜卜话音未落便倾身向前，玻璃罐滚落在地。青梅四下散开，清冽的酒香瞬间在两人之间漫溢开来。		3.0版本随机事件
page1.13	H主角		看来今晚，我是没得青梅酿尝了。		3.0版本随机事件
page1.14	H卜卜		那不如……先尝尝别的？		3.0版本随机事件
page1.15			屋内传来此起彼伏的碰撞声，分不清是青梅的滚动，还是谁胸腔里失控的震动。		3.0版本随机事件
