字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H恩雅		嗯……身体后仰、眉毛上挑，这样的信号表示惊讶……		3.0版本随机事件
page1.2	H恩雅		如果快速眨眼，则表示……		3.0版本随机事件
page1.3	H主角		恩雅，在看什么呢？		3.0版本随机事件
page1.4	H恩雅		啊！是分析员~		3.0版本随机事件
page1.5	H恩雅		嗯？唔……嗯嗯~		3.0版本随机事件
page1.6	H主角		怎么了？		3.0版本随机事件
page1.7	H恩雅		刚才分析员身体微微前倾，眉眼舒展，整个人的动作也很放松。		3.0版本随机事件
page1.8	H恩雅		这些都是感到舒适、好奇关心时才会有的肢体语言呢~		3.0版本随机事件
page1.9	H恩雅		分析员真是体贴！来抱抱~		3.0版本随机事件
page1.10	H恩雅		呵呵~分析员的身体完全没有抗拒姐姐的抱抱呢！		3.0版本随机事件
page1.11	H主角		虽说确实如此……不过，恩雅是怎么知道这些的呢？		3.0版本随机事件
page1.12	H恩雅		这就要说起上次和分析员一起玩“猜心对局”。		3.0版本随机事件
page1.13	H恩雅		那之后，我特意查找了很多关于微动作的研究资料。		3.0版本随机事件
page1.14	H恩雅		包括微表情、肢体语言等等。		3.0版本随机事件
page1.15	H主角		好认真……		3.0版本随机事件
page1.16	H恩雅		游戏的胜负倒是其次，姐姐更想借机……		3.0版本随机事件
page1.17	H恩雅		更加、更加地了解关于分析员的一切~		3.0版本随机事件
page1.18	H主角		就算我没有特地研究过微动作，此刻也完全感受到恩雅的爱意了。		3.0版本随机事件
page1.19	H恩雅		嗯嗯，因为我的心永远都不会对你设防呢！哥~哥~大~人~		3.0版本随机事件
page1.20	H恩雅		对了，接下来的休息时间，分析员想要做些什么？		3.0版本随机事件
page1.21	H主角		既然聊到了猜心对局，突然想再玩一局游戏了。		3.0版本随机事件
page1.22	H主角		恩雅也一起来吧！		3.0版本随机事件
page1.23	H恩雅		嗯嗯~		3.0版本随机事件
