字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H薇蒂雅		分析员大人，早安！		3.0版本随机事件
page1.2	H主角		早，薇蒂雅。		3.0版本随机事件
page1.3	H主角		你这是在等我吗？		3.0版本随机事件
page1.4	H薇蒂雅		嗯嗯，分析员大人，我有东西要给你。		3.0版本随机事件
page1.5	H薇蒂雅		你看，这是我们上次在菲洛索亚拍的照片。		3.0版本随机事件
page1.6			薇蒂雅一股脑塞过来了几十张照片。		3.0版本随机事件
page1.7	H主角		我看看，海上的，学院的……嗯？这张我在睡觉的是——		3.0版本随机事件
page1.8	H薇蒂雅		咿！		3.0版本随机事件
page1.9	H薇蒂雅		不不不，那张是、是我自用的！		3.0版本随机事件
page1.10	H主角		……		3.0版本随机事件
choice1			还给薇蒂雅		3.0版本随机事件
page2.1	H主角		既然这样，那这张照片你就留着吧。		3.0版本随机事件
page2.2	H薇蒂雅		真的吗！分析员大人最好了！		3.0版本随机事件
page2.3	H薇蒂雅		不瞒你说，这张照片是我最满意的一张。		3.0版本随机事件
page2.4	H薇蒂雅		我花了足足半个小时，找了不同的角度，才抓拍到的。		3.0版本随机事件
page2.5	H薇蒂雅		既能表现出分析员大人的孔武有力……		3.0版本随机事件
page2.6	H薇蒂雅		又能表现出在心爱的人面前卸下防备的温柔一面，还有……		3.0版本随机事件
page2.7	H薇蒂雅		哎哎？分析员大人你别急着走呀！		3.0版本随机事件
choice2			没收照片		3.0版本随机事件
page3.1	H主角		感觉把这东西留给你太危险，我收走了。		3.0版本随机事件
page3.2	H薇蒂雅		呜……这可是我最满意的一张照片。		3.0版本随机事件
page3.3	H薇蒂雅		我花了足足半个小时，找了不同的角度，才抓拍到的。		3.0版本随机事件
page3.4	H薇蒂雅		既能表现出分析员大人的孔武有力……		3.0版本随机事件
page3.5	H薇蒂雅		又能表现出在心爱的人面前卸下防备的温柔一面，还有……		3.0版本随机事件
page3.6	H主角		……我知道了，还是还给你吧。		3.0版本随机事件
