字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H凯茜娅		亲~爱~的~		3.0版本随机事件
page1.2	H主角		嗯。		3.0版本随机事件
page1.3	H主角		我在这里。		3.0版本随机事件
page1.4	H凯茜娅		你完全不惊讶呢。		3.0版本随机事件
page1.5	H主角		毕竟我们已经无数次这样呼唤彼此。		3.0版本随机事件
page1.6	H主角		而且你也不是第一次蒙住我的眼睛了。		3.0版本随机事件
page1.7	H主角		对吗，亲爱的？		3.0版本随机事件
page1.8	H凯茜娅		啊……再这样唤我一声吧……		3.0版本随机事件
page1.9	H主角		亲爱的。		3.0版本随机事件
page1.10	H凯茜娅		不论是第几次听到这个新称呼，我都还是会沉醉不已。		3.0版本随机事件
page1.11	H凯茜娅		嗯~令人心动的部分就留到今后吧，现在有另外一件事情。		3.0版本随机事件
page1.12	H凯茜娅		关于度假，亲爱的想去哪里？		3.0版本随机事件
page1.13	H主角		你指的是……		3.0版本随机事件
page1.14	H凯茜娅		嗯哼，只属于我们两个人的恒约旅行。		3.0版本随机事件
page1.15	H凯茜娅		不接受反驳，也不接受无故改期哦。		3.0版本随机事件
page1.16	H主角		凯茜娅难得表现出这么明显的心急呢。		3.0版本随机事件
page1.17	H凯茜娅		我得声明，虽然我也不在乎被怎么解读……但这次不能算偷跑。		3.0版本随机事件
page1.18	H凯茜娅		而是终于能堂堂正正地独占你。		3.0版本随机事件
page1.19	H凯茜娅		至于心急……		3.0版本随机事件
page1.20	H凯茜娅		呵呵，毕竟世界上没有什么能比和亲爱的一起旅行更让我期待的了。		3.0版本随机事件
