字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		……怎么有一股中药味儿？		3.0版本随机事件
page1.2	H姬辰星		啊？难闻吗？		3.0版本随机事件
page1.3	H主角		还好。嗯……还挺香的。		3.0版本随机事件
page1.4	H姬辰星		你日夜操劳，我想给你调理一下。		3.0版本随机事件
page1.5	H姬辰星		从家里的古籍上抄来了些药膳的方子，正试着改良口味，让你喝的惯。		3.0版本随机事件
page1.6			辰星舀起一勺吹了吹，送到我嘴边。		3.0版本随机事件
page1.7	H主角		挺好喝的，别有一番风味。		3.0版本随机事件
page1.8	H主角		……怎么感觉身上热热的？		3.0版本随机事件
page1.9	H姬辰星		起效这么快吗？我尝尝看……		3.0版本随机事件
page1.10	H姬辰星		不好，有一味药放多了……		3.0版本随机事件
page1.11	H主角		有什么副作用吗？		3.0版本随机事件
page1.12	H姬辰星		药力太猛，得有所疏缓才行……		3.0版本随机事件
page1.13			辰星看了看我，伸手关上了灯。		3.0版本随机事件
page1.14			一夜无话。		3.0版本随机事件
