字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H猫汐尔		新发现，新发现喵！		3.0版本随机事件
page1.2	H主角		好久没见猫汐尔那么激动了，是发现了什么有趣的东西？		3.0版本随机事件
page1.3	H猫汐尔		基地大厅的通风口连接着一楼的餐厅的通风口。		3.0版本随机事件
page1.4	H主角		这是必然的吧，毕竟是一栋大楼嘛。		3.0版本随机事件
page1.5	H猫汐尔		哼哼。		3.0版本随机事件
page1.6	H主角		难道说还有什么特别的吗……		3.0版本随机事件
page1.7	H猫汐尔		如果顺着通风管道滑下去的话，这样的抵达餐厅的速度就会比坐电梯还要快了喵。		3.0版本随机事件
page1.8	H主角		哦~这还真是方便啊，这样一来，说不定就能抢到明天早上的特供早餐炸鱼面了。		3.0版本随机事件
page1.9	H猫汐尔		嗯嗯!分析员我们一起去吧！		3.0版本随机事件
page1.10	H主角		哈哈哈，好啊好啊，不过……		3.0版本随机事件
page1.11	旁白		轻敲猫头。		3.0版本随机事件
page1.12	H猫汐尔		唔喵！		3.0版本随机事件
page1.13	H主角		要给我老老实实走电梯哦，绝对不允许再走那么危险的通道了。		3.0版本随机事件
page1.14	H猫汐尔		呜，分析员变脸的速度好快喵。		3.0版本随机事件
page1.15	H主角		那还不是因为担心你的安全。		3.0版本随机事件
page1.16	H猫汐尔		唔喵喵，我知道了分析员……		3.0版本随机事件
page1.17	H主角		好了好了，明天我们早点起，一样还是可以吃上炸鱼面了。		3.0版本随机事件
page1.18	H猫汐尔		这么说，分析员是答应我了？！		3.0版本随机事件
page1.19	H主角		当然，不过仅限于坐电梯去餐厅哦。		3.0版本随机事件
page1.20	H猫汐尔		好耶喵！		3.0版本随机事件
page1.21	H主角		猫汐尔变脸的速度也不慢啊……不过说起来，你是怎么发现通风管道的？		3.0版本随机事件
page1.22	H猫汐尔		啊，这个喵……其实是在研究怎么摸进你房间的时候发现的。		3.0版本随机事件
page1.23	H主角		……		3.0版本随机事件
