字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H安卡希雅		分析员，来得正好。		3.0版本随机事件
page1.2	H主角		这个开场白，你又有什么奇思妙想了？		3.0版本随机事件
page1.3	H安卡希雅		我想给新星开拓拍一个宣传片。		3.0版本随机事件
page1.4	H主角		宣传片？		3.0版本随机事件
page1.5	H安卡希雅		嗯，伟大的游戏都需要配备一个完美的宣传片。		3.0版本随机事件
page1.6	H主角		我觉得先做到“伟大的游戏”可能比较好。		3.0版本随机事件
page1.7	H安卡希雅		但我最近才思枯竭，正需要些新东西来转换心情。		3.0版本随机事件
page1.8	H主角		（其实就是想偷懒了对吧。）		3.0版本随机事件
page1.9	H主角		那你想拍什么？		3.0版本随机事件
page1.10	H安卡希雅		我目前的想法是这样的。		3.0版本随机事件
page1.11	H安卡希雅		视频开头，玩家从云层之上的空岛一跃而下。		3.0版本随机事件
page1.12	H安卡希雅		穿过云层后，玩家张开滑翔翼，同时出现新星开拓的标题。		3.0版本随机事件
page1.13	H安卡希雅		随着高度下降，从空中可以看到地面上的环境。		3.0版本随机事件
page1.14	H安卡希雅		溪流与山峦分隔了世界，奔行的动物穿梭在丛林中。		3.0版本随机事件
page1.15	H安卡希雅		在与伙伴的配合下，玩家尽情探索这个世界，最终与敌人用魔法决一死战。		3.0版本随机事件
page1.16			接下来的十分钟，安卡希雅继续阐述了自己的想象。		3.0版本随机事件
page1.17	H主角		挺好的，就是有个问题。		3.0版本随机事件
page1.18	H安卡希雅		怎么了？		3.0版本随机事件
page1.19	H主角		滑翔翼，野生动物，魔法什么的，在你的游戏里面完全没有吧。		3.0版本随机事件
page1.20	H安卡希雅		没关系，我会添加字幕的。		3.0版本随机事件
page1.21	H主角		什么字幕能解决这种问题？		3.0版本随机事件
page1.22	H安卡希雅		“敬请期待，后续更新！”		3.0版本随机事件
