字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H茉莉安		分析员，早安。		3.0版本随机事件
page1.2	H主角		早，今天是休息日吧，茉莉安要出门吗？		3.0版本随机事件
page1.3	H茉莉安		嗯，刚接到一个紧急任务，需要到零区外围回收一个数据载体。		3.0版本随机事件
page1.4	H主角		这样的话，我陪你一起去吧。		3.0版本随机事件
page1.5	H茉莉安		能和分析员一起去的话就太好了。		3.0版本随机事件
page1.6	H茉莉安		最近外面的天气有些热，我一个人去的话，得花上不少时间。		3.0版本随机事件
page1.7	H主角		我记得，茉莉安是比较怕热的类型吧。		3.0版本随机事件
page1.8	H茉莉安		是的，太热的话总感觉头脑会不太清醒。		3.0版本随机事件
page1.9	H茉莉安		不过，也有例外的时候。		3.0版本随机事件
page1.10	H茉莉安		被分析员抱在怀中的时候，就不会感觉到热。		3.0版本随机事件
page1.11	H茉莉安		只有被爱护的温暖，令人安心……		3.0版本随机事件
page1.12	H茉莉安		呀，一不小心就说太多了，不能耽误分析员太多时间。		3.0版本随机事件
page1.13	H主角		没关系的，能听到茉莉安心中的想法，我也很开心。		3.0版本随机事件
page1.14	H主角		只要茉莉安喜欢，多依赖我一些也没问题。		3.0版本随机事件
page1.15	H茉莉安		我明白了，那么，我希望分析员回来之后和我一起喝下午茶。		3.0版本随机事件
page1.16	H主角		当然，就去你的房间吧。		3.0版本随机事件
