字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			每天清早起床，都会见到米娅摆弄她头上的那两缕翘起的头发。	0	3.4版本随机事件
page1.2	H主角		没想到一夜过去你的头发竟然一点没变。	0	3.4版本随机事件
page1.3	H主角		不知道的真的会以为是耳朵吧。	0	3.4版本随机事件
page1.4	H米娅		这可是纯天然的、米娅专属的头发哦！	0	3.4版本随机事件
page1.5	H米娅		和真正的耳朵一样，是身体的一部分。无论怎么压、怎么睡，都绝对不会变形！	0	3.4版本随机事件
page1.6	H米娅		分析员要不要摸一摸试试啊？	0	3.4版本随机事件
page1.7			看着米娅缓缓凑过来，我也捏捏她的头发。	0	3.4版本随机事件
page1.8	H主角		摸起来软软的……	0	3.4版本随机事件
page1.9	H主角		就是不知道这么摸，米娅会有什么感觉？	0	3.4版本随机事件
page1.10	H米娅		感觉……头痒痒的！	0	3.4版本随机事件
page1.11	H米娅		分析员再摸一下就好了。	0	3.4版本随机事件
page1.12			没等我伸手，米娅主动蹭了过来。	0	3.4版本随机事件
page1.13	H米娅		听说摸小动物的耳朵会有反应。	0	3.4版本随机事件
page1.14	H米娅		嘿嘿，说不定分析员再摸摸我，我也会做出其他的事情哦。	0	3.4版本随机事件
page1.15	H主角		比如心跳加速，然后……	0	3.4版本随机事件
page1.16			这次没等到米娅主动，我率先一步将她搂在了怀中……	0	3.4版本随机事件
