字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H米娅		分析员，来看看这些照片。	0	3.4版本随机事件
page1.2			米娅的房间中专门准备了一面墙来张贴我们之前旅行的照片。	0	3.4版本随机事件
page1.3	H米娅		这些都是当时我们在新恒提罗拍的。	0	3.4版本随机事件
page1.4	H米娅		恒沙的雕像，空港，还有……	0	3.4版本随机事件
page1.5			米娅回忆着之前在新恒提罗的冒险。	0	3.4版本随机事件
page1.6	H米娅		可惜当时在歧路宇宙拍的那些没办法带回来了。	0	3.4版本随机事件
page1.7	H主角		我们可以以后再找一次机会，把之前去的那些地方再保存下来。	0	3.4版本随机事件
page1.8	H米娅		到时候这一面墙可不太够了。	0	3.4版本随机事件
page1.9	H米娅		这一面墙给新恒提罗，那一面给……	0	3.4版本随机事件
page1.10	H米娅		嗯，天花板或许也不能放过？我要一睁眼，就能看到和分析员在星辰下的合影。	0	3.4版本随机事件
page1.11	H主角		那来你房间，岂不是像走进了我们的旅行博物馆？	0	3.4版本随机事件
page1.12	H米娅		不好吗？还是说……分析员觉得，只贴在我房间不够？	0	3.4版本随机事件
page1.13	H米娅		那……你的房间，要不要也分一半给我？	0	3.4版本随机事件
page1.14	H主角		好。那就说定了，下一个目的地的照片，就从我的床头开始贴起。	0	3.4版本随机事件
page1.15	H米娅		嘿嘿，既然分析员这么说了，我可不会客气哦。	0	3.4版本随机事件
