字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	随着恩雅的攻击，最后一名“敌人”也化为星星点点的光芒消失，散落在草地之上。	隨著恩雅的攻擊，最後一名「敵人」也化為星星點點的光芒消失，散落在草地之上。	エンヤの攻撃とともに、最後の「敵」は光の粒になって、地面に落ちて消えていった。	엔야의 공격을 끝으로, 마지막 '적'도 작은 빛이 되어 잔디 위로 흩어졌다.	With Enya's final blow, the last "enemy" dissolved into specks of light, scattering across the meadow.						0	2.6版本外传故事
2	周围骤然安静下来，白色的鸟儿从天边飞过，湖中的游鱼荡起阵阵涟漪，连微风拂过草地的声音都能听得清楚。	周圍驟然安靜下來，白色的鳥兒從天邊飛過，湖中的遊魚蕩起陣陣漣漪，連微風拂過草地的聲音都能聽得清楚。	あたりは静まっている。白い鳥たちが空を飛び、湖の中の魚が波を打つ。そよ風が芝生を撫でる音すらもはっきりと伝わってくる。	주변이 조용해졌다. 하얀 새가 하늘을 날아다니며, 호수 속 물고기가 물보라를 일으켰고, 바람이 잔디를 어루만지는 소리마저 선명하게 들려왔다.	The world around us fell into a deep, tranquil silence. In that stillness, we could hear the flap of white birds soaring through the sky, the gentle ripples of fish swimming across the lake, and the whisper of a soft breeze rustling through the grass.						0	2.6版本外传故事
3	我和恩雅并肩而立，久久沉默着，不愿打破这里的宁静。	我和恩雅並肩而立，久久沉默著，不願打破這裡的寧靜。	静寂を破りたくない私たちは、静かに肩を並べて、立ち尽くした。	이 고요함을 깨기 싫어 오랫동안 아무 말 없이 엔야와 나란히 서 있었다.	Enya and I stood side by side for a long time, unwilling to break the serenity.						0	2.6版本外传故事
4	“悲伤”，“恐惧”和“不安”，都被打倒了……	「悲傷」，「恐懼」和「不安」，都被打倒了……	悲しみも恐れも、そして痛みも、すべて消せましたね……	'슬픔', '두려움' 그리고 '불안함' 모두 쓰러졌다…	Sadness, fear, unease... all of it is gone.						0	2.6版本外传故事
5	温暖和煦的日光下，晶莹的泪珠反射着彩色的光，自少女的脸上落下。	在溫暖煦的日光下，晶瑩的淚珠反射著彩色的光，自少女的臉上落下。	エンヤの頬を涙が、優しい陽射しに照らされてキラキラと輝きながら伝った。	맑은 눈물이 따사로운 햇볕을 받아 반짝거리며 소녀의 얼굴을 타고 흘러내렸다.	In the warmth of the golden sunlight, tears glistened on her face, reflecting soft, iridescent hues.						0	2.6版本外传故事
6	我们，成功了。	我們，成功了。	私たち、ほんとに……成功しました……	우리가, 해냈어.	We did it.						0	2.6版本外传故事
7	这样的话，那些人终于得到真正的解脱了吧？	這樣的話，那些人終於得到真正的解脫了吧？	これで、あの苦しんでいた人たちも、きっと救われたでしょう。	이제 그 사람들 모두 다 해방된 게 맞겠지?	So, does this mean they've finally found true relief?						0	2.6版本外传故事
8	一定是的。	一定是的。	ああ、きっとそうだ。	분명 그럴 거예요.	Definitely.						0	2.6版本外传故事
9	在这个空间中，我已经感觉不到除了恩雅之外的意识存在。	在這個空間中，我已經感覺不到除了恩雅之外的意識存在。	この空間では、エンヤ以外の意識を感じ取れなくなった。	이 공간에 엔야 외의 의식은 더 이상 느껴지지 않았다.	In this space, I could no longer sense any consciousness — except for Enya's.						0	2.6版本外传故事
10	就在这时，一个如萤火般微弱的光点在我的眼前缓缓落下，我伸出手，它便落在了我的手中，继而融入我的掌心。	就在這時，一個如螢火般微弱的光點在我的眼前緩緩落下，我伸出手，它便落在了我的手中，繼而融入我的掌心。	そのとき、ホタルのような光の粒が私の目の前に落ちた。思わず手で受け止めると、それがゆっくりと手のひらに溶け込んでいった。	이때, 반딧불같이 생긴 빛이 눈앞에서 천천히 내려왔다. 나는 손을 내밀었고, 빛이 손 위로 떨어지더니 손바닥 안으로 스며들었다.	Just then, a faint glow, like a firefly, drifted down before me. I reached out, and it landed gently in my palm, merging into my skin.						0	2.6版本外传故事
11	……真神者？	……真神者？	……至上者？	…조물주?	...A Demiurge?						0	2.6版本外传故事
12	分析员，你是说……	分析員，你是說……	え……？	분석가, 그게 무슨…	Adjutant, what do you mean...?						0	2.6版本外传故事
13	恩雅惊讶地看向我，而我脸上的表情大概也不太好看。	恩雅驚訝地看向我，而我臉上的表情大概也不太好看。	エンヤは訝しんだ表情で私を見た。私の顔色も、きっといいとは言えないだろう。	엔야는 놀라며 나를 바라봤고, 나의 표정이 좋지 않았을 것이다.	Enya looked at me in surprise. I could imagine that my own expression wasn't exactly calm.						0	2.6版本外传故事
14	最后的信息中，我读到了真神者的痕迹。	在最後的訊息中，我讀到了真神者的痕跡。	いま、最後の情報から至上者の痕跡を読み取った。	마지막 정보 속에서, 조물주의 흔적을 발견했어요.	In that last trace of information... I sensed the energy of a Demiurge.						0	2.6版本外传故事
15	难怪，如果是它们的话，的确说得通。	難怪，如果是它們的話，的確說得通。	まぁ、そいつらが一枚嚙んでいるのなら、こんな事態になったのもおかしくないか。	어쩐지, 만약 그것들이라면 이해가 되는군요.	That explains a lot. It all makes sense now.						0	2.6版本外传故事
16	兜兜转转，也该去看看葫芦里卖的是什么药了。	兜兜轉轉，也該去看看葫蘆裡賣的是什麼藥了。	さぁ、そろそろ相手の真意を確かめに行こう。	돌고 돌아, 그들이 대체 무슨 꿍꿍인지 확인해 봐야겠네요.	After all this, I guess it's time to see what they've been planning.						0	2.6版本外传故事
17	我明白了，我们走吧。	我明白了，我們走吧。	わかりました。行きましょう。	알겠어, 그럼 출발하자.	Okay, Adjutant. Let's go.						0	2.6版本外传故事
18	外面世界的16区还需要被拯救，小茉莉安也一定很担心你。	外面世界的16區還需要被拯救，小茉莉安也一定很擔心你。	現実世界のエリア16も救わないと。マリアンちゃんだって、分析員のことを心配しているでしょうから。	바깥세상의 16구역은 아직 구조가 필요하고, 마리안도 분명 분석가를 걱정하고 있을 거야.	The real Zone 16 still needs saving — and Marian must be worried sick about you.						0	2.6版本外传故事
19	我点了点头，将恩雅揽入怀中，感受着她炽热的气息。	我點了點頭，將恩雅攬入懷中，感受她熾熱的氣息。	腕の中に抱き寄せたエンヤの温かな息を感じながら、私は軽く頷いた。	난 고개를 끄덕이며 엔야를 품속에 안고 그녀의 뜨거운 숨결을 느꼈다.	I nodded, pulling Enya into my arms, feeling the warmth of her breath against my skin.						0	2.6版本外传故事
20	怀中的少女是如此温暖，我附耳贴近，听清了她在哼着的歌谣。	懷中的少女是如此溫暖，我附耳貼近，聽清了她在哼著的歌謠。	服越しに伝わる体温は心地良い。ささやくように何かを口ずさんでいたので、聞き取ろうと耳を寄せた。	품속의 소녀는 따뜻했다. 귀를 기울여 보니 그녀는 가요를 흥얼거리고 있었다.	The girl in my embrace was so warm. As I leaned in closer, I caught the soft melody she was humming.						0	2.6版本外传故事
21	那是在木屋的记忆中，她每晚都会给我念的诗歌。	那是在木屋的記憶中，她每晚都會給我念的詩。	それはふたりで荒野の小屋に暮らしていた頃に、毎晩エンヤが読み聞かせてくれていた詩集だった。	그건 오두막 기억 속에서 매일 밤 나에게 들려주던 시였다.	It was the same song she used to hum to me every night in the memories of the cabin.						0	2.6版本外传故事
22	分析员！	分析員！	分析員さん！	분석가!	Adjutant!						0	2.6版本外传故事
23	双脚触及到地面的瞬间，我便感觉到茉莉安扑了过来。	雙腳觸及到地面的瞬間，我便感覺到茉莉安撲了過來。	両足が地面についた瞬間、マリアンは私の腕の中に飛び込んできた。	두 발이 땅에 닿는 순간, 마리안이 품속으로 안겨 왔다.	The moment my feet touched the ground, I felt Marian rush toward me.						0	2.6版本外传故事
24	太好了……您果然平安无事……	太好了……您果然平安無事……	本当によかった……ご無事で……	다행이에요… 역시 무사했네요…	Thank goodness... You're okay...						0	2.6版本外传故事
25	和她一样，重逢的喜悦同样充满了我的内心，但周围不安的空气却让我不得不先将这份情感压制下去。	和她一樣，重逢的喜悅同樣充滿了我的內心，但周圍不安的空氣卻讓我不得不先將這份情感壓制下去。	周りに漂う不安な雰囲気を感じて、やっとの再会ではやる気持ちを私は無理にでも抑える。	그녀처럼 재회의 기쁨이 나의 마음속을 가득 채웠다. 하지만 주변 공기 때문에 일단 기쁜 마음을 내려놓을 수밖에 없었다.	Like her, I felt the relief and joy of our reunion — but the uneasy atmosphere pressing around us forced me to push those feelings aside.						0	2.6版本外传故事
26	放心，我没事，倒是你这边……	放心，我沒事，倒是你這邊……	ああ、無事だ。それより、ここは……	걱정 마, 난 괜찮으니까, 근데 오히려 여기가…	Yeah, I'm perfectly fine. How about you?						0	2.6版本外传故事
27	我快速扫视了一眼周围的环境，不知为何，我们所处的地方完全不像是16区内，反而更接近于方才幻境中的野外。	我快速掃視了一眼周圍的環境，不知為何，我們所處的地方完全不像是16區內，反而更接近於方才幻境中的野外。	私はあたりをくるりと見渡した。なぜかわからないが私たちのいるこの場所は、どう見てもエリア16ではない。どっちかというと、さっき見た幻覚の世界と似ている場所だ。	난 재빨리 주변을 살폈고, 왠지 모르지만 우리가 있는 곳은 16구역 내부가 아니라 아까 그 환상의 세계에서 봤던 장소인 듯했다.	I quickly scanned my surroundings. Something felt off — this place didn't seem like part of Zone 16. It looked more like the wilderness from the illusion we had just experienced.						0	2.6版本外传故事
28	难不成和上次一样，我只不过是掉入了又一层幻境之中？	難不成和上次一樣，我只不過是掉進了又一層幻境之中？	まさかこれも……幻覚なのか？	설마 저번처럼 또 다른 환상의 세계로 떨어진 건가?	Had I fallen into yet another illusion? Just like last time?						0	2.6版本外传故事
29	我下意识警惕起来，却忽然感觉身后传来一阵白色闪光。	我下意識警戒起來，卻忽然感覺身後傳來一陣白色閃光。	思わず身構えると、自分の後ろで何かが白く光ったような気がした。	난 본능적으로 주변을 경계했다. 바로 그 순간, 등 뒤에서 새하얀 빛이 터졌다.	I instinctively tensed, but the next moment, a sudden flash of white light flickered behind me.						0	2.6版本外传故事
