字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	夜深了。	夜深了。	夜がさらに深まった。	늦은 밤.	The night went on.						0	2.8版本奈莉德好感度剧情
2	奈莉德的房间里黑着灯。水族箱成了唯一的光源，能看见水母泛着浅浅的光。	奈莉德的房間裡黑著燈。水族箱成了唯一的光源，能看見水母泛著淺淺的光。	ネリーダの部屋の照明は消えていた。水槽だけがぼんやり明るく、中のクラゲがかすかに光りながら泳いでいる。	네리다의 방은 불이 꺼져 있었고, 어항 속 조명이 유일한 불빛이었다. 잔잔한 빛을 띠고 있는 해파리가 보였다.	Nerida's room was dark. The aquarium served as the only source of light, faintly illuminating the jellyfish within.						0	2.8版本奈莉德好感度剧情
3	奈莉德闭着眼睛，却并没有睡着。	奈莉德閉著眼睛，卻並沒有睡著。	目こそ閉じているが、ネリーダは寝ていない。	네리다는 눈을 감고 있었지만 잠들지 않았다.	Nerida kept her eyes closed, though she wasn't asleep.						0	2.8版本奈莉德好感度剧情
4	这是她的第一次约会。和他吃了饭，散了步，一同小憩了一会儿，还有一个长吻。	這是她的第一次約會。跟他吃了飯，散了步，一起小憩了一會兒，還有一個長吻。	初めてのデートだった。彼と食事をして、散歩して、一緒に昼寝をしたあと、長い口づけを交わした。	오늘은 그녀의 첫 데이트였다. 그와 밥을 먹고, 산책도 하고, 잠깐 쉬며 진한 입맞춤도 나누었다.	It was her first date. She'd shared a meal, gone for a walk, taken a nap with him, and shared a lingering kiss.						0	2.8版本奈莉德好感度剧情
5	她很好。她觉得哪里都很好。	她很好。她覺得哪裡都很好。	とてもよかった。非の打ち所がないデートだった。	좋았다. 그녀는 모든 게 좋았다.	She was happy. Everything felt right.						0	2.8版本奈莉德好感度剧情
6	水族箱泛起的气泡声很好，电箱低沉轻盈的运转声很好。	水族箱泛起的氣泡聲很好，電箱低沉輕盈的運轉聲很好。	水槽から聞こえる泡の音も、稼働中の電源が立てる音も。	어항에서 솟아오르는 기포 소리도 좋았고, 배전함에서 들리는 나지막한 작동음도 좋았다.	The sound of bubbles rising in the aquarium was melodious. The soft hum of the power supply was soothing.						0	2.8版本奈莉德好感度剧情
7	水母漂浮的节奏很好，房间暗得也正好。	水母漂浮的節奏很好，房間暗得也很好。	クラゲが泳ぐ速度も、部屋の暗さも。	해파리가 헤엄치는 리듬도 좋았고, 방도 딱 적당하게 어두웠다.	The rhythm of the drifting jellyfish was peaceful. The darkness enveloping the room was ideal.						0	2.8版本奈莉德好感度剧情
8	回来时洗澡的水温刚好。擦拭身体时房间的温度也刚好。	回來時洗澡的水溫剛好。擦拭身體時房間的溫度也剛好。	帰宅して浴びたシャワーの温度も、体を拭くときの室温も。	돌아와서 씻을 때의 수온도 딱 좋았다. 몸을 닦을 때의 방 온도도 딱 좋았다.	The water felt exactly right when she took a shower. The room temperature while she dried herself was equally pleasant.						0	2.8版本奈莉德好感度剧情
9	再往前——那更美妙了。她感到前所未有的满足。	再往前——那更美妙了。她感到前所未有的滿足。	その前のことも……全部よかった。この上なく満足した。	그보다 더 전에는… 더 환상적이었다. 그녀가 처음 느껴보는 만족감이었다.	Earlier — well, that was even more wonderful. She felt a satisfaction she'd never known before.						0	2.8版本奈莉德好感度剧情
10	——世界上原来有这么多值得开心的事。	——世界上原來有這麼多值得開心的事。	――世界にこれだけ楽しいことがあるなんて知らなかった。	세상에 즐거운 일이 이렇게 많았구나.	—So many things in this world worth being happy about.						0	2.8版本奈莉德好感度剧情
