字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	playername，我喜欢你……	playername，我喜歡你……	playername、好きだ。	playername, 네가 좋아…	playername, I love you...						0	2.8版本奈莉德好感度剧情
2	……	……	……	…	...						0	2.8版本奈莉德好感度剧情
3	奈莉德不知道自己是怎么说出口的。她像逃似地躲进了房间里，脸烫得头晕脑胀。	奈莉德不知道自己是怎麼說出口的。她像逃跑似地躲進了房間裡，臉燙得頭昏腦脹。	ネリーダは頬を赤らめて、部屋に逃げ込んだ。今となっても、どこから言葉にする勇気が湧いたのかわからなかった。	네리다는 자신이 어떻게 그런 말을 꺼냈는지 알 수 없었다. 그녀는 도망치듯 방 안으로 숨어들었고, 얼굴이 달아올라 어지러웠다.	Nerida barely knew how she'd managed to say it. She fled to her room, face burning so hot she felt dizzy.						0	2.8版本奈莉德好感度剧情
4	她冲进淋浴间，冷水哗啦啦地浇在头顶。	她衝進淋浴間，冷水嘩啦啦地澆在頭頂。	シャワールームに駆け込むと、ネリーダは冷たい水を頭から浴びた。	그녀는 욕실로 달려가 찬물을 머리 위로 쏟아부었다.	She hurried to the shower, letting cold water rain down on her head.						0	2.8版本奈莉德好感度剧情
5	冻得一激灵，但心头那股无法形容的感受也只被压下了几分而已。	冰得打了個冷顫，但心頭那股無法形容的感受也只被壓下了幾分而已。	その冷たさに一瞬目が覚めるが、心を覆うそのなんとも言えない気持ちはやっぱり消えない。	차가움에 움찔했지만, 마음속의 그 형언할 수 없는 감정은 겨우 조금 가라앉았을 뿐이었다.	The shock made her shiver, but it barely suppressed the indescribable feeling within her.						0	2.8版本奈莉德好感度剧情
6	她靠着墙慢慢坐下。亲吻的触感攥住了心，直到现在都揪住不放。	她靠著牆慢慢坐下。親吻的觸感揪住了心，直到現在都揪著不放。	ネリーダは背中を壁に預けて、ゆっくりと床に座り込んだ。キスの感触は今も彼女の心にまとわりついている。	그녀는 벽에 기댄 채 천천히 주저앉았다. 입맞춤의 촉감이 가슴을 단단히 쥔 채 여전히 놓아주질 않았다.	She slowly slid down against the wall. The sensation of the kiss gripped her heart, tugging persistently even now.						0	2.8版本奈莉德好感度剧情
7	她看着镜子——身上的衣服都淋透了。	她看著鏡子——身上的衣服都濕透了。	鏡に映し出されている自分は全身びしょ濡れだ。	거울을 바라보자, 옷은 이미 흠뻑 젖어 있었다.	She gazed at the mirror — her clothes were soaked through.						0	2.8版本奈莉德好感度剧情
8	水沿着红透的脸，像打了蜡的苹果和水彩画。她实在是不太认识镜子里的那个人。	水沿著紅透的臉，像打了蠟的蘋果和水彩。她實在是不太認識鏡子裡的那個人。	赤く染まった頬に水が滴り落ちる光景は、さながら滑らかなリンゴを描いた水彩画だ。正直、自分ではないまったくの別人に見える。	물줄기가 붉게 상기된 얼굴을 타고 흘렀고, 마치 왁스를 칠한 사과와 수채화 같았다. 그녀는 거울 속 자신의 모습이 정말 낯설었다.	Water streamed down her flushed face, softening her reflection like a watercolor blur. She barely recognized the girl staring back at her in the mirror.						0	2.8版本奈莉德好感度剧情
9	冷水还浇着她。她觉得很舒服，这样还能够保持思考。	冷水還澆著她。她覺得很舒服，這樣還能夠保持思考。	冷たい水は今も降りかかっている。これで思考能力を失わずに済むなら、まだ心地よいものだとネリーダは思った。	찬물은 여전히 위로부터 떨어졌다. 하지만 그녀는 그 느낌이 매우 좋았다. 이렇게라도 해야 생각이 이어지니까.	Cold water continued pouring over her, yet she felt comfortable — each drop rinsed away the fog in her mind.						0	2.8版本奈莉德好感度剧情
