字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				空旷幽深的场馆里，只有我和芬妮的脚步声在回荡。	0	3.2版本芬妮个人故事
2		0				偶尔驻足，或迟疑地拐过转角，向着光亮的源头走去。	0	
3		0				雨已经停了，阳光透过穹顶，在恒温恒湿的场馆中映出一道隐约的霁虹。	0	
4		0				起初，只看见一只毛茸茸的爪。	0	
5		0				大部分属于“它”的身体都隐没在了漆黑的山洞中。	0	
6		0				也许是察觉到陌生生物的靠近，那只露在外面的爪舒展了一下。	0	
7		0				锋利又漂亮的爪尖一闪而过，随即收回，山洞里的黑影慢悠悠地踱步出来。	0	
8		0				随着阳光倾泻，终于显露出那一身闪耀的金色毛发。	0	
9		0				那是一头雌狮。	0	
10		0	芬妮澄意			哈……	0	
11		0				我听见芬妮倒吸了一口气。	0	
12		0	芬妮澄意			这难道是……	0	
13		0	芬妮澄意			狮、狮子？	0	
14		0				芬妮的脸有些涨红，语言组织似乎有点跟不上眼前突增的信息量。	0	
15		0				她语气中的震撼甚至盖过了疑问的语调，使这句话听起来更像是某种感叹。	0	
16		0				隔着隐形的防护屏障，那狮子先走向一处雾气蒸腾的清泉石台，秀气地啜饮了几口。	0	
17		0				而后迈开四足，从我们面前经过，巡视着它的领地。	0	
18		0				漫不经心甩甩尾巴，留下尾尖上一抹嫣红的残影。	0	
19		0				倘若借用那些资料片中的描述，此刻站在我们面前的应该是——	0	
20		0				被称为“百兽之王”、狩猎能力卓越、现实中基本无处得见的大型猛兽，狮子。	0	
21		0				然而……	0	
22		0	芬妮澄意			等一下，先、先不管这里为什么会有狮子。	0	
23		0	芬妮澄意			真正的狮子原来是长这个样子的吗？！这不太对吧！	0	
24		0				……然而，此刻真实地出现在我们眼前的，分明是一只体型娇小、胖嘟圆滚的生物。	0	
25		0				纵使和纪录片里的“狮子”有七八分相像，但这副样子与其说威武霸气，不如说呆呆地透着一股憨萌。	0	
