字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				<orange>6月16日上午，11点12分</>，我们来到了研究所。	0	2.8主线剧情
2		0				真理大厅的判决已经结束，在我们拿出决定性的证据后，莉琪的嫌疑很快被洗清——	0	2.8主线剧情
3		0				学院的人也对生命草进行了检测，确定了它与莉琪导师绑定，而且是因为绑定人的死亡枯萎。	0	2.8主线剧情
4		0				而失去最大的嫌疑人后，整个审理流程便陷入僵局。要重启流程，必须搜集新的证据，找到新的调查方向。	0	2.8主线剧情
5		0				这正是我们接下来要做的事情。	0	2.8主线剧情
6		0				不过想到这里，我不由得想到芙提雅老师在飞行器上说的话。	0	2.8主线剧情
7		0	芙提雅驰掣		Play_Vo_dlc28ep3_girl004_01	卫城学院不是法外之地，才不会随便发生案件。	0	2.8主线剧情
8		0				这算不算某种形式上的一语成谶呢。	0	2.8主线剧情
9		0				我想着转头看了看，不过没有看见芙提雅老师。	0	2.8主线剧情
10		0				真理大厅的审理结束后，她和莉琪说了几句话，就和她一起去了临时的研究室。走之前，还很自信地说要给我一个惊喜。	0	2.8主线剧情
11		0				于是我带着薇蒂雅、伊切尔一起先来到研究所。然而在走进走廊前——	0	2.8主线剧情
12		0	系统警告音			滴滴滴滴。	0	2.8主线剧情
13		6	伊切尔		Play_Vo_dlc28ep3_girl016_01	好吵好吵！	0	2.8主线剧情
14		0				四周响起不断循环的急促警报声，伊切尔生气地左顾右盼，超凶地露出自己的虎牙。	0	2.8主线剧情
15		0				而在这时，一直跟在我们身后的多莉丝跑了过来，连忙关掉了走廊入口的警报。由于莉琪被芙提雅带走，所以我们委托了多莉丝带我们调查现场。	0	2.8主线剧情
16		6	多莉丝		Play_Vo_dlc28ep3_duolisi_01	抱，抱歉！	0	2.8主线剧情
17		0	分析员无帽			这个警报是？	0	2.8主线剧情
18		6	多莉丝		Play_Vo_dlc28ep3_duolisi_02	是这层楼的安全装置……会对出入人员进行扫描，如果探测到威胁性的武器或者一些危险道具，就会发出警报。	0	2.8主线剧情
19		0				多莉丝说完，不自觉露出了可怜兮兮的表情。	0	2.8主线剧情
20		0	分析员无帽			……	0	2.8主线剧情
21		0				我和薇蒂雅面面相觑一会，然后干咳一声，看向多莉丝。	0	2.8主线剧情
22		0	分析员无帽			我们身为安全专员，随身携带一些防身用的武器，也是很合理的事情吧。	0	2.8主线剧情
23		6	多莉丝		Play_Vo_dlc28ep3_duolisi_03	是的，非常合理。	0	2.8主线剧情
24		0				多莉丝慌不迭地点头。	0	2.8主线剧情
25		9	多莉丝		Play_Vo_dlc28ep3_duolisi_04	请三位跟我来，导师的研究室……就在这边了。	0	2.8主线剧情
26		0				说到“导师”两字时，她的情绪明显低落。	0	2.8主线剧情
27		0				而她的伤心，之前就经过伊切尔的“鉴定”，可以确定是真实的。	0	2.8主线剧情
28		0				虽然不太擅长与人正常交流，但伊切尔的直觉非常精准，能够看穿一些人的本质。	0	2.8主线剧情
29		0				不过，暂时还没法完全排除她的嫌疑，即便她的悲伤是真情实意，即便她是案件现场的第一发现人。	0	2.8主线剧情
30		9	薇蒂雅天鹅座		Play_Vo_dlc28ep3_girl018_01	分析员。如果这个安全装置一直正常运转的话，就代表外面的武器是无法带进这层楼的吧。	0	2.8主线剧情
31		0				这时在警报声响起时就若有所思的薇蒂雅看向了我。	0	2.8主线剧情
32		9	薇蒂雅天鹅座		Play_Vo_dlc28ep3_girl018_02	这样说来，凶器应该是本来就存在于这层楼的东西？	0	2.8主线剧情
33		0	分析员无帽			嗯，而且大概率也是由于这个安全装置存在，没法带出去销毁，所以才干脆留在现场吧。	0	2.8主线剧情
34		0				我们在真理大厅看的是简易的调查报告。	0	2.8主线剧情
35		0				只知道被害人是被利器刺死，但并不知道具体的凶器是什么。	0	2.8主线剧情
36		0				这或许会是接下来调查的重点之一。	0	2.8主线剧情
37		0				很快，我们来到研究室的门口。而在从走廊经过的时候，我看到了这层楼的消防图。	0	2.8主线剧情
38		0				在这层楼一共有三个研究室，分别隶属泰坦科技，量子科技，生命科技。	0	2.8主线剧情
39		0				莉琪的导师则是量子科技研究室的负责人。	0	2.8主线剧情
40		0	分析员无帽			这层楼只有这三个研究室吗？	0	2.8主线剧情
41		6	多莉丝		Play_Vo_dlc28ep3_duolisi_05	是的。	0	2.8主线剧情
42		0				多莉丝站在量子科技研究室的门口，取出了ID卡。	0	2.8主线剧情
43		6	薇蒂雅天鹅座		Play_Vo_dlc28ep3_girl018_03	等等，这个门……我记得在之前的证词中……	0	2.8主线剧情
44		6	多莉丝		Play_Vo_dlc28ep3_duolisi_06	我一开始还不知道出事了，以为是导师不想被人打扰锁死了大门，所以我就试着给导师发消息，拨通讯，发现完全没有回复后，我才觉得可能出了问题。	0	2.8主线剧情
