字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				6月17日，上午9点，真理大厅。	0	2.8主线剧情
2		0				公审现场。	0	2.8主线剧情
3		6	莉琪		Play_Vo_dlc28ep6_liqi_01	那么，分析员~	0	2.8主线剧情
4		6	莉琪		Play_Vo_dlc28ep6_liqi_02	我先走啦。	0	2.8主线剧情
5		0	分析员无帽			这次，也要看你的了。	0	2.8主线剧情
6		6	莉琪		Play_Vo_dlc28ep6_liqi_03	我会给分析员带来，精彩的……	0	2.8主线剧情
7		6	莉琪		Play_Vo_dlc28ep6_liqi_04	魔术表演。	0	2.8主线剧情
8		6	真音		Play_Vo_dlc28ep6_zhenyin_01	……	0	2.8主线剧情
9		0	分析员无帽			小心点。	0	2.8主线剧情
10		0				看见从远处扫来的目光，我微笑和“莉琪”挥了挥手道别。	0	2.8主线剧情
11		6	莉琪		Play_Vo_dlc28ep6_liqi_05	我知道的，分析员哥哥~	0	2.8主线剧情
12		6	莉琪		Play_Vo_dlc28ep6_liqi_06	嘿嘿~偶尔这样称呼下老……分析员……也挺不错的。	0	2.8主线剧情
13		0				莉琪离开后不久，参加这次公审的众人也接连入场落座。	0	2.8主线剧情
14		0				在短暂的骚动后——	0	2.8主线剧情
15		0				梆梆梆。	0	2.8主线剧情
16		0				审判席上响起了木槌敲击的声音。	0	2.8主线剧情
17		0	公证人员		Play_Vo_dlc28ep6_gongzheng_01	经过各位专员的辛苦调查，之前的案件有了新的进展。	0	2.8主线剧情
18		0	公证人员		Play_Vo_dlc28ep6_gongzheng_02	各位专员，请问可以开始今天的公审流程了吗？	0	2.8主线剧情
19		0				我没有立即回答，而是将目光看向身边的三人。	0	2.8主线剧情
20		0				芙提雅像是在紧张地观察着什么，注意到我的目光后，抬起一只小拳头向我挥了挥，像是在表达自己已经做好准备。	0	2.8主线剧情
21		0				而伊切尔一副想要伸手触碰桌上茶杯，又不是太敢伸手的模样。	0	2.8主线剧情
22		0				不过在我看过去的时候，她连忙乖乖收回小手，背在了身后，对我露出可爱的笑容。	0	2.8主线剧情
23		4	伊切尔		Play_Vo_dlc28ep6_girl016_01	分析员，伊切尔会乖乖的~！	0	2.8主线剧情
24		0				而薇蒂雅推了推眼镜，最后一次浏览了手上整理的情报，认真地看着我。	0	2.8主线剧情
25		5	薇蒂雅天鹅座		Play_Vo_dlc28ep6_girl018_01	我准备好了，分析员。	0	2.8主线剧情
26		0	分析员无帽			嗯。	0	2.8主线剧情
27		0	分析员无帽			那么……开始吧。	0	2.8主线剧情
28		0				开始今天的……重启的，也是最后的公审。	0	2.8主线剧情
29		0	公证人员		Play_Vo_dlc28ep6_gongzheng_03	现在由我再次展示案件经过，请大家浏览报告。	0	2.8主线剧情
30		0				6月16日上午7点13分，量子科技研究室负责人提娅被发现死于量子科技研究室距离大门5m的实验桌座椅。	0	2.8主线剧情
31		0				现确定其死因为内脏被破坏的大出血，死亡时间为6月15日下午6点12分。	0	2.8主线剧情
32		0				案发现场被发现时，研究室的大门处于被安全装置锁死的状态，由安保人员强行拆除后，发现的是可以被看作密室的现场。	0	2.8主线剧情
33		0				现场除了被害人外，还有昏迷的莉琪小姐。	0	2.8主线剧情
34		0				不过莉琪小姐有完美的不在场证明，可以排除嫌疑人的可能。	0	2.8主线剧情
35		0	公证人员		Play_Vo_dlc28ep6_gongzheng_04	以上，是本次案件的相关说明。	0	2.8主线剧情
36		0	公证人员		Play_Vo_dlc28ep6_gongzheng_05	现在，请各位专员向本人提交调查后确定的嫌疑人信息。	0	2.8主线剧情
b-1	b-1	0					0	2.8主线剧情
37	b-1-1	0				真音	0	2.8主线剧情
38	b-1-2	0				多莉丝	0	2.8主线剧情
39	b-1-2-0	0				不对。	0	2.8主线剧情
40	b-1-2-1	0				我应该很清楚，真正的嫌疑人是谁。	0	2.8主线剧情
b-31	b-31	0					0	2.8主线剧情
37_1	b-31-1	0				真音	0	2.8主线剧情
41	b-1-3	0				霓	0	2.8主线剧情
42	b-1-3-0	0				……	0	2.8主线剧情
43	b-1-3-1	0				需要再仔细想想。	0	2.8主线剧情
44	b-1-3-2	0				谁是最有嫌疑的那个？	0	2.8主线剧情
b-13	b-13	0					0	2.8主线剧情
37_2	b-13-2	0				真音	0	2.8主线剧情
45		0	公证人员		Play_Vo_dlc28ep6_gongzheng_06	……唔！	0	2.8主线剧情
46		0	公证人员		Play_Vo_dlc28ep6_gongzheng_07	经过几天调查……各，各位专员指认的最新嫌疑人是……真音小姐？	0	2.8主线剧情
47		6	真音		Play_Vo_dlc28ep6_zhenyin_02	……	0	2.8主线剧情
48		6	真音		Play_Vo_dlc28ep6_zhenyin_03	我不知道你们为什么会觉得我是杀害提娅的人。	0	2.8主线剧情
49		6	真音		Play_Vo_dlc28ep6_zhenyin_04	昨天各位调查的时候，我应该非常配合吧。	0	2.8主线剧情
50		9	薇蒂雅天鹅座		Play_Vo_dlc28ep6_girl018_02	我们会这样认定，自然是因为我们掌握了证据。	0	2.8主线剧情
51		6	真音		Play_Vo_dlc28ep6_zhenyin_05	哼，证据……好吧，既然你们都这么说了，那为了各位的脸面，我姑且就配合一下，作为你们的审讯对象吧。	0	2.8主线剧情
52		0	公证人员		Play_Vo_dlc28ep6_gongzheng_08	那，那么……今天的公审，现在就开始了。	0	2.8主线剧情
53		0	公证人员		Play_Vo_dlc28ep6_gongzheng_09	真音小姐，你对自己杀死被害人的指证，是否有异议。	0	2.8主线剧情
54		6	真音		Play_Vo_dlc28ep6_zhenyin_06	当然有异议。	0	2.8主线剧情
55		6	真音		Play_Vo_dlc28ep6_zhenyin_07	不管要我说几遍，我都是这句话，提娅的死和我无关！	0	2.8主线剧情
56		6	真音		Play_Vo_dlc28ep6_zhenyin_08	而且调查报告应该写得很清楚，现场是密室吧。	0	2.8主线剧情
57		6	真音		Play_Vo_dlc28ep6_zhenyin_09	如果真是我杀了提娅，请问，我是怎么从密室中逃离出来的？	0	2.8主线剧情
58		6	真音		Play_Vo_dlc28ep6_zhenyin_10	此外，你们难道忘了吗？案发现场可是喷射过麻醉气体的，莉琪就是因此在现场昏迷，如果当时我在现场，不应该和莉琪一样昏迷，被一起发现吗？	0	2.8主线剧情
59		0				如果现场真是密室，确实没法反驳真音的言论，但是我很清楚——	0	2.8主线剧情
b-2	b-2	0					0	2.8主线剧情
60	b-2-1	0				量子科技研究室里还有其他离开的通道	0	2.8主线剧情
61	b-2-1-0	0				我们调查过现场，没有发现其他能够离开研究室的秘密通道。	0	2.8主线剧情
b-15	b-15	0					0	2.8主线剧情
65_1	b-15-2	0				密室不是在房间里构造的	0	2.8主线剧情
62	b-2-2	0				真音拥有超能力，她能穿墙	0	2.8主线剧情
63	b-2-2-0	0				这种能力，出现在世界树公司倒是不离奇。	0	2.8主线剧情
64	b-2-2-1	0				不过我可以确定，真音没有这种特殊的能力。	0	2.8主线剧情
b-16	b-16	0					0	2.8主线剧情
65_2	b-16-2	0				密室不是在房间里构造的	0	2.8主线剧情
65	b-2-3	0				密室不是在房间里构造的	0	2.8主线剧情
66		0				我看向薇蒂雅。	0	2.8主线剧情
67		0	分析员无帽			既然她要嘴硬的话，那就陪她好好演演这场戏吧。	0	2.8主线剧情
68		0	分析员无帽			一点点拆穿她的伪装，剥开她的秘密，不用太着急。	0	2.8主线剧情
69		0	分析员无帽			毕竟……需要拖延时间的，不只是她。	0	2.8主线剧情
70		6	薇蒂雅天鹅座		Play_Vo_dlc28ep6_girl018_03	嗯，我知道了，分析员。	0	2.8主线剧情
71		0				薇蒂雅推了推眼镜，直视对面绷紧表情的真音。	0	2.8主线剧情
72		4	薇蒂雅天鹅座		Play_Vo_dlc28ep6_girl018_04	如果现场真的是只能从内部封锁的密室，在里面杀了人确实出不来。	0	2.8主线剧情
73		4	薇蒂雅天鹅座		Play_Vo_dlc28ep6_girl018_05	但很可惜，这是可以从外部构造的“假密室”。	0	2.8主线剧情
