字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	公证人员		Play_Vo_dlc28ep1_gongzheng_01	学员莉琪。	0	2.8主线剧情
2		0	公证人员		Play_Vo_dlc28ep1_gongzheng_02	经调查部公示，你被控告一级谋杀罪，间谍罪，危险武器持有罪，人类背叛罪……总计十三项罪行，对上述指控，你有何异议？	0	2.8主线剧情
3		6	莉琪		Play_Vo_dlc28ep1_liqi_01	我……	0	2.8主线剧情
4		0				被告席，戴着长颈鹿头套的少女身体僵硬，好似有种连带她身边空气都一同凝固的茫然感。	0	2.8主线剧情
5		0				强烈的眩晕和呕吐感堵在胸口，可真正卡住她的咽喉，让她无法开口的是海潮般的悲伤。	0	2.8主线剧情
6		0	公证人员		Play_Vo_dlc28ep1_gongzheng_03	如果没人提出异议，那么，以真理大厅的名义，你将——	0	2.8主线剧情
7		0				代表公正的木槌猛地抬起，可在即将砸下的那一刻，真理大厅的大门被猛地推开。	0	2.8主线剧情
8		0	四人		Play_Vo_dlc28ep1_all_01	——异议！！	0	2.8主线剧情
9		0	公证人员		Play_Vo_dlc28ep1_gongzheng_04	你，你们是……！？	0	2.8主线剧情
10		0	分析员无帽			莉琪的辩护人。	0	2.8主线剧情
11		0	薇蒂雅天鹅座		Play_Vo_dlc28ep1_girl018_01	不仅如此，我们还将接手这次事件的调查。	0	2.8主线剧情
12		0				大概是我们的出现给了少女一剂强心针，莉琪好像重新恢复了气力，也多出了一线希望。她的双手紧紧抓住身边的栏杆，语气气愤又悲伤。	0	2.8主线剧情
13		6	莉琪		Play_Vo_dlc28ep1_liqi_02	分析员哥哥……	0	2.8主线剧情
14		6	莉琪		Play_Vo_dlc28ep1_liqi_03	我没有杀人，我更不可能杀害我的导师。	0	2.8主线剧情
15		0	分析员无帽			我相信你。放心，我会证明……证明你的清白。	0	2.8主线剧情
16		0				明明昨天下午才和莉琪见面，可我未曾想到……	0	2.8主线剧情
17		0				看着被告席上剧烈晃动的长颈鹿头，我的思绪不由自主回到了昨天。	0	2.8主线剧情
18		0				6月15日下午，5点45分。	0	2.8主线剧情
19		0				我们进入了卫城学院的空域，飞行器已经开始下降。	0	2.8主线剧情
20		6	埃达		Play_Vo_dlc28ep1_aida_01	亲爱的playername，我开始期待了……期待我们……在现实的相遇。	0	2.8主线剧情
21		6	埃达		Play_Vo_dlc28ep1_aida_02	嘻嘻嘻嘻……	0	2.8主线剧情
22		0				飞行途中，从耳机里响起的那些声音，显然不是我的错觉。	0	2.8主线剧情
23		0				果然如陶所说，埃达在菲洛索亚还有着更深的谋划，此时她的计划可能已经开始推进。	0	2.8主线剧情
24		0				不过，不管她有着怎样的谋划，我想，我都做好了准备。	0	2.8主线剧情
25		0				正当我沉浸在这份思绪的时候，飞行器已经开始减速下降。虽然只是细微的超重感变化，但我怀里的伊切尔还是惊醒了过来。	0	2.8主线剧情
