字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	海……海姆达尔？！怎么会是你们——！！	海……海姆達爾？！怎麼會是你們——！！	ヘ……ヘイムダル？！どうしてあなたたちが——！！	헤… 헤임달?! 너희들이 어떻게!!	H...Heimdall!? What are you guys doing here—!?						0	
page1.2	喂，你还能动吧？能动就赶紧站起来。	喂，你還能動吧？能動就趕緊站起來。	おい、動けるか？動けるなら早く立つんだ。	이봐, 아직 움직일 수 있는 거지? 움직일 수 있으면 어서 일어나.	Hey, can you move? If you can, get up right away.						0	
page1.3	……这和说好的根本不一样！奥尔洛娃她就是个骗子！	……這和說好的根本不一樣！奧爾洛夫她就是個騙子！	……約束と違う！オルロヴァは噓つきだ！	… 이건 약속한 거랑 완전히 다르잖아! 오를로바는 사기꾼이야!	...This isn't what we agreed on at all! Orlova is a liar!						0	
page1.4	你走不走？！	你走不走？！	急げ！	갈 거야 안 갈 거야?	Are you coming or not!?						0	
page1.5	我走！我走！！来了来了……	我走！我走！！來了來了……	行くよ！！今すぐ行くから……	당연히 가야지! 갈게! 갈게!	I'm coming! I'm coming! Alright...						0	
page2.1	那个蓝衣服的女人……太可怕了，太可怕了！	那個藍衣服的女人……太可怕了，太可怕了！	あの青い服の女……なんなんだあいつ、怖すぎる！	그 파란색 옷을 입은 여자는… 정말이지… 너무 무서웠어!	That woman in blue... She's terrifying!						0	
page2.2	蓝衣服的女人……你看见她了？她去哪儿了？	藍衣服的女人……你看見她了？她去哪裡了？	青い服の女……？見たのか？彼女はどこに行った？	그 여자를 봤어? 어디서 봤는데?	The woman in blue... Did you see her? Where did she go?						0	
page2.3	她是个疯子……我不想死！我不要死——！	她是個瘋子……我不想死！我不要死——！	あいつは狂ってる……死にたくない！死にたくない！	완전히 미친 것 같았어… 난 죽고 싶지 않아!	She's crazy... I don't want to die! I don't want to die—!						0	
page2.4	算了，先把他带出去。	算了，先把他帶出去。	まともに会話できないみたいね、先に彼を連れ出そうか。	됐어, 일단 그를 데려가자.	Forget it. Let's get him out of here first.						0	
page3.1	救救我！求你们了！	救救我！求你們了！	助けてくれ！頼む！	도와줘! 부탁이야!	Help me! Please! I'm begging you!						0	
page3.2	你不会有事的，冷静点，深呼吸。	你不會有事的，冷靜點，深呼吸。	大丈夫よ、落ち着いて、深呼吸してみて。	넌 괜찮을 거야. 차분하게 숨을 내쉬어봐.	You're going to be okay. Calm down and breathe.						0	
page3.3	跟在后面，我们带你离开。	跟在後面，我們帶你離開。	ここから連れ出してあげるから、付いてきて。	우리 뒤를 따라와. 우리가 너를 데리고 나갈 테니까.	Follow us. We'll get you out of here.						0	
