字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		4	天楼管事2			咯，这个月的。还有这个，明灯节救济物资。	0	
2		5	光头老人			嚯嚯，谢谢，谢谢管事的。辛苦你们了！	0	
3		4	天楼管事2			别废话，拿着就走。别堵后面人的道。	0	
4		0				人们纷纷抬起头伸长了手，仰望着坐在物资箱上的管事，等待着“国王”的施舍。	0	
5		4	天楼管事2			听好了哈！去年的明灯节大家都表现得不错。	0	
6		4	天楼管事2			今年，泰古通达帮着办了一场规模更大的活动，各界大人物都给我们捐了物资，你们也知道意思。	0	
7		4	天楼管事2			表现好点，别闹事。大过节的，有啥意见都给我憋着，节后再说！	0	
8		5	光头老人			哎呀，大过节的说些啥。大家都想着安心过个好节呢，管事你就放心吧。	0	
9		4	天楼管事2			呵。我不说两嘴，肯定有人管不好自己。	0	
10		5	盲眼会员			今天来听大主教诲的人怎么这么少？	0	
11		4	瘸腿会员			我见那些人手中拿着提灯，看起来都是去参加明灯节庆典了。	0	
12		5	盲眼会员			这简直是亵渎！是异端之举！	0	
13		4	瘸腿会员			同胞，诚然如你所诉，但明灯节与信仰无关，举办和参与便称不上异端之举。	0	
14		4	瘸腿会员			……这些人自以为燃灯就会获得幸福与安宁，都是徒劳。	0	
15		4	瘸腿会员			他们并没有亵渎我等神明，只是还未能领悟神的真意。	0	
16		5	盲眼会员			向非我等神明去祈愿安宁，还不足以被称为不敬吗！	0	
17		2	降临团女性			胡闹！你们便是通过这些无足轻重的争论来端正信奉之举吗？	0	
18		2	降临团女性			我的兄弟同胞们，谨记大主的教诲。一场小小的节日，就能动摇你我的信仰吗？	0	
19		2	降临团女性			信泰坦是为了什么……不要去打扰那些愚民无聊生命里的小火花。	0	
20		3	盲眼会员			可是，去年的明灯节后，许多想要加入的人就退缩了，说着什么现在也不错的话。	0	
21		2	降临团女性			不要因这些人而困扰。而我们，只需听从大主的安排。	0	
22		2	降临团女性			放心去参加庆典吧，给那些愚民展示我等的秩序与包容。不要让降临团蒙辱！	0	
23		5	逐光者			别只跑啊，你这样一点都不有趣诶。	0	
24		0				操纵着无人机直播的少女，对着自己狩猎直播的对象“抱怨”道。	0	
25		0				青年竭力忍耐着，不发一言。	0	
26		4	郊狼青年			（妹妹还在会场等我，约好的为我燃灯祈福。不能在这继续耽搁下去了……）	0	
27		5	逐光者			各位观众朋友们，今天的直播绝对精彩！这位可是郊狼里名声赫赫的爱思特小姐麾下的一员！	0	
28		0				又一个转角。青年滑步向前，心里咒骂着即使在节日也来骚扰他们的逐光者。要是平常，他肯定冲上去对着无人机就是一顿乱射了。	0	
29		5	逐光者			你们不要走开，走开就会错过哦。	0	
30		5	逐光者			喂，你再跑就没路了！嘶，你真的是爱思特麾下的吗，瞧你那怂样完全看不出啊……诶诶，真不反抗吗！	0	
31		0				青年并不理会无人机音响里传出的挑衅，只顾着朝自己预演过许多次的路线朝着明灯新仪的会场狂奔。	0	
32		4	郊狼青年			（这边就可以甩掉这个蠢蛋了。妹妹，你等着！）	0	
33		4	郊狼青年			就是这条小道！	0	
34		6	逐光者			……被他跑掉了吗。哎！各位观众老爷别走啊，我，你……你们稍等。	0	
35		0				少女慌张地看到观众一个个离开自己的直播间，懊恼地瞪着郊狼逃走的方向，突然灵光一现。	0	
36		6	逐光者			我们今天的直播内容变更一下。你们，想不想看看明灯新仪的会场？保不准会有什么惊喜哦！	0	
