字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				远远就看到了身姿挺立的晴，似乎遇到了什么麻烦。	0	
2		0				走近后才发现，表情严肃、精神高度集中的她已经完全沉浸在游戏里。	0	
3		0				另一边，是早已和躺椅融为一体，不时嘬着热茶的肴，看到我过来，才懒懒地站起来。	0	
b-1	b-1	0					0	
4	b-1-1	0				你们这是？	0	
5		6	肴			哟，是分析员啊！	0	
6		6	肴			这茶还不错，来一壶？工作结束后的一口热茶，非常有助于养生。	0	
b-2	b-2	0					0	
7	b-2-1	0				你不去参加游戏吗？	0	
8		6	肴			分析员，我们是队友，也是朋友吧？那我就不绕弯子，直说了。	0	
9		0				肴突然的问题让我有些摸不到头脑，还没等我回过神，她就自顾自开始了。	0	
10		6	肴			能让分析员听一天的话当然很有吸引力。	0	
11		6	肴			不过，分析员能帮我申请提前退休吗？	0	
12		6	肴			应该不能吧，世界树怎么可能让天启者停止工作啊。	0	
13		6	肴			分析员也不可能给我花不完的钱。	0	
14		6	肴			不然怎么可能来世界树打工啊。	0	
15		0				肴郑重其事地拍拍我的肩膀。	0	
16		6	肴			同是打工人，我懂你的难。	0	
17		0				怎么感觉我被安慰了？正在此时，响亮的庆祝声传入耳中。	0	
18		0	晴			好！全中！	0	
b-3	b-3	0					0	
19	b-3-1	0				还以为你对这种东西不感兴趣。	0	
20		6	晴			既然决定了参与这场角逐，我必然会全力以赴。	0	
21		6	晴			游戏也是战役，若潦草对待，有损我的荣誉。	0	
22		0				说着，晴瞟了一旁陷在躺椅中不能自拔的肴，摇了摇头。	0	
23		6	晴			所以，分析员，最后的赢家一定是我。	0	
