字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		4	猫汐尔			为什么偏偏挑选在人群聚集的正中央开始实施救助行动喵？	0	
2		4	猫汐尔			这并不符合分析员行动指示的宗旨，也会大大降低救援行动的成功率。	0	
3		5	安卡希雅			我不会失败。	0	
4		4	猫汐尔			不认同。天启能力并没有未卜先知这种特性，即使是你也无法预估在战局上出现的意外。	0	
5		4	猫汐尔			你怎么知道你不会失败？	0	
6		0				二人同时举枪，击退了对方身后冲来的敌人。	0	
7		5	安卡希雅			因为他们相信着拯救自己的人终将到来。	0	
9		0				猫汐尔低着头思考，也没耽误抬手向远处射击，还在躲藏的敌人应声倒下。	0	
10		4	猫汐尔			无法理解，根据不同战况执行推荐的战术行动才是最优解。	0	
11		4	猫汐尔			仅仅因为你不切实际的预测就改变战术……这不合理。	0	
12		5	安卡希雅			电波女，这不是在解题。	0	
13		5	安卡希雅			我不介意给你的铁皮疙瘩脑袋里加入一些教学影像。	0	
14		5	安卡希雅			学着点儿。	0	
15		4	猫汐尔			如果是学习那些并不能给战斗带来增益的多余动作，我拒绝。	0	
16		6	狂猎国风皮			分析员，不过去问问发生了什么吗？	0	
b-1	b-1	0					0	
17	b-1-1	0				这里交给她们吧。	0	
