字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				远远看到金琅和伊尔在交谈，神情严肃。	0	
b-1	b-1	0					0	
2	b-1-1	0				怎么一脸严肃，是发生了什么吗？	0	
3		6	金琅			分析员长官！抱歉抱歉，在处理一下小伙伴之间的私密小事。	0	
b-2	b-2	0					0	
4	b-2-1	0				有人托我给你带了点礼物。	0	
5		0				向金琅说了来龙去脉，并把那些开运古币交给了她。	0	
6		6	金琅			唉……这些家伙怎么总搞这种事情，还嫌我的麻烦不够多吗？这东西……啧，一定又是他。	0	
7		0				金琅正专注于钱币的外观时，伊尔把我拉到了一旁。	0	
8		6	伊尔			分析员……可以借一步说话吗？	0	
9		6	伊尔			分析员，我不想继续隐瞒了，我也参与安装了那个装置……你把我抓走吧，不然金琅她会被处罚的。	0	
10		6	伊尔			是我鬼迷心窍，为了钱接受了这个明显不对劲的委托……我甚至都不知道他们是谁。	0	
11		6	伊尔			大家都在节日的这一天想以自己的方式感谢金琅，而最应该感谢她的我……到底在干什么啊……	0	
12		5	金琅			不是不让你说吗？我能搞定的……	0	
b-3	b-3	0					0	
13	b-3-1	0				我是来协助安保工作的。	0	
b-4	b-4	0					0	
14	b-4-1	0				据我所知，在场的没有破坏会场安全的人哦。	0	
15		6	伊尔			分析员……谢谢你！对了，我知道的一个装着那种装置的库房，这个是他们交给我的门禁卡。	0	
16		5	金琅			喂！你怎么没告诉我你有这个？！	0	
17		6	伊尔			是你一直不让我说的啊——	0	
