字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		4	郊狼队长			是这儿吗？	0	
2		5	郊狼棒子弟			应该没错。	0	
3		4	郊狼队长			啧……本来能分给零区的物资，居然用来搞这些形式主义。	0	
4		5	郊狼棒子弟			别想那些了，咱们得快些。看清楚点，别拿错了，认准七楼那个管事的物资。	0	
5		4	郊狼队长			不行，我还是觉得不解气。不能让狗仗人势的家伙随便踩在我们头上。	0	
6		4	郊狼队长			他敢吞掉我们兄弟的物资，我就让他在天楼也活不下去。手脚麻利点，这个，还有这个，都拿上……	0	
7		5	郊狼棒子弟			哎！不是说好了只拿走我们该拿的吗？你怎么这个时候变卦？被爱思特老大发现了怎么办？	0	
8		4	郊狼队长			你别管了，出事我担着。	0	
9		5	郊狼棒子弟			什么人？！	0	
10		6	瑟瑞斯			小吃摊的老板送了一串糖葫芦给我，之后要带些礼物回来感谢他。	0	
11		6	瑟瑞斯			有个女孩儿帮我指了路，她住在……四层。	0	
12		6	瑟瑞斯			刚刚看到了几个可疑的东西，样子和分析员发来的那个装置是一样的。	0	
13		6	瑟瑞斯			位置……没错记下了。	0	
14		6	瑟瑞斯			然后是分析员刚刚发来的集合坐标……是这里。	0	
15		6	瑟瑞斯			等找到分析员，再一起去拆装置，保证万无一失。	0	
16		4	郊狼队长			啊——	0	
17		5	郊狼棒子弟			啊——	0	
18		0				尴尬的对视后，双方不约而同拿出武器，企图成为控制局面的一方。	0	
