字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		4	赭毫			老爷子，这个？	0	
2		5	玄铠			先别说。	0	
3		6	仓尧			再次感谢贵司的援助。以及非常感谢贵司对受损的货物不追究。是，这是我们的失职。	0	
4		0	舍塔的声音			泰坦出现，已经超出你们能应对的情况范畴，我就算追究也没什么意义。	0	
5		6	仓尧			感谢理解。我司会尽力赔偿一部分损失的价值，贵司可以将估价单传给我。	0	
6		0	舍塔的声音			没必要。	0	
7		6	仓尧			不用？	0	
8		6	仓尧			不愧是世界树公司，真是大度！再次感谢，再次感谢。希望我们以后的合作依旧愉快。	0	
9		1	赭毫			主管。咯，这些东西是从那些捐赠的物资箱里找到的。	0	
10		3	玄铠			里面的东西都没了。边上沾着的，是那什么泰坦碎碎吧。	0	
11		1	赭毫			是呀，老爷子。这玩意儿就是那什么泰坦物质。	0	
12		1	赭毫			那些突然出现的异化人啊，泰坦啊恐怕就是事先被藏进这些箱子里，避过了安检运进会场。	0	
13		2	仓尧			我看看，这批物资箱的登记编号是……呵。有意思。	0	
14		1	赭毫			你不上报吗？	0	
15		2	仓尧			上报？报给谁？	0	
16		2	仓尧			嘘……时机未到，形势未明，我们等着看就好。	0	
17		2	仓尧			再说，这点又没写在合同里，走吧。说好的明灯节结束了一起去吃顿饭。现在还不晚。	0	
18		1	赭毫			你啊，哪天被抓了别拉我们下水。	0	
19		2	仓尧			我要招供第一个把你们递上去。走咯走咯，金琅已经去给我们占位子了。	0	
20		3	玄铠			哼。那些食物哪比得上老夫的手艺……	0	
21		6	神秘博士			演出落幕。	0	
22		6	神秘博士			盛大！它果然美丽又耀眼！	0	
23		0	舍塔的声音			大费周章，还不是轻易被击败。	0	
24		0	舍塔的声音			我帮你从第五研究所脱身，给了你大笔资金，不是为了看到失败品。	0	
25		0	舍塔的声音			不要挑战我的耐性。	0	
26		6	神秘博士			失败？你短浅的眼光是怎么让你坐上“老人”的位置的？	0	
27		6	神秘博士			“孵化”阶段已被证明成功，下一步是“繁衍”和“进化”。	0	
28		6	神秘博士			计划进展顺利，正如你所愿。	0	
29		6	神秘博士			看着吧！	0	
30		6	神秘博士			下一次，它们将在更大的舞台登场！	0	
