字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	第八章管事			狗东西！别想趁着泰坦来了就想浑水摸鱼，别以为我不知道你投靠了那群狗崽子！	0	
2		5	男性市民			呸！你忘了当年来我家要饭的时候了？狗仗人势，等哪天当不成管事了，你就是块被扔在地上任人踩的破抹布！	0	
3		0				吵闹声吸引了大群人围观，瘦削的男性似乎被点燃了引线，顺手抽起箱子的板条向管事的头上砸去。	0	
4		0				管事模样的男人摸了摸头，被打的地方光洁如初，但这个行为让他的怒火更胜，也举起拳头打算回击。	0	
5		2	金琅			喂喂！怎么回事，平时都能和和气气的，偏偏要在今天找麻烦吗？	0	
6		0				管事模样的男人见到了金琅后，悻悻离开，一同闹事的瘦削男性见状，也赶紧脚底抹油了。	0	
b-1	b-1	0					0	
7	b-1-1	0				刚想帮忙，你就把事情解决了，厉害。	0	
8		2	金琅			今天大家的火气怎么这么大……对啦，分析员长官，我完美完成了任务哦，假员工的身份查到了！	0	
9		2	金琅			那家伙是天楼低区的居民，在发物资时闹事的惯犯了，常规的训诫和惩罚手段对他没用。	0	
b-2	b-2	0					0	
10	b-2-1	0				所以他是为了泄愤才做出这事？	0	
11		2	金琅			也许是。	0	
12		2	金琅			资料里看，三年前他还是位富家少爷，但是降临事件把他一个人困在了零区，他的家人求助无门，就放弃了救他回去。	0	
13		2	金琅			但听其他人说，这个人现在的状态很奇怪。	0	
b-3	b-3	0					0	
14	b-3-1	0				怎么奇怪？	0	
15		2	金琅			据说他像疯了一样讨厌所有人。有人可怜他多分物资给他，他会觉得别人对他有所企图；对他视而不见的，也会遭到他的报复。	0	
16		2	金琅			很难猜透他的真实目的……目前看，只能加强安保力度了。	0	
b-4	b-4	0					0	
17	b-4-1	0				关于他安装的装置，我也有一些线索了。	0	
18		0				在确认了辰星也遇到了相似的情况后，我们互通了当前所有的情报，最终决定优先筛查会场，拆除这些装置。	0	
