字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		5	伊尔			妹妹，你居然在这儿！太好了，这次赶得上和你们一起去祈福了！	0	
2		5	伊尔			分析员……这是我的妹妹。	0	
3		0				看着因身患成年病而格外苍白虚弱的的少女，伊尔拼命赚钱工作的理由不言而喻。	0	
4		4	成年病少女			你、你怎么在这儿……我，我晚些还想去找你……	0	
5		5	伊尔			我不是说过让你们等我吗？	0	
6		4	成年病少女			大家都很想你，怕你一个人太辛苦，想帮帮你。	0	
7		4	成年病少女			我们来找你的话，你至少不需要跑来跑去。	0	
8		5	伊尔			我一点都不辛苦！只是一些跑腿的活计，很简单的……	0	
9		5	伊尔			对了，你们出来的时候没有被谁欺负吧？天楼高层那些家伙没为难你吧？	0	
10		2	金琅			这才对嘛——	0	
11		2	金琅			伊尔那个家伙为了患病的家人拼命赚钱，结果反而没时间陪伴自己的家人。	0	
12		2	金琅			她又太倔强，从来不主动向我开口求助。	0	
b-1	b-1	0					0	
13	b-1-1	0				她怕给你带来麻烦。	0	
14		2	金琅			唉，我们泰古通达既然在天楼开设分部，就得遵守天楼的规则，不好过多插手。	0	
15		2	金琅			但规则是死的，人是活的啊。	0	
16		2	金琅			“在不违背合同的前提下尽量灵活行事。”	0	
17		2	金琅			悄悄和你说，这才是泰古通达能经营至今的不二法门哦。	0	
