字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	迪特里希			没错，当人长期处在劣等环境之中，一定也会逐渐随着周遭环境劣化。	0	
2		6	迪特里希			大家请看那两个下民——	0	
3		6	迪特里希			就像两只飞蛾，徒劳地绕着灯打转，以为这样那些痴心妄想就能实现。	0	
4		6	迪特里希			啧啧，实在难看。	0	
b-1	b-1	0					0	
5	b-1-1	0				他们是在祈福，没必要说得这么难听。	0	
b-1_1	b-1_1	0					0	
6	b-1_1-1	0				还有，信号差就别直播了……影像都静止了。	0	
7		0				芙提雅适时从人群中出现，把刚刚的无人机残骸丢在迪特里希的全息影像的前面。	0	
8		4	芙提雅			苟且偷生之后，你还要做这种事情吗？	0	
9		6	迪特里希			哦？我做什么了？	0	
10		4	芙提雅			别装傻！用无人机劫持安保机器人袭击居民，是你们的杰作吧？	0	
12		6	迪特里希			啊？这只是一台用来直播的无人机，你怎么证明不是你做了手脚之后来污蔑我的？	0	
15		6	迪特里希			身为世界树的员工，请你说话做事严谨一些。这可是直播，观众们的眼睛可毒辣呢~	0	
16		4	芙提雅			你不承认也没关系，有我在，你的无人机就再也没有出场的机会了！	0	
17		6	迪特里希			那你就好好努力吧。	0	
18		6	狂猎国风皮			分析员，有什么疑问吗？	0	
b-2	b-2	0					0	
19	b-2-1	0				还记得最早的安保机器人失控事件发生在哪里吗？	0	
20		6	狂猎国风皮			根据辰星之前发来的通讯，是在泰古通达的保险间……	0	
21		6	狂猎国风皮			以迪特里希目前的处境，应该没办法在泰古通达的地盘上动手脚。	0	
22		6	狂猎国风皮			芙提雅也提到，逐光者这次的挟持手法很糟糕，对于泰古通达的安保机器人来说，不会这么轻易被劫持。	0	
b-4	b-4	0					0	
23	b-4-1	0				没错，犯人另有其人。	0	
